t	level_1	0.025	0.25	0.5	0.75	0.975
274.0	0	0.2708598764080318	0.47879612323646425	0.631935778154817	0.7926369249614175	1.1295212817453981
275.0	0	0.2726504442509531	0.48223034872809456	0.6362676743763171	0.798257809831211	1.1372195555084472
276.0	0	0.2744681721992197	0.4857080845665902	0.6412383474491151	0.8031936024456177	1.1449514604811923
277.0	0	0.27748625701800134	0.4892284325528993	0.6460301286506055	0.8091235891608075	1.152704112171498
278.0	0	0.27980825780025226	0.4927997626892925	0.6508857415728176	0.8144825304702953	1.1604772128075134
279.0	0	0.2829439888362254	0.4964303604576964	0.6558314946314008	0.82003855504045	1.1682809953225435
280.0	0	0.2863068388785118	0.5001190300475441	0.6604851623717565	0.8257485448594127	1.1761321168604781
281.0	0	0.28931984949709966	0.5042023234831292	0.6647754736944917	0.8315236006912508	1.1845980102398022
282.0	0	0.29169232463811917	0.5089516222084832	0.66980185747874	0.8374075749740499	1.1936654101313997
283.0	0	0.29393612303720396	0.5126474221455963	0.6742412261940586	0.8433742250708117	1.202829126427909
284.0	0	0.2965139915586156	0.5163079053794245	0.6785348551232026	0.8493427976644145	1.2109200386993708
285.0	0	0.299180064443327	0.5207195623116162	0.6832685220086776	0.8557730480922601	1.2190444918134276
286.0	0	0.30189836055186636	0.5242066525140002	0.6876142653480323	0.8617388454724306	1.2272154891273381
287.0	0	0.3046633592485898	0.5280870896989847	0.6923784273396525	0.8672486999948885	1.236036676980619
288.0	0	0.3076194640606871	0.5315966469719705	0.6971048113982914	0.8732175877646857	1.2450948916708229
289.0	0	0.3106864066864091	0.535160839291771	0.7018081786583013	0.8781217097029066	1.2541618548144988
290.0	0	0.31381450910999764	0.5394177249151229	0.7065466179770454	0.8848154758320065	1.263228557444697
291.0	0	0.3169905266345404	0.5441521259491091	0.7113081192618343	0.8909540245474997	1.2722885031334819
292.0	0	0.3196500147724147	0.5479615118335589	0.7160812123405681	0.8964337952893706	1.2813487575912454
293.0	0	0.3223166814054279	0.5515437530484115	0.721883980141349	0.9023268902904311	1.290298483157547
294.0	0	0.3250280838454526	0.5551430104883068	0.7261395615033276	0.9083433705576243	1.2984651603051147
295.0	0	0.3277983223385431	0.5592581941241761	0.7317193275372609	0.9140146546360799	1.3066324357857444
296.0	0	0.3306185183636534	0.5631157966729354	0.7376229361546603	0.9201422187001056	1.3148007578367336
297.0	0	0.3334324623625596	0.5672599588880751	0.7431077062188617	0.9264358266630119	1.3229709670000906
298.0	0	0.3362518680358999	0.5718330582112447	0.7479102455665104	0.9311323639725981	1.3311444145712275
299.0	0	0.33863377027050734	0.5765504391504683	0.7515954390589871	0.9358270062331003	1.3393232558884829
300.0	0	0.3410201477036711	0.5804934378414068	0.75686195872345	0.9416788577201065	1.3475108815493648
301.0	0	0.3434253591748008	0.5841819185218926	0.7621707679847607	0.9475303521002585	1.3557125015418985
302.0	0	0.3457659621530632	0.5878800484930665	0.7659301868789864	0.9533815738127488	1.3639358084286393
303.0	0	0.34797710826003037	0.5919701340395165	0.7697257793121958	0.9592326342800194	1.372191401186709
304.0	0	0.3501929546115686	0.5964718482484009	0.775574503940735	0.9648224874462991	1.3804921512085206
305.0	0	0.3524156569983276	0.6008307563725559	0.781441919237243	0.9709349072450603	1.388850077481764
306.0	0	0.354745288216175	0.605043987784608	0.7873113505029806	0.9767865707760377	1.3967428031957887
307.0	0	0.35740849017485904	0.6087677343183715	0.7931808101859212	0.9824958315801515	1.4044487652364057
308.0	0	0.36016118082305554	0.6126986314448564	0.7990502698794836	0.9880769341653548	1.4121670284096601
309.0	0	0.3629548740714014	0.6166891640390181	0.804919729572848	0.9943481431246242	1.41988890469443
310.0	0	0.36579018246833955	0.6207494107045631	0.8107891892646356	1.0002061961897155	1.4276111773435425
311.0	0	0.36844064399417153	0.6248776139134343	0.8162598925810997	1.0067178729891946	1.4353335787646062
312.0	0	0.37105676461185727	0.6290556567480442	0.8215001865554556	1.012296393949589	1.4430562552459616
313.0	0	0.3736681245350759	0.6332571948991149	0.8267390209343111	1.0178075371571396	1.450779473264119
314.0	0	0.3762749584207464	0.6374643091826079	0.8319763680348774	1.0236894659784608	1.4585036876308046
315.0	0	0.37887749966738477	0.6416717927194598	0.8372122001411721	1.0295829297720611	1.4663871605764802
316.0	0	0.38147601395601494	0.6458791510258294	0.8426725529215057	1.0354913606496998	1.4751461541311592
317.0	0	0.38407081729200343	0.6500072656001965	0.8476792012080975	1.0414189359011141	1.4839242872121896
318.0	0	0.38666231039716703	0.6542935056606246	0.8529102975373803	1.047370578910404	1.4927352282673167
319.0	0	0.3892510415384601	0.6585006192356365	0.8591655512904479	1.053351829784648	1.501595792303014
320.0	0	0.3918378185499175	0.6627078372276843	0.8652936528993934	1.059368502749231	1.5105244426565518
321.0	0	0.39442390466639543	0.6660414545920457	0.8706931266387492	1.065576514274915	1.5198290317509036
322.0	0	0.39715783169671387	0.6710427543707362	0.8760870189967066	1.0722517289096218	1.5292575907220909
323.0	0	0.4001517636864208	0.6750887056845042	0.881475089417357	1.0789296977580558	1.5385935877631638
324.0	0	0.40322048962137336	0.6791349386636986	0.8868571142658641	1.0856099486487751	1.5479340127153915
325.0	0	0.4058076322098283	0.6836315261303277	0.892232888154478	1.091336891235765	1.557278873381254
326.0	0	0.40850067169072085	0.6881472714051339	0.8976022250036969	1.098499478291073	1.5666302979381208
327.0	0	0.41126581016793107	0.6926963537757348	0.9029269455238781	1.1047752596684461	1.575991726010568
328.0	0	0.414118881491302	0.6972979887229969	0.9075451419173413	1.1114440498288298	1.5853674624702916
329.0	0	0.4170660613705101	0.7010424614407609	0.9128319433894273	1.1163416272030606	1.5947619675679867
330.0	0	0.41984263881321887	0.7055721940093991	0.9181070754981813	1.1214689741954957	1.604178359128895
331.0	0	0.4223308697590521	0.7104460972967873	0.9233634054847117	1.1277432339110207	1.6136162547025636
332.0	0	0.4249050083459973	0.7157718630068998	0.9295217639619132	1.134015310297435	1.623070460135084
333.0	0	0.42750154905958354	0.72109632408845	0.9349968657560545	1.14028510291844	1.6323580555612611
334.0	0	0.4301107380101916	0.7255255675577966	0.940311101869788	1.147302518928822	1.6425574242166143
335.0	0	0.43273415921993996	0.729777123636501	0.9456184618323269	1.155114027336373	1.6525948735165352
336.0	0	0.4354942532094345	0.7340440250461521	0.9509190860734408	1.1614026342626511	1.662615467494536
337.0	0	0.43850597538526426	0.7383078821275348	0.9562131831214813	1.1690623338956976	1.6726304529634264
338.0	0	0.4414923504549361	0.7425469319088565	0.9624563279107078	1.177405991314316	1.6826397006577531
339.0	0	0.44468620291918587	0.7467923860502829	0.9675838574553327	1.1857496416313376	1.6926432620700416
340.0	0	0.4479195524128088	0.7519006198602051	0.9727654863411317	1.192641364370682	1.7026419129637302
341.0	0	0.45113172474008395	0.7569979284036648	0.9780110008725731	1.199352584324208	1.7126365591083539
342.0	0	0.45433862938480746	0.7610908073503238	0.984133245345244	1.2058924092345678	1.72262774256121
343.0	0	0.45739750090924597	0.7659384114589657	0.9908800002051942	1.2120057161817055	1.7326165551643835
344.0	0	0.4602576684019439	0.770739474816078	0.9973326532729471	1.2181041119008151	1.7426051017704205
345.0	0	0.46312873445641023	0.7744872598932941	1.0034949970551845	1.2242352522607207	1.752597312932921
346.0	0	0.4660085750641285	0.7782303366606853	1.0093041574934316	1.2312537497108782	1.7626582309533056
347.0	0	0.46898264687762453	0.7820169178193048	1.01496065601342	1.2384002327812598	1.7733437999064638
348.0	0	0.4720806413075252	0.7867632641452733	1.0207826122818653	1.245576494127763	1.7840277749274565
349.0	0	0.4751871203108847	0.7915640611072242	1.0264113201786442	1.252798443119617	1.7947111027483593
350.0	0	0.4785112522552461	0.7963520941227163	1.031856392563173	1.2599097349303776	1.8053952261574384
351.0	0	0.48184625469531195	0.8011664661487843	1.0371486008015782	1.266539037970024	1.8160823688558405
352.0	0	0.4851458714628332	0.8059958264269802	1.042556647586105	1.273087980470686	1.8267758119941584
353.0	0	0.48840278934792125	0.811049985445482	1.0482096468752498	1.2796149808555006	1.8374796250073822
354.0	0	0.4916657559243726	0.8157313855449115	1.0538626461643945	1.286139558418141	1.8481967377225532
355.0	0	0.49497795480514795	0.820659760294539	1.0595156454535393	1.2926616943671334	1.8589246169964835
356.0	0	0.49836942714987287	0.8244206264835815	1.064864618102094	1.299369451481319	1.8695733055502235
357.0	0	0.501819674101702	0.8295609474733151	1.0699553450630281	1.3065683145242566	1.8796685191350684
358.0	0	0.5053198236214406	0.834701267559979	1.0751248110986833	1.3131901066116538	1.889776137819358
359.0	0	0.5088376776560602	0.8398415715853541	1.0814534717994673	1.32094819897586	1.8999474438960577
360.0	0	0.5123565759637124	0.8445052668783867	1.086503461726522	1.3289934288612788	1.9101644116269485
361.0	0	0.5156569646026186	0.8487395994769945	1.0922897247062429	1.3370390348941377	1.9204105241130756
362.0	0	0.5188895832742652	0.8529673914705592	1.0990766776325023	1.3443534012297689	1.930743864174049
363.0	0	0.5221243920461619	0.8571878126447801	1.1047396397666973	1.3504929939368917	1.9411963598289717
364.0	0	0.5247847215093889	0.8633096187259688	1.110392639055842	1.3588434138351189	1.9515582576290091
365.0	0	0.5273432779791698	0.8687778001003065	1.1160456383449868	1.3681117169896448	1.9618157162497394
366.0	0	0.53027960234734	0.8735186774365881	1.1220403026612888	1.3744372380657375	1.97198498766363
367.0	0	0.5334282970813918	0.87827601138679	1.1284051759768035	1.3808210729508754	1.982101462739892
368.0	0	0.5368064112350462	0.8830537302747454	1.1344195897786107	1.3873323745214665	1.9922111005382215
369.0	0	0.5402153657862611	0.8876985292781223	1.1408070348924717	1.3937831094754785	2.0023505672314865
370.0	0	0.5436623091892193	0.8923948999621281	1.1480283601472236	1.4011665193969784	2.0125270899812113
371.0	0	0.5471507560922539	0.8975552604319514	1.1541057448495533	1.4076966495474583	2.022714931488774
372.0	0	0.5506777867999001	0.9026718136017148	1.160242578959861	1.4136957074363246	2.032888303541555
373.0	0	0.5540180102758193	0.9079225608791488	1.1664957922334767	1.4196975327046355	2.043046654654116
374.0	0	0.5570021184765335	0.9131116578366351	1.1718277308423113	1.4257031434469443	2.053203646824944
375.0	0	0.5601702222117958	0.9182309336218296	1.1777235770874483	1.4328359242007416	2.0633661150045253
376.0	0	0.5632230099862603	0.9233234894298764	1.1836135349769716	1.44043492133675	2.0735417577172814
377.0	0	0.5660286797351014	0.9284060029140782	1.1891771875010346	1.4482094582192797	2.0837406228198474
378.0	0	0.5688444879047037	0.9334847590854741	1.1953754847926596	1.4560517568195814	2.093855905135083
379.0	0	0.5716721163068978	0.9385627992348967	1.2012473439690383	1.4639909234601745	2.103784085914082
380.0	0	0.574512169054449	0.9436401114273472	1.207113048465495	1.4720459206132184	2.1137314269431378
381.0	0	0.5773634585949489	0.9487166837145745	1.2129725463703034	1.480205198664403	2.124372558387756
382.0	0	0.5802229680695052	0.953914294231004	1.220323987349187	1.4884336526994715	2.135269559781976
383.0	0	0.5830910971303597	0.9593148791457918	1.22795620222802	1.4950865293225655	2.146225493550634
384.0	0	0.5860402277989923	0.9653414739232259	1.234581417829706	1.501635350678368	2.1572597567845406
385.0	0	0.5889358988682422	0.9714158312960921	1.2409269889570727	1.5099621156414904	2.168375823616748
386.0	0	0.5918681410304726	0.9764570588405003	1.2474081644460153	1.5176934487306486	2.179566436890829
387.0	0	0.5954083296015893	0.9815012535860452	1.2538936328466188	1.5247587050351201	2.1905773996796323
388.0	0	0.5989388790313556	0.9865507410959321	1.2597002205319066	1.5318454812447928	2.201456799970837
389.0	0	0.6024637602045437	0.9921712948900184	1.2646718532444103	1.5389482869377495	2.2123921503282595
390.0	0	0.6059893760117684	0.9973411382635515	1.271046136711499	1.546072087242679	2.2229836034444395
391.0	0	0.6095351308466556	1.0027457287635992	1.2784267074152167	1.553228692965881	2.2335144422231052
392.0	0	0.6134082276502062	1.008175794325791	1.2865267269456733	1.5604369232630386	2.2440415608305586
393.0	0	0.6173853059762675	1.013304199996873	1.2941177735986613	1.5681551541781655	2.254564846137352
394.0	0	0.621379805589041	1.0183214622238637	1.3005573355929485	1.5766589081447546	2.2650841810944073
395.0	0	0.6253927401297513	1.0233198958252268	1.3076854886555072	1.5844098707762968	2.2755994444203513
396.0	0	0.6294287994825958	1.0287950218905197	1.3139557027253819	1.5928200442362621	2.286110510486822
397.0	0	0.6334939938237453	1.034377673790408	1.3209006858354448	1.6025709760741518	2.2966172492112733
398.0	0	0.6375954449833882	1.0395178735924535	1.3265047990832997	1.6113878009013802	2.3071195259341013
399.0	0	0.641485914038161	1.0443475773573951	1.3327882123120465	1.6202637549199785	2.317617201245968
400.0	0	0.6451487295052288	1.0489316587026525	1.3390832125905414	1.6275682941760399	2.328111617740186
401.0	0	0.6492055564515635	1.0537299361321737	1.3460947790001776	1.63451118978485	2.3385463591434386
402.0	0	0.6535313414873207	1.0589012356520513	1.352572900256713	1.6429020395670084	2.348931755715304
403.0	0	0.6581635892980635	1.064137905326224	1.3590259729844123	1.651309948030689	2.359314597252713
404.0	0	0.6632058067564165	1.0698762462610458	1.3646009144922036	1.6597132917186666	2.369694834402849
405.0	0	0.6680719564445008	1.075598217998021	1.370969852758396	1.6681117837113104	2.3800725155099425
406.0	0	0.6729869229658588	1.0813044582849298	1.3767457815795647	1.6765344582786799	2.390449314783212
407.0	0	0.6779093684980502	1.0869956013337718	1.384490370374926	1.6853354098945366	2.400825169780737
408.0	0	0.6828304659965523	1.0926722746613968	1.3899838974200296	1.6941358302763208	2.411200004393256
409.0	0	0.6869625983778598	1.0981866787041126	1.396305452401032	1.7029357177726727	2.4215737416754517
410.0	0	0.6910173704006539	1.1035736879436762	1.4023328629353997	1.7101186555729935	2.432568872266118
411.0	0	0.6950709983372765	1.108977013932347	1.4078231056623691	1.718373670462167	2.44366470211935
412.0	0	0.6993992321876301	1.1144087307237431	1.41331895903908	1.7266269353021435	2.4547785257535653
413.0	0	0.7039474208752136	1.119884361250193	1.4190617308539948	1.7340834575974093	2.465583363879691
414.0	0	0.7085216328739289	1.1254190739686674	1.4256500419241085	1.7415399805386822	2.476411366784373
415.0	0	0.7131304747341297	1.1306842332281621	1.4329717056355413	1.7489965034905668	2.4872686744968835
416.0	0	0.7179407116530707	1.1353295692892174	1.4397137960682187	1.7564530264424996	2.498153858533629
417.0	0	0.7226831364279137	1.1400700845469907	1.446711335586489	1.7639095493944323	2.509056868654535
418.0	0	0.7273338360423641	1.1453739636747968	1.4532264030732456	1.7713660723463651	2.5199697044904035
419.0	0	0.7319832628425604	1.151370003714709	1.4585704882795285	1.778822595298298	2.530889734751427
420.0	0	0.7366293191748655	1.1574184268676178	1.4653661862838578	1.7862791182502307	2.5418148607292355
421.0	0	0.7412707227986421	1.1635347608073259	1.4741914939976104	1.794478454927897	2.5527506180573463
422.0	0	0.7459061528891544	1.1697333794398017	1.4802725825409608	1.8023178209447772	2.563712188549937
423.0	0	0.7505341724059119	1.1759606575743038	1.4867282226738987	1.8108608158980157	2.5747174118640586
424.0	0	0.755410069862214	1.1819869843499633	1.4932718760672812	1.8197706202039152	2.5857750630893963
425.0	0	0.7602187504423042	1.1874986628016357	1.501528020808293	1.8286799556645805	2.5968602501303955
426.0	0	0.763777078904666	1.1930043143491906	1.5098789874654603	1.837590318705658	2.60795009274048
427.0	0	0.7678485333330808	1.1985042272092956	1.5183118816971182	1.8463457108580439	2.619036503764604
428.0	0	0.7719397029941782	1.2039986726906693	1.5255650301607304	1.8549835953871507	2.630118601733447
429.0	0	0.7760456556402514	1.2098060267073503	1.5318840459820842	1.8636497923665856	2.6411963084912236
430.0	0	0.7801635477172214	1.2156106646783345	1.5386252045431685	1.8726127960793584	2.652269566712084
431.0	0	0.7838288886018501	1.2211255072397202	1.5450743487521896	1.8813774969668395	2.663338326437209
432.0	0	0.7870204044467054	1.2266269283673663	1.5515234929612107	1.8895974469718333	2.6744025450298183
433.0	0	0.7905961130292307	1.232116096218285	1.5593521791722798	1.8981660679647192	2.685462187106192
434.0	0	0.7946990746848037	1.2375939962233302	1.566455110664827	1.906830265399572	2.6965172244326543
435.0	0	0.7993809506798	1.2437443009908382	1.573368207482014	1.9155452344411543	2.7075676357914964
436.0	0	0.8041057001805757	1.25036930421513	1.5794761706663638	1.923374989201933	2.718613406818849
437.0	0	0.8088315632331924	1.257048750217965	1.5862683659318417	1.931159400166653	2.7296545298175223
438.0	0	0.8133303377897015	1.2644262137326026	1.5934937210736264	1.9396058613813734	2.7406910035477923
439.0	0	0.8174332299103032	1.2698319493198253	1.6017097532301148	1.9480997207135184	2.7517229255728366
440.0	0	0.8222602453760625	1.275291764280843	1.6101118472056322	1.9563608906270131	2.762750407281971
441.0	0	0.8270887550217761	1.2808140794307108	1.6185122446548807	1.9652031452618115	2.774036595791272
442.0	0	0.8319199294118793	1.28658217151195	1.6259019280832143	1.9737957133962738	2.785422099553045
443.0	0	0.836755826809859	1.2928300937837094	1.6326619566128613	1.9824305950155148	2.796844599202601
444.0	0	0.8413125614358663	1.299144385486284	1.6397766526250475	1.9911134709944085	2.808315040498606
445.0	0	0.8458465814605527	1.3056577371637772	1.6470282529386986	1.998667474738116	2.819838208481336
446.0	0	0.8503806462058588	1.3112180551720183	1.6550762495500428	2.0071602663091	2.831405836713193
447.0	0	0.854940902723872	1.3168459778989474	1.6604041372477472	2.0168445676966003	2.8429982135204614
448.0	0	0.8601850245016666	1.3220848631014663	1.6665170836516139	2.0262372499532293	2.8545986848387592
449.0	0	0.8647504184158681	1.3277015205641314	1.673337356487236	2.0357865101375783	2.8662025589951714
450.0	0	0.8692385446522116	1.3338551344800382	1.6799426272675821	2.0448099230945305	2.8778112410502312
451.0	0	0.8737670282449379	1.339780335439517	1.6871433684079329	2.051890773140752	2.8894278724565168
452.0	0	0.8783149980206152	1.3452953380835158	1.6941636011543044	2.0605989882394584	2.9010557394762233
453.0	0	0.8828718683943994	1.3514055911017497	1.7011063637482144	2.0698678132312787	2.9125944688459544
454.0	0	0.8874362656302283	1.3577827215567488	1.7079413152654128	2.0780099306707207	2.9241569077389764
455.0	0	0.8919419071793352	1.3636582158970245	1.715484917764837	2.086190068330846	2.9357437883579873
456.0	0	0.8960320864395384	1.3695363947444075	1.7226064072405303	2.0938836517130115	2.9473465045482876
457.0	0	0.9001681831317767	1.3755677817230976	1.729731405881981	2.101566326472457	2.958959439679428
458.0	0	0.9043541834238523	1.381564801000031	1.736862331177278	2.1101361238744167	2.970577250577118
459.0	0	0.9085861945060673	1.3876502367098138	1.7450047725375932	2.1191797125027914	2.9822253351152557
460.0	0	0.912857038584422	1.3936132694544754	1.752401224725126	2.127426272212146	2.9948462341294046
461.0	0	0.9171564070907833	1.3997691378028894	1.7598893143612704	2.135672831853387	3.007476556448625
462.0	0	0.9214663509127524	1.4059250061513033	1.7674333371404607	2.1451067647949147	3.020121865934542
463.0	0	0.925771740820266	1.4120808744997173	1.7749882385371862	2.1548613924755773	3.03278928920317
464.0	0	0.9300725393462821	1.418147220714313	1.7825433996742595	2.1646775737143376	3.0454855467002493
465.0	0	0.9343803046473522	1.4241468269561868	1.7900985556572984	2.1745218276258527	3.0582119386457145
466.0	0	0.9387241725277201	1.4301815549374692	1.7977900121266426	2.184374517108417	3.0709602240788385
467.0	0	0.9431247561756276	1.4360381365911667	1.8060505508674958	2.193487863852632	3.083716974672439
468.0	0	0.9475881077214774	1.4422425932146037	1.8127639892148542	2.2021986761738224	3.096474615856887
469.0	0	0.9521147130896569	1.448663507918222	1.8203191206578917	2.210834664611334	3.109234689424875
470.0	0	0.9567043925644331	1.4550850070320172	1.8278744093671846	2.2193162313740418	3.1220006848304163
471.0	0	0.9613507258803281	1.461329083942432	1.8354300047148722	2.228273450142581	3.1347797556588626
472.0	0	0.9660018135149423	1.4674860094911644	1.8425426008324037	2.237041909266204	3.1472385341184075
473.0	0	0.9706570306218137	1.473643584214279	1.8496275604508858	2.2457527128755417	3.1595727095065955
474.0	0	0.9753246695693063	1.4798021601455775	1.8572811776780545	2.2544635143452783	3.171978564775509
475.0	0	0.9799942971573199	1.4859622783528024	1.8646049844223826	2.2631743135232774	3.184459667492137
476.0	0	0.9846617641746307	1.4921247678674228	1.8713008720925393	2.2718851102480717	3.196983823967027
477.0	0	0.9893263583465445	1.4982909500100927	1.8785832988231452	2.2805959043483983	3.208733252316869
478.0	0	0.9939880756984368	1.5035079389315675	1.886315370384892	2.2893066956427117	3.220179582542934
479.0	0	0.9986469645008161	1.5085470685221964	1.8950847377362277	2.2980174839386844	3.231184337390392
480.0	0	1.003303069486137	1.5137074199049325	1.9038149892426786	2.307062097423171	3.241792995947974
481.0	0	1.0079564383186534	1.5199551468556143	1.910437551305659	2.3161837364888473	3.2524009716413067
482.0	0	1.0126071225451796	1.5262038412977172	1.9166907756434746	2.3253057950214653	3.2630082546299217
483.0	0	1.0172551790590239	1.5336053185049343	1.9243918847195944	2.3344278535914	3.2736148350955636
484.0	0	1.0219006723194166	1.5392368110381032	1.9314445798301338	2.3438642698036247	3.2842207032455097
485.0	0	1.0265436776830867	1.5470193816117828	1.939229437736283	2.3540278263565173	3.2948258493158606
486.0	0	1.0311842863695497	1.554716500140477	1.9470119679072422	2.3639714538883436	3.3054302635748147
487.0	0	1.0359029920961325	1.561211014196341	1.9547894490131252	2.3743608946440355	3.316033936325909
488.0	0	1.0407245589665344	1.5677373807474597	1.9625532260743686	2.3833965679283793	3.3266368579112338
489.0	0	1.0455464372832248	1.5742781989979726	1.9703082525404187	2.392846790359532	3.337239018714617
490.0	0	1.050369869942702	1.58082624211344	1.978061475274147	2.4012648356672184	3.347840409164772
491.0	0	1.0551957048895415	1.5873818745346397	1.9858124105313961	2.4112755292398083	3.3605435849876266
492.0	0	1.0600252160438295	1.5939478741659259	1.993689219604237	2.4223101557022493	3.372868339163194
493.0	0	1.0648602340899913	1.6005280901172907	2.0013877944260723	2.4331066797856042	3.3843346633523503
494.0	0	1.069703396956594	1.6071275048682423	2.0090863692479073	2.4420592804445853	3.395800617961259
495.0	0	1.0745584394724261	1.6125622406042028	2.0167969877255825	2.451180485883153	3.4075511690918705
496.0	0	1.0794305094000853	1.617100132083585	2.0252416509808597	2.4593423177855085	3.4205940356909275
497.0	0	1.0843264144800802	1.6248070803740293	2.034664948438517	2.467502135326598	3.43364999927177
498.0	0	1.0892545906203175	1.632553419537339	2.0440882064999255	2.4762464372280317	3.4467275717734496
499.0	0	1.0942244322013068	1.6403437434430899	2.053511478956546	2.484332178545807	3.4598392983397113
500.0	0	1.098736941007336	1.6474766997165504	2.06154831616511	2.493194600438426	3.4730012998687467
501.0	0	1.1031785089669353	1.6543476352501398	2.0694110173841342	2.5048228649312567	3.4858133544489704
502.0	0	1.1076335676607874	1.6610355700863861	2.0772685813468703	2.513789376634053	3.498530593460719
503.0	0	1.1121024263048853	1.6664246783412704	2.0851207235093656	2.522756064101968	3.5113376193547423
504.0	0	1.1165815556276928	1.6734610678121897	2.0929671766000966	2.531723044721784	3.5242051208660334
505.0	0	1.1210649448760936	1.680645010114017	2.100543675946225	2.540690518764245	3.5370764351724144
506.0	0	1.1255480830822355	1.6868783497400857	2.1076961928125244	2.5496588303583003	3.549888913349984
507.0	0	1.1299762364776906	1.6930848272499397	2.114900878111874	2.5586285743967023	3.5626148581699995
508.0	0	1.1344028195880982	1.6995881816188478	2.12322205532676	2.5676007839471287	3.5752901995355173
509.0	0	1.1388281062401324	1.7072216453895084	2.131543232481632	2.5765772573654724	3.5879470320207307
510.0	0	1.1432524824292833	1.714103272364309	2.1398644095676596	2.5855611226396205	3.600607995567741
511.0	0	1.1476764984159198	1.7206306401560578	2.147715068235876	2.5945577867445215	3.613296487553591
512.0	0	1.1521009397343747	1.7271928295789554	2.1555090094535743	2.6036462223923524	3.626015036772573
513.0	0	1.156526917122638	1.7338091131743034	2.1632958726122866	2.612632270714312	3.6383903874653885
514.0	0	1.160955989350609	1.7404985250339058	2.171993781217663	2.621748634313003	3.6507975540407513
515.0	0	1.1653902020387175	1.7472613657147118	2.1807371599085315	2.6309572234715897	3.6632294281053093
516.0	0	1.1698320707825776	1.7540061658812018	2.1885213162011	2.6402902578451433	3.675706571532498
517.0	0	1.1742843002209356	1.7607326954893232	2.1970235008580756	2.6497599814455866	3.6882521656114773
518.0	0	1.1788185922649264	1.7677754900980793	2.2064349738586113	2.659340935306009	3.700883916030177
519.0	0	1.1835086067857898	1.7751551177981773	2.2147614621659293	2.6686551381053447	3.713597754520083
520.0	0	1.188226192658212	1.7825624108062874	2.2230919743020103	2.677885484092364	3.7263573727572976
521.0	0	1.1929610280704126	1.7899852212210525	2.2314379899624175	2.6872013981122858	3.739119798291689
522.0	0	1.197702948446904	1.7974245118475738	2.2398254243971043	2.6966188975095284	3.751869634988621
523.0	0	1.2024470043200715	1.8040149531544925	2.2483099943818683	2.7061436869321502	3.7646010520784463
524.0	0	1.2071929508676373	1.810728390439874	2.2573755462314913	2.715766427376457	3.7773097234583517
525.0	0	1.2119425874578935	1.8169760943145954	2.268263561515128	2.725461521229541	3.789992067271172
526.0	0	1.2166991455580674	1.8234998447899435	2.2791515278255496	2.7352087311431954	3.802649170312735
527.0	0	1.2214679643539061	1.8300327606072693	2.2898812325648823	2.7450172145070093	3.8153039034258582
528.0	0	1.2262575129398094	1.8365677898772024	2.2968905761142087	2.755993382921257	3.8279564220841187
529.0	0	1.231080251379619	1.8431030491530271	2.303899494369474	2.764830770211273	3.840606931714932
530.0	0	1.2359518550326367	1.8496383172209931	2.310907985948935	2.7748217203578758	3.853255834502589
531.0	0	1.2408859344740246	1.8565978356210326	2.318427913238038	2.784846195639577	3.8659039729390545
532.0	0	1.2458823094671865	1.8641390908872295	2.327456804262416	2.794885463545575	3.878553218943403
533.0	0	1.250918514304577	1.8718206501443668	2.334798999802665	2.8053735537805418	3.8912076621503036
534.0	0	1.2559434224591468	1.8795428898059554	2.343782649494173	2.8160075181032767	3.90387628849216
535.0	0	1.2609508015638442	1.887101577327288	2.353097327149046	2.8267466617414527	3.9165779236714164
536.0	0	1.2659394408658207	1.8937312399491362	2.362454139568612	2.837637565291866	3.9293469181722678
537.0	0	1.2704489335785771	1.9015506537458953	2.3718598640958137	2.8485703562917384	3.942225576287975
538.0	0	1.2749556339359454	1.909118768020256	2.3813196642661456	2.8581826597521176	3.9552152985515208
539.0	0	1.27951801934209	1.9164168720619332	2.3908354736253092	2.867867277971694	3.9682505745544496
540.0	0	1.284100794935978	1.9241528852085887	2.4003694910379294	2.877610844879139	3.981298670813625
541.0	0	1.2886861516139991	1.930651947940621	2.4098997218734604	2.8873815033208503	3.9941876794492677
542.0	0	1.2932691500580111	1.9371474494862937	2.4194262012847005	2.8971554244504016	4.0071003000559315
543.0	0	1.2978495490559014	1.943823840612915	2.4279112092564232	2.9069276848946215	4.020045603609661
544.0	0	1.3024275709669468	1.951714825594677	2.43609244866779	2.916296356583906	4.033034102105391
545.0	0	1.307003990835853	1.9596058105748182	2.4436458644504886	2.9254953636588876	4.046076463879583
546.0	0	1.3113614684550272	1.967496795550653	2.452781756917944	2.9347248795847274	4.059181169467074
547.0	0	1.3155016588819677	1.9753877805156628	2.461156651932809	2.9440018908452434	4.07235164330516
548.0	0	1.3196367033161982	1.9832787654548443	2.4694710527864303	2.954787064692251	4.085585034067741
549.0	0	1.3237667663104526	1.991169750335375	2.4777092360089594	2.9646625454815436	4.098875230099967
550.0	0	1.3278921500194314	1.9984059378353953	2.485911965951631	2.9744968800631413	4.112219325739658
551.0	0	1.3320132900299482	2.004621216561875	2.494434376761715	2.984445861086115	4.1256208300487
552.0	0	1.3361307566353686	2.0122392746728113	2.50276816211215	2.9944657873531986	4.139084743745973
553.0	0	1.3403029126725428	2.018852193014022	2.5111134149999574	3.0045063451633176	4.152610050503851
