mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1243774	0.65188781	0.5273782	0.29337361	-3.2954083	0.035729049	-1.9446929	0.1251332	0.88933349	3.4235132	1.1749542	0.52879934	3.14119	0.66597174	-6.6809747	-7.9238364	-0.6841917	0.0012529827	0.00036187982	0.50449785	0.012315562	0.0014979639
4.1196221	0.63999123	0.53007875	0.29020328	-3.3945215	0.03246712	-1.8723793	0.13326666	0.88569655	3.3222302	1.1802089	0.52396693	2.9153929	0.73820244	-6.6072436	-8.4907696	-0.029411816	0.0013487281	0.000205313	0.9710165	0.012831415	0.0034154476
4.1011133	0.65165759	0.53115379	0.28941441	-3.3737793	0.033125052	-1.9682079	0.1225815	0.88364401	3.4622119	1.1256836	0.53814602	3.1131393	0.69956251	-5.8025816	-9.4900665	-1.0287577	0.0030106576	7.5593362e-05	0.35745076	0.016456471	0.0030276263
4.1124828	0.66001229	0.53020716	0.24291586	-3.3813301	0.032884069	-1.9578221	0.12370294	0.8882707	3.3975618	1.1877327	0.52872484	3.0497049	0.71233371	-7.1244726	-7.0879294	0.61235526	0.00080450981	0.00083442791	1.8447712	0.0057302971	0.0080276437
4.1143987	0.67667749	0.516032	0.26892563	-3.4189278	0.031709134	-1.9434087	0.12527385	0.88588723	3.4015824	1.13599	0.56856085	3.1608898	0.69807171	-5.9730666	-9.0570553	-1.3369764	0.0025399528	0.00011655213	0.26263857	0.020786693	0.0099115015
4.1118511	0.66981026	0.52490888	0.2543771	-3.1983241	0.03922884	-1.9021483	0.12986552	0.88643342	3.3504054	1.1464545	0.60870745	2.9086474	0.67219182	-5.7291078	-9.6565266	-0.87444856	0.0032394476	6.4002359e-05	0.41709196	0.012319846	0.018589391
4.1269566	0.65910261	0.51543938	0.2481322	-3.1236412	0.042142545	-1.9919391	0.12005186	0.88628069	3.413708	1.1135251	0.49226912	2.9315898	0.70395607	-7.008549	-9.3839533	1.9099718	0.0009033028	8.4055156e-05	6.7528986	0.011160006	0.0034262951
4.127508	0.65707121	0.51540444	0.24117758	-3.0800498	0.043937724	-1.9781274	0.1215186	0.88802618	3.4033749	1.1302141	0.48907138	2.8861013	0.696151	-6.9807112	-9.4691291	1.8667571	0.0009287784	7.7192648e-05	6.4672895	0.010296948	0.0035375752
4.0994083	0.67367186	0.52404882	0.26547987	-3.4927146	0.029520234	-1.8889248	0.13136711	0.88181036	3.4114984	1.1183726	0.54393023	3.0504024	0.68089107	-6.2530774	-7.168678	-2.3651722	0.0019208258	0.00076974746	0.093933127	0.013068561	0.0072121459
4.0978998	0.66921199	0.52618732	0.25193032	-3.2789989	0.036298718	-1.9116692	0.12879344	0.89100672	3.3626279	1.1667005	0.54122496	3.0305045	0.56876413	-7.0061294	-7.4867206	0.41308005	0.00090548912	0.00056016404	1.511466	0.0087075347	0.007030771
4.1088227	0.65971021	0.52844497	0.25094132	-3.1953994	0.03933922	-1.9477348	0.12480057	0.88230302	3.4542278	1.1295103	0.59478626	3.006286	0.53016076	-6.1278727	-8.5761897	-0.92583298	0.0021764688	0.00018850647	0.39620125	0.0091722878	0.010853802
4.0956681	0.67070719	0.53887019	0.2247885	-3.6034867	0.026506874	-1.8641574	0.13421921	0.88186304	3.3785511	1.1267313	0.54806956	2.804952	0.79244059	-6.2165595	-8.6071033	-0.96983116	0.0019921246	0.00018276925	0.37914705	0.013015049	0.0092633821
4.122883	0.63243872	0.53726739	0.2316612	-3.0849575	0.043732026	-2.0187498	0.11724833	0.88958924	3.369652	1.1441262	0.60458324	2.9418848	0.56092944	-6.9149876	-8.0145157	0.6258	0.00099180913	0.00033051905	1.8697411	0.0093013655	0.012698642
4.1346763	0.68118661	0.52185461	0.21503397	-3.2251699	0.038229443	-1.9735736	0.12200556	0.88092345	3.3097414	1.1555362	0.56100422	3.0389796	0.58766471	-6.2213536	-7.1248253	-1.9876593	0.0019826158	0.00080422633	0.13701576	0.013541783	0.0055135015
4.1036269	0.66080674	0.53885882	0.24357108	-3.5680545	0.027436677	-1.7931599	0.14268575	0.88502448	3.4625483	1.1268094	0.43053523	2.7173438	1.0609695	-6.3431292	-9.0101053	0.22903969	0.0017557022	0.00012215407	1.2573919	0.010469515	0.0076673568
4.1028982	0.68065288	0.5218637	0.26355812	-3.4673746	0.030254915	-1.9576194	0.12372492	0.88923373	3.4465695	1.1778483	0.58190013	3.1838	0.73312138	-6.7096387	-7.7139791	-0.73088143	0.0012176201	0.00044634181	0.48148441	0.011501159	0.014345158
4.0979724	0.65625095	0.51328253	0.25955363	-3.3164486	0.035011197	-1.9195332	0.12791363	0.88444559	3.4216109	1.0978313	0.50163005	2.893545	0.87257233	-6.5595111	-7.3789756	-0.4880371	0.0014145742	0.0006238506	0.6138301	0.011040749	0.0052568604
4.1015179	0.6530622	0.51540321	0.3129051	-3.454287	0.030641268	-1.9347024	0.12623101	0.89120125	3.4306601	1.1223708	0.50005145	2.8657074	0.7164966	-6.4703244	-9.2941803	0.56970056	0.0015463284	9.1949392e-05	1.7677376	0.0056412877	0.0012928583
4.1051256	0.66246327	0.52870096	0.27679135	-3.4141504	0.031856145	-1.8683055	0.13373792	0.88879753	3.3388285	1.2226116	0.46878436	2.93843	0.9057947	-6.3712321	-9.202609	-0.020435709	0.0017071317	0.00010076598	0.97977168	0.014131729	0.00099245983
4.1030194	0.65903468	0.52840506	0.26189135	-3.5204928	0.028734739	-1.9102882	0.12894848	0.88891308	3.2986994	1.2400622	0.44834963	2.9495719	0.9236474	-6.3555323	-9.6399539	0.35956182	0.001734098	6.5071823e-05	1.4327015	0.013226033	0.00036442424
4.10957	0.63680956	0.52883592	0.24971381	-3.1725705	0.04021109	-2.0011938	0.11907764	0.88298707	3.4634042	1.1150364	0.51945379	2.1950179	1.049343	-6.7097237	-7.4425703	-0.69108848	0.0012175168	0.00058543468	0.50103041	0.0059795952	0.0022549945
4.0982745	0.66528797	0.54697868	0.22238482	-3.4967642	0.029404439	-1.8382014	0.13726415	0.88715704	3.3774664	1.1585137	0.47108082	3.0803314	0.69433605	-6.3535157	-9.2335359	-0.11046848	0.0017375925	9.7697597e-05	0.89541455	0.0151754	0.0031895864
4.1273832	0.63951403	0.53966972	0.24066243	-3.2931315	0.035807573	-1.8365174	0.13746369	0.88655178	3.3807947	1.1669413	0.51904598	3.1021512	0.67271936	-6.426938	-7.2971337	-1.8060264	0.0016147841	0.00067701921	0.16430573	0.015573941	0.016512063
4.124816	0.62429561	0.54403371	0.23059675	-3.4063272	0.032098307	-1.9130633	0.12863709	0.88271958	3.4044256	1.1391421	0.5452209	3.0044032	0.67253949	-6.5564446	-7.8137146	-1.0329232	0.0014189125	0.0004039907	0.35596488	0.014589329	0.0071973331
4.1271187	0.63953075	0.55229289	0.24463921	-3.0553238	0.044988187	-2.0787962	0.11117487	0.88602867	3.3941039	1.2008077	0.49834668	2.317044	0.98936981	-6.5863798	-8.8243277	0.12608461	0.0013771242	0.00014708869	1.1343781	0.0059807327	0.0068235655
4.1005334	0.62477801	0.54765591	0.268949	-3.506475	0.029128557	-1.9039224	0.12966518	0.88886247	3.4766852	1.078567	0.50963969	3.2143246	0.66861516	-6.5971539	-7.2109066	-0.58056452	0.0013623866	0.00073794235	0.55958238	0.0074351209	0.0034924926
4.1038252	0.64587062	0.5465695	0.22703018	-3.5150008	0.028888414	-1.8441617	0.13655984	0.8833045	3.3474598	1.2050475	0.49285405	3.0214244	0.84564869	-6.5062928	-9.9018631	0.83669931	0.0014917794	5.007878e-05	2.308734	0.0079856618	0.0035683524
4.1265175	0.63820323	0.52326512	0.25574427	-3.1840921	0.039768775	-1.9574257	0.12374592	0.8833118	3.3532904	1.1802833	0.57370143	3.2049995	0.55460684	-6.5518588	-6.3751552	-1.7927183	0.001425425	0.001700459	0.16650693	0.018332138	0.0041975347
4.1032482	0.65998896	0.53007031	0.26247588	-3.4849455	0.029743625	-1.8553415	0.13524696	0.88550968	3.3814603	1.1610279	0.53845454	3.1830025	0.81853335	-6.6138407	-9.1217851	0.47399174	0.0013398716	0.00010924752	1.6063937	0.0058155486	0.0092258183
4.1076005	0.65714187	0.52131055	0.30444408	-3.1827357	0.039820601	-1.9754296	0.12180689	0.8853403	3.3790284	1.1524036	0.59347045	3.1520483	0.69460387	-6.5200024	-7.5875816	-1.5382052	0.0014714971	0.00050644839	0.21476622	0.016908133	0.012678029
4.1152412	0.66393205	0.52416884	0.25597912	-3.3224178	0.034810084	-1.9702449	0.12236258	0.88619948	3.3976154	1.1250255	0.53947171	2.8891456	0.74772699	-6.4602009	-9.3255185	0.26185378	0.0015620376	8.9112799e-05	1.2993365	0.0094615651	0.014263629
4.119752	0.66025663	0.51958202	0.26563874	-3.5321392	0.028411477	-1.8506436	0.13579735	0.88600835	3.3969134	1.1111201	0.54988837	2.9413284	0.67037713	-6.5935743	-8.1163347	-0.92581149	0.0013672656	0.00029853206	0.39620977	0.013772815	0.0040173959
4.1072443	0.6694781	0.53164474	0.31298161	-3.2553121	0.037136472	-1.9675325	0.12265416	0.88618928	3.4179683	1.122721	0.57130074	3.1046587	0.74627825	-6.5162922	-8.6861977	-0.0049268622	0.0014769587	0.0001688725	0.99508525	0.010441021	0.0025703377
4.0968109	0.64545149	0.53312314	0.2912869	-3.2451575	0.037501286	-2.0221236	0.11689958	0.88575647	3.4458588	1.1279742	0.57379993	2.772965	0.7044099	-6.5142493	-6.3181849	-2.1031745	0.0014799746	0.0017999678	0.1220683	0.010477484	0.012673011
4.1330967	0.66866396	0.51714031	0.28667707	-3.3247184	0.034732868	-1.9519351	0.12434251	0.88710627	3.3937416	1.1721793	0.53794697	2.6771227	0.81661745	-6.5332838	-9.4422856	1.217561	0.0014521109	7.9292666e-05	3.3789364	0.010703011	0.0041652815
4.093372	0.66004786	0.52690907	0.27406496	-3.5947654	0.026732852	-1.84363	0.13662254	0.88150731	3.3824111	1.1636177	0.48091571	2.8349705	0.83258826	-6.6262582	-6.7199124	-1.3405114	0.0013233585	0.0012051897	0.26171179	0.011963343	0.00026378248
4.0998024	0.6682065	0.5266928	0.28426087	-3.7106642	0.023877203	-1.883898	0.13194178	0.89096986	3.4680373	1.1162121	0.54880942	3.1032431	0.72960643	-6.5352335	-6.7594032	-1.8052264	0.0014492866	0.0011585774	0.16443722	0.011066633	0.020249569
4.0854863	0.67103716	0.52623773	0.27301522	-3.3277574	0.034631127	-1.9944347	0.11978849	0.88161412	3.3359306	1.1931372	0.45665088	2.8766689	0.81886797	-6.5520685	-9.9710382	0.76903087	0.0014251266	4.6731835e-05	2.1576742	0.0098329367	0.0015109122
4.1086739	0.65560245	0.53227009	0.30727083	-3.5634795	0.02755902	-1.853799	0.13542746	0.88914814	3.4637826	1.0944377	0.61125967	3.1419378	0.70717032	-6.283861	-8.0505724	-1.029573	0.0018627051	0.00031881765	0.35715942	0.015156993	0.0054620784
4.1066456	0.64834069	0.52950721	0.30008879	-3.2773545	0.036356287	-2.0341536	0.11566339	0.88538236	3.3457132	1.1457571	0.5303529	3.098835	0.72099979	-6.7098752	-9.1192308	1.4081829	0.0012173325	0.0001095269	4.0885193	0.0070339868	0.0039419413
4.101826	0.6579597	0.53254369	0.29769653	-3.6418955	0.025533582	-1.9207117	0.12778222	0.88982006	3.4255111	1.1161574	0.6379273	3.0549231	0.60653265	-6.4546906	-6.4437597	-2.7177077	0.0015706551	0.0015878906	0.06602593	0.016311166	0.003029385
4.1268852	0.64147465	0.52250384	0.27829831	-3.374557	0.033100153	-1.9678708	0.12261777	0.88354891	3.3556711	1.1614255	0.44213905	2.9796679	0.69955036	-6.711488	-9.3617859	2.136601	0.0012153732	8.5939083e-05	8.4705974	0.0073830794	0.0052373977
4.105448	0.66327905	0.52402975	0.3031212	-3.2790219	0.036297916	-1.9845299	0.12083678	0.89151477	3.4125603	1.1330987	0.57534766	3.1049884	0.76981529	-6.5419431	-6.1442888	-1.4265352	0.001439609	0.0021411073	0.24013953	0.0073601201	0.011857296
4.1283846	0.6500832	0.5219183	0.27611728	-3.3860086	0.032735604	-1.9130903	0.12863407	0.88945014	3.3682839	1.1859749	0.59668079	2.9659974	0.69645932	-6.2745912	-10.729943	1.1938399	0.0018800197	2.1879395e-05	3.2997277	0.010182479	0.014253176
4.0864295	0.67620759	0.51965097	0.26948501	-3.4542723	0.030641706	-1.936307	0.12605413	0.88288173	3.3591987	1.1796342	0.51347255	3.2582296	0.68241013	-6.8163486	-6.9126218	-1.0896557	0.0010945153	0.000994156	0.33633228	0.010726428	0.0036397419
4.0957587	0.67163716	0.53059619	0.26399295	-3.6722231	0.024789743	-1.8596989	0.13473815	0.88432865	3.2875263	1.2358995	0.52580066	3.1515225	0.669131	-6.3976729	-8.6845354	-0.63616191	0.0016626594	0.00016915341	0.52932011	0.0092310603	0.017741603
4.1081275	0.6770643	0.51951575	0.25202745	-3.327258	0.034647827	-1.9615546	0.1232989	0.89174184	3.4165887	1.0848322	0.54451999	2.880694	0.80910077	-6.951103	-8.1337697	0.10606928	0.00095666225	0.00029337378	1.1118989	0.016004484	0.014847022
4.1142128	0.66226051	0.52066115	0.29729547	-3.4625525	0.030396712	-1.875584	0.13289693	0.88341421	3.36273	1.1154931	0.51336901	2.9709703	0.68650281	-6.1238493	-8.9626046	-0.97790447	0.0021852239	0.00012809573	0.3760984	0.0071973088	0.0069886199
4.1242723	0.66941638	0.50278882	0.28143128	-3.5294394	0.028486098	-1.896756	0.13047608	0.89020871	3.3910752	1.2011199	0.52042183	3.1361118	0.7533212	-6.4269508	-9.3532681	0.99528286	0.0016147633	8.6674154e-05	2.7054895	0.009054035	0.013767396
4.1300933	0.68565155	0.49994504	0.28693196	-3.636712	0.025662874	-1.858313	0.13489981	0.88481259	3.3910323	1.1204233	0.50231661	3.0865591	0.64728454	-6.162447	-10.192824	0.85719673	0.0021026605	3.7436616e-05	2.3565454	0.010945725	0.01003921
4.0953491	0.67115711	0.51195181	0.30961213	-3.2944224	0.03576303	-2.002121	0.11898041	0.88297773	3.4706739	1.1038212	0.52772571	2.8247835	0.82159471	-6.8139431	-6.0077439	-1.8231735	0.0010971484	0.0024535962	0.16151238	0.0076743168	0.0098587735
4.096708	0.68739774	0.51267451	0.30528866	-3.5997569	0.026603287	-1.887817	0.13149357	0.88867633	3.4113969	1.1533987	0.52336776	2.8778166	0.77892589	-6.2694605	-8.9868163	-0.21976336	0.001889672	0.00012503194	0.80270873	0.015039286	0.0019738765
4.0865689	0.68337168	0.5026439	0.26062026	-3.4870557	0.029682787	-1.9122873	0.1287241	0.88625682	3.410202	1.1503446	0.53514603	3.1056017	0.65947987	-6.766861	-7.5838263	-0.62067928	0.001149979	0.00050835286	0.53757915	0.007781976	0.014205633
4.1153151	0.69609981	0.51799951	0.30502255	-3.5799675	0.027120574	-1.83911	0.13715659	0.88603584	3.4963212	1.0846469	0.51749432	3.0624755	0.80305812	-6.3553033	-8.3225405	-0.55755519	0.0017344944	0.00024291877	0.57260727	0.015336488	0.0064466051
4.1143196	0.67689564	0.5117588	0.2664431	-3.4458176	0.030893832	-1.9204933	0.12780656	0.88539408	3.4024544	1.1364864	0.50468369	2.8476541	0.90153881	-6.5604958	-8.0065936	-0.95985825	0.001413184	0.00033314697	0.38294717	0.010531779	0.014352236
4.1219271	0.67489899	0.51107652	0.25324393	-3.4767701	0.029980469	-1.9229507	0.12753289	0.88490319	3.3796659	1.1451854	0.47515701	2.9752066	0.86928456	-6.6547098	-9.3020236	0.6608123	0.0012862851	9.1231085e-05	1.9363646	0.017729381	0.0094333711
4.1002478	0.68131249	0.5162575	0.24981687	-3.2226391	0.038322604	-2.0365861	0.11541482	0.8853398	3.4480093	1.1329484	0.57621058	2.9429748	0.58294025	-6.3920574	-7.6769519	-1.3907765	0.0016720066	0.00046317057	0.24888198	0.0069298521	0.00853009
4.1200376	0.68021046	0.50925113	0.1833623	-3.2551624	0.037141825	-1.9690468	0.1224913	0.88730758	3.3994869	1.1883931	0.53750615	3.0399986	0.70678196	-6.5981096	-9.2127788	0.031952199	0.0013610871	9.9746507e-05	1.0324682	0.018935637	0.0044615024
4.1085667	0.68402422	0.52626302	0.22791638	-3.4203059	0.031666847	-1.9010201	0.12999306	0.88501395	3.5031395	1.1084686	0.57106081	2.9153536	0.82048766	-6.6003432	-6.3380351	-1.2858898	0.0013580544	0.0017646527	0.27640454	0.0052134475	0.016834049
4.0980141	0.67918541	0.52671208	0.16947081	-3.3382625	0.034281634	-1.9382643	0.12583866	0.8861383	3.3621678	1.1385785	0.56747641	3.1236257	0.84072363	-6.4598438	-10.367807	0.85848495	0.0015625946	3.1427149e-05	2.3595831	0.016103478	0.01439578
4.1024705	0.69308802	0.53021006	0.1522699	-3.4227811	0.031591034	-1.9745359	0.12190252	0.88722232	3.3661394	1.1799635	0.43459723	2.4366252	1.1340883	-6.629565	-6.5197793	-1.9297128	0.0013189955	0.0014718248	0.14518989	0.0075847373	0.0029951474
4.1030641	0.68585463	0.51983391	0.17934346	-3.2853285	0.036077951	-1.9012484	0.12996725	0.88465448	3.3098778	1.2183316	0.42811814	2.4707108	1.0114425	-6.7516849	-6.3025269	-1.4782983	0.0011675438	0.0018283215	0.22802538	0.019683831	0.0019823269
4.099707	0.67892584	0.52154487	0.18321507	-3.2809447	0.036230714	-1.988607	0.12040431	0.88774614	3.5710894	1.0727596	0.51524895	2.3769108	0.99492908	-6.5729313	-8.4433168	0.63837322	0.0013957435	0.00021528839	1.8933982	0.006924282	0.021838363
4.1130504	0.67922419	0.52529441	0.23766576	-3.0110055	0.04693115	-1.9545272	0.12406055	0.88196808	3.2537254	1.2010849	0.64335742	2.9698548	0.66372036	-6.7394519	-6.7815725	-0.77252989	0.001181897	0.0011332039	0.46184318	0.0061731993	0.02190374
4.1073699	0.68002551	0.51207096	0.2638711	-3.4319849	0.031310675	-1.9906811	0.12018483	0.89123083	3.466055	1.0742528	0.51781827	2.8850094	0.83707305	-6.6879995	-9.1472993	0.98140289	0.0012442224	0.00010649572	2.6681968	0.017033911	0.0040057068
4.1079629	0.65990003	0.52082127	0.25881252	-3.3435884	0.034105748	-1.9344581	0.12625796	0.88319114	3.3030991	1.2388247	0.49319586	3.1628859	0.65855177	-6.1707246	-7.656352	-1.6248057	0.0020853633	0.00047280624	0.19694993	0.0077237518	0.0020007646
4.1177441	0.66906162	0.5192168	0.2871873	-3.2308406	0.038021491	-1.9850165	0.12078509	0.88569963	3.3311016	1.1684703	0.57328448	2.7603007	0.70184782	-6.8189596	-8.6557024	0.60637348	0.0010916643	0.00017410074	1.8337691	0.0097851709	0.022465643
4.1102882	0.66692976	0.51311118	0.29055405	-3.3417941	0.034164907	-1.9703061	0.12235601	0.88562039	3.3868779	1.1767615	0.52495379	3.1439915	0.73918723	-6.4356937	-9.795734	0.84743945	0.0016007297	5.5685561e-05	2.3336637	0.016758068	0.0012288608
4.1096551	0.67354906	0.49952134	0.26903425	-3.4950725	0.029452759	-1.8456007	0.13639025	0.88821869	3.5232215	1.1418648	0.54904226	3.1699465	0.6589214	-6.6388872	-7.6789756	-0.26485739	0.0013067726	0.00046223462	0.76731537	0.0074158065	0.012872213
4.1077098	0.68368109	0.51995769	0.26237298	-3.1603581	0.040685074	-2.0322897	0.11585418	0.88518474	3.4205046	1.2149965	0.62348976	3.0579047	0.49718876	-6.4255319	-9.5949685	0.21049751	0.0016170524	6.8065737e-05	1.234292	0.014702352	0.010681411
4.1171635	0.66558495	0.52838384	0.23524824	-3.1637492	0.040552928	-2.0654481	0.11250072	0.88804893	3.4826218	1.0527789	0.53737402	2.4995674	0.87630582	-6.6420639	-6.0600911	-2.1126867	0.0013026334	0.0023287524	0.12091267	0.014173102	0.0058242504
4.10054	0.66150573	0.51923461	0.23755508	-3.3810571	0.032892752	-1.8841985	0.13190737	0.8871714	3.3532919	1.1777502	0.55382703	3.0661466	0.77904539	-6.6110622	-7.8400864	-0.24984495	0.0013435947	0.00039348013	0.77892154	0.0087705357	0.012636298
4.1230593	0.66641046	0.51717257	0.24368331	-3.2036278	0.039029429	-1.9699437	0.12239493	0.88469875	3.4452223	1.1237344	0.55325349	3.0117521	0.90717147	-6.3919623	-8.4903785	-0.20848932	0.0016721653	0.00020539329	0.8118097	0.011504664	0.017473293
4.1267128	0.67002931	0.50691585	0.24560566	-3.1410786	0.041444248	-2.0253461	0.11656733	0.88633877	3.2306389	1.2450272	0.47997155	2.3624312	1.2101211	-6.6301863	-9.3559933	0.90574335	0.0013181773	8.6438292e-05	2.4737701	0.012289672	0.0031327859
4.124656	0.68458654	0.51606538	0.25549316	-3.2638214	0.036833399	-1.9773693	0.12159955	0.88618323	3.2352515	1.2642772	0.4647765	2.4133398	1.1927875	-6.5521389	-10.014941	1.4086675	0.0014250264	4.4724665e-05	4.0905013	0.011742633	0.0097912603
4.1125474	0.65946633	0.52291096	0.25378197	-3.0904206	0.043504131	-2.0560486	0.11344263	0.88322724	3.3377215	1.2049435	0.54452217	2.2787724	0.99514031	-6.4702064	-7.0874849	-1.5125163	0.0015465107	0.0008347986	0.2203548	0.012453592	0.0088049103
4.1108818	0.67641864	0.52691046	0.22328967	-3.4146317	0.031841305	-1.9657605	0.12284498	0.88576376	3.3889817	1.1746895	0.46038299	2.5588373	0.83846558	-6.6121281	-9.2433101	0.1720438	0.0013421651	9.674742e-05	1.1877299	0.012132104	0.01053275
4.1146203	0.66712309	0.51970015	0.23647723	-3.0659819	0.044532481	-1.9818382	0.12112302	0.88549936	3.377321	1.1362395	0.48183756	2.8070881	0.85907443	-6.5969921	-9.0859637	0.64060605	0.0013626068	0.00011323141	1.8976306	0.013629674	0.0030445309
4.1436774	0.67222748	0.53277335	0.24661414	-3.2021726	0.039084046	-1.997039	0.11951416	0.88493572	3.4303468	1.1255535	0.56790053	3.0725434	0.54510921	-6.6642787	-7.5394466	-1.0152784	0.0012740512	0.00053140921	0.36230155	0.0077593291	0.013580957
4.1340729	0.65458926	0.51994255	0.27539998	-3.2552628	0.037138237	-1.9619229	0.1232591	0.88911624	3.4040202	1.1640244	0.61301424	3.1219115	0.51551112	-6.4135821	-8.8647852	-0.46053807	0.00163646	0.00014125745	0.63094406	0.013029753	0.0039630085
4.1128113	0.66938085	0.52720287	0.27745435	-3.4197246	0.031684678	-1.9880125	0.12046729	0.88191588	3.3729228	1.1733351	0.55434773	3.3099096	0.6554001	-6.4706377	-8.8475356	0.51805904	0.0015458447	0.00014371487	1.6787661	0.0097577927	0.0018592497
4.1171959	0.68568996	0.52275641	0.28485107	-3.4475915	0.030840767	-1.9033768	0.12972677	0.88084502	3.3556566	1.1544127	0.55935031	3.225704	0.56760985	-6.7169125	-8.475033	1.0381987	0.0012088062	0.00020856879	2.8241255	0.011785997	0.024241531
4.1111684	0.6645758	0.51186713	0.29992582	-3.3580105	0.033633826	-1.9347286	0.12622812	0.88782367	3.2796783	1.2343362	0.58287986	3.1401197	0.6585841	-6.4325084	-7.8734508	-0.94660595	0.0016058284	0.0003805734	0.38805587	0.0097226509	0.0003252798
4.0952243	0.65428124	0.52483145	0.2761995	-3.5963892	0.026690635	-1.8832783	0.13201278	0.8782003	3.3080903	1.1961614	0.55262471	2.9305372	0.6663434	-6.4305912	-7.441154	-1.3489612	0.0016089051	0.00058626398	0.2595097	0.0098514558	0.0055209519
4.1144586	0.65052827	0.53912795	0.28913508	-3.3607749	0.033544092	-1.92335	0.12748846	0.88490765	3.3742412	1.1705737	0.4933527	3.0607067	0.79200685	-6.6004297	-6.3729622	-2.1562246	0.0013579371	0.0017041858	0.11576135	0.010565377	0.018312373
4.1089986	0.65794253	0.5302525	0.26123557	-3.3511015	0.033859114	-1.9878574	0.12048372	0.88971251	3.4505014	1.1409128	0.56481183	3.1472708	0.71622764	-6.493001	-10.052274	1.5399812	0.00151171	4.3085782e-05	4.6645026	0.010972451	0.00035676692
4.1174113	0.6688915	0.53004482	0.28091774	-3.5210203	0.02872002	-1.9042957	0.12962305	0.8873864	3.4046412	1.1612789	0.5669414	2.988766	0.73069777	-6.5152333	-9.7394028	0.74686905	0.0014785212	5.8912236e-05	2.1103822	0.010085423	0.00045322843
4.1139721	0.64316343	0.5382509	0.26693559	-3.206432	0.038924393	-2.0820639	0.11085238	0.88135989	3.4101072	1.1710473	0.61150859	3.0483203	0.6218771	-6.5814238	-7.1827048	-1.1818574	0.0013839567	0.00075903392	0.30670852	0.009904318	0.022216514
4.1087051	0.6742023	0.51481785	0.25408488	-3.4672582	0.03025833	-1.9202173	0.12783734	0.88405138	3.4401871	1.1600541	0.51717481	3.1270196	0.71859933	-6.3413146	-9.2695099	0.3376762	0.0017588854	9.4245817e-05	1.4016866	0.012819647	0.0025057105
4.1208699	0.66519458	0.5241864	0.23046186	-3.5824142	0.027056093	-1.953834	0.1241359	0.88661007	3.4224556	1.1776899	0.56847032	3.0693655	0.73538029	-6.7496645	-6.7398888	-1.4180272	0.0011699023	0.0011813814	0.24219135	0.010232774	0.0057306447
4.1103281	0.67319969	0.52897969	0.2564027	-3.3896586	0.032620226	-1.9616568	0.12328786	0.88505566	3.3238905	1.2354661	0.564988	3.1337873	0.68076838	-6.4133855	-8.9621708	0.74309012	0.0016367812	0.0001281513	2.1024222	0.012785355	0.011410283
4.1293682	0.6799584	0.5259836	0.22322993	-3.7030637	0.024054991	-1.8838743	0.1319445	0.88408836	3.4484911	1.1642364	0.57530624	3.1406416	0.75640001	-6.6606384	-7.931244	0.78915872	0.0012786915	0.00035921005	2.2015435	0.0091619272	0.00711927
4.1145426	0.65566583	0.52691444	0.22262359	-3.4504194	0.030756355	-1.8499456	0.13587929	0.88277033	3.3452001	1.1460296	0.46850844	2.9234346	0.78199873	-6.6657967	-7.3095169	-0.11523862	0.001272121	0.00066869277	0.89115347	0.0064205599	0.011446445
4.1040231	0.67412931	0.52580225	0.25300109	-3.3566757	0.033677237	-1.9651182	0.1229142	0.88539987	3.3611084	1.1290305	0.53224884	3.0939249	0.71901769	-6.5856143	-7.4681918	-0.77150861	0.0013781773	0.00057063394	0.46231509	0.0065226296	0.01128717
4.1027624	0.66707459	0.52052929	0.24609832	-3.2672468	0.03671207	-1.9440941	0.12519877	0.88318462	3.4343337	1.1667057	0.55597237	3.1110637	0.69068325	-6.3216933	-7.0420959	-2.120089	0.0017936751	0.00087352853	0.12002095	0.0083169647	0.0095814471
4.1105879	0.67932181	0.50631764	0.247042	-3.2105899	0.038769145	-1.9935325	0.11988364	0.88884746	3.4358024	1.1491465	0.54192341	2.871929	0.70259449	-6.7065762	-10.799279	2.4471669	0.0012213502	2.0413791e-05	11.555562	0.014697881	0.0077877596
4.120829	0.67398176	0.5243961	0.25601129	-3.4727093	0.030098787	-1.9021141	0.12986938	0.88387924	3.4084432	1.1664259	0.5782304	3.0663549	0.57213564	-6.3209141	-6.8882091	-1.9684056	0.0017950709	0.0010186997	0.13967939	0.0078645022	0.0050287156
4.100728	0.68407054	0.51257538	0.25953995	-3.3230184	0.034789908	-1.8894144	0.13131125	0.8849458	3.3413287	1.1631889	0.53325293	2.7551106	0.88648903	-6.3724027	-9.6107059	0.12896334	0.0017051378	6.7003017e-05	1.1376484	0.012774717	0.0049914297
4.12043	0.67156567	0.51788053	0.26209332	-3.2924685	0.035830469	-1.9562577	0.12387263	0.89009905	3.3368236	1.1614021	0.50781175	2.87295	0.76125538	-6.6661819	-6.3894047	-1.4620595	0.0012716317	0.0016764403	0.23175848	0.010507476	0.020852659
