mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param3	mean_use_param1	mean_use_param2	mean_use_param3	sex1_use_param1	sex1_use_param2	sex1_use_param3	sex2_use_param1	sex2_use_param2	sex2_use_param3	beta_extra	beta_tx
4.1113804	0.67284607	0.51843888	0.2342337	-3.0881711	0.043597833	-1.991926	0.12005325	0.88673871	3.4247311	1.1311	0.46407855	2.3812024	1.0732633	-6.4043981	-8.7184573	-0.50702557	1.0	0.0015832528	0.00022300813	1.0	0.0018894427	9.5001091e-05	1.0	0.0014435373	0.00028141817	1.0	0.0062380902	0.014664169
4.1047991	0.67077311	0.51291703	0.22360162	-3.1260908	0.042043775	-2.0520526	0.11384515	0.88669653	3.4383715	1.1413697	0.42247619	2.4176627	0.93284483	-6.3357395	-8.6708177	0.20899467	1.0	0.0016913697	0.00019399163	1.0	0.0020438683	0.00013241697	1.0	0.0015305234	0.00022208835	1.0	0.0064187748	0.0049191497
4.1104623	0.67337952	0.52402726	0.226397	-2.9997051	0.047439196	-2.0595929	0.11308665	0.88806271	3.3257439	1.1187416	0.45297239	2.7037072	0.98613767	-6.5315755	-9.6394244	0.28306447	1.0	0.0016134262	8.1092332e-05	1.0	0.001163179	4.3055794e-05	1.0	0.0018188756	9.8448532e-05	1.0	0.0095477887	0.006228181
4.0982283	0.66402975	0.52614171	0.24939189	-3.2296254	0.038065962	-1.9682388	0.12257818	0.87897438	3.4345152	1.1974926	0.60312711	2.6652058	0.8239425	-6.4644889	-8.151337	-0.4198579	1.0	0.0014434219	0.00059074258	1.0	0.0023763019	0.00010208614	1.0	0.0010177456	0.00081371815	1.0	0.0099019461	0.011691297
4.1023542	0.66511372	0.53314174	0.2203762	-3.0106324	0.046947841	-2.0453122	0.11452691	0.88620952	3.3998277	1.1581731	0.59974001	2.7133928	0.91028392	-6.5046856	-8.3938943	-1.0650616	1.0	0.0013999749	0.00088067502	1.0	0.0019199718	4.0440424e-05	1.0	0.0011626986	0.0012640769	1.0	0.0098494586	0.015031673
4.1334943	0.65723034	0.52155583	0.21627887	-3.2708713	0.036584105	-1.857834	0.13495572	0.88959082	3.5068015	1.0731604	0.48979105	3.0266119	0.75612149	-6.4293795	-9.1062942	1.0589258	1.0	0.0018961901	0.00010333805	1.0	0.0011630232	0.00015025989	1.0	0.0022307366	8.1927458e-05	1.0	0.0078038555	0.011266267
4.133297	0.65600499	0.5236455	0.20555179	-3.2432898	0.037568758	-1.8491409	0.13597379	0.88737362	3.4697819	1.0881516	0.4786703	3.0222688	0.76489856	-6.49576	-9.0840227	1.0831824	1.0	0.0017321197	0.00010527477	1.0	0.0011331327	0.00016416243	1.0	0.0020054394	7.840414e-05	1.0	0.0092109547	0.010984734
4.1307044	0.6493138	0.52475807	0.22220238	-3.3413483	0.034179619	-1.942493	0.12537423	0.88400185	3.4534944	1.1314912	0.53706903	3.0049246	0.70903015	-6.5047883	-8.7244775	0.85517064	1.0	0.0014468406	0.00028776649	1.0	0.0016462556	6.8072227e-05	1.0	0.0013558469	0.00038801372	1.0	0.0082972019	0.012058937
4.126712	0.64638604	0.52803554	0.22571889	-3.3478369	0.033966068	-1.9521614	0.12431787	0.88362071	3.463075	1.1340406	0.53688634	3.0092335	0.67651903	-6.4765377	-8.7050356	0.69486144	1.0	0.0014910023	0.00031274955	1.0	0.0016825387	6.4450975e-05	1.0	0.0014036035	0.00042604903	1.0	0.00908544	0.012479933
4.1419202	0.6473733	0.52949742	0.2129657	-3.2729391	0.036511293	-1.9172047	0.1281736	0.88378091	3.424543	1.1412328	0.55646306	2.98102	0.73375328	-6.5367167	-8.4783254	0.93436967	1.0	0.0013520026	0.00051673884	1.0	0.0019012265	5.95566e-05	1.0	0.0011013899	0.00072535263	1.0	0.0085899043	0.012328909
4.1323348	0.64466603	0.51801376	0.22464658	-3.1412236	0.04143849	-1.9475103	0.12482508	0.88473833	3.3952809	1.1649398	0.56992256	2.9346504	0.66846689	-6.7164307	-7.982323	-0.62294936	1.0	0.0012813229	0.0004459964	1.0	0.0010570391	0.00021048635	1.0	0.0013836644	0.00055346042	1.0	0.011290431	0.0044920614
4.1401822	0.65497355	0.52357129	0.22405341	-3.2351714	0.037863403	-1.954657	0.12404645	0.88743939	3.3609257	1.0776224	0.61158003	2.9673859	0.69270451	-6.794266	-8.3318539	0.28732157	1.0	0.0012700556	0.0003113126	1.0	0.00085881305	0.00015056819	1.0	0.0014577069	0.00038466081	1.0	0.010264803	0.0091838456
4.1348263	0.66846159	0.51486372	0.23961864	-3.1191044	0.042326059	-1.9779714	0.12153525	0.88833493	3.4914729	1.152796	0.59672988	3.1040027	0.70466385	-6.5662398	-8.2096895	1.3877483	1.0	0.0013737069	0.00029573443	1.0	0.001500284	0.00022563739	1.0	0.0013159494	0.00032771994	1.0	0.014100031	0.0079094812
4.1330685	0.66675276	0.52335173	0.24509763	-3.1935361	0.039409698	-1.888182	0.13145189	0.8864177	3.4601085	1.1211255	0.5406751	2.9260133	0.67353675	-6.7637004	-8.5949217	1.0177884	1.0	0.0013450396	0.00019091783	1.0	0.00084610955	0.00017122279	1.0	0.0015727031	0.00019990474	1.0	0.01003895	0.013882322
4.1363081	0.6795111	0.52135351	0.22621892	-3.2619093	0.036901292	-2.025406	0.11656115	0.88800089	3.4195272	1.103287	0.50147229	2.9583685	0.86464945	-6.6509606	-7.3409424	1.1381749	1.0	0.0013280478	0.00062207903	1.0	0.0012038036	0.00073742516	1.0	0.0013847408	0.0005694462	1.0	0.015042696	0.0047024303
4.1203224	0.67153896	0.5259748	0.23187758	-3.1428358	0.0413745	-1.9270674	0.12707553	0.88408782	3.4187828	1.1604158	0.59988394	2.8702213	0.86959109	-6.8238914	-8.3113457	-0.8006164	1.0	0.0013557518	0.00033129013	1.0	0.00071606597	0.00014493805	1.0	0.0016476425	0.00041632321	1.0	0.0069221845	0.0074063561
4.1181807	0.65697846	0.52387961	0.22690662	-3.3226102	0.034803619	-1.9723758	0.12213393	0.88843859	3.4430248	1.0867821	0.55612723	3.1348662	0.77421771	-6.3917211	-8.1993632	-0.62279001	1.0	0.0015675655	0.00041175542	1.0	0.0021448171	0.00014100438	1.0	0.0013041636	0.00053530003	1.0	0.0074051295	0.011043298
4.1214244	0.68668633	0.5267687	0.21281065	-3.0715109	0.044297819	-1.9466928	0.12491442	0.89165345	3.5523482	1.0577857	0.59742964	2.7439506	0.88543575	-6.7773413	-8.8998608	1.9606206	1.0	0.0011445141	0.00034226388	1.0	0.0011210361	3.8681054e-05	1.0	0.0011552272	0.00048078974	1.0	0.01935486	0.0064193993
4.1231687	0.67002061	0.5304106	0.20185719	-3.0407733	0.045617493	-1.9669075	0.12272145	0.89304196	3.5245345	1.1018335	0.57098743	2.7523509	0.98974953	-6.6024702	-9.2392548	1.4958483	1.0	0.0013865754	0.00019846575	1.0	0.00127932	3.4526855e-05	1.0	0.0014355164	0.00027327162	1.0	0.014652495	0.022543155
4.1251227	0.67718536	0.52046155	0.20226305	-3.1594291	0.040721348	-2.0052312	0.11865477	0.88252891	3.282784	1.1906837	0.50024709	2.9514517	0.85439378	-6.888323	-7.2174524	-1.6445573	1.0	0.0011049286	0.00068161369	1.0	0.00084929521	0.0010151296	1.0	0.001221575	0.00052942924	1.0	0.0060888933	0.0018445612
4.1181943	0.64844192	0.52018369	0.2176287	-3.2130632	0.038677078	-1.9266782	0.1271187	0.87963511	3.4517274	1.1454023	0.47954694	2.7800406	0.89627153	-6.9022654	-7.2543905	1.7042897	1.0	0.0011530163	0.00067352793	1.0	0.00075629381	0.00082757713	1.0	0.0013340421	0.00060323476	1.0	0.0057777814	0.00083284104
4.1228691	0.65377015	0.53142526	0.2150392	-3.5711891	0.027353158	-1.8497838	0.13589828	0.88471827	3.2520506	1.2229249	0.54788309	2.9599455	0.82369353	-6.999583	-7.5717638	-0.33498183	1.0	0.0010633402	0.00064097029	1.0	0.00066780527	0.00034013246	1.0	0.0012438241	0.0007782436	1.0	0.0070355961	0.00015420471
4.1131344	0.67111135	0.53378464	0.22620524	-3.4015974	0.03224558	-1.9477536	0.12479852	0.88350117	3.2730799	1.1990167	0.55941356	2.893422	0.87860564	-6.8578792	-8.4045782	0.70670727	1.0	0.001187387	0.00030101305	1.0	0.00081124569	0.00013251983	1.0	0.0013590216	0.00037789708	1.0	0.0088394044	0.00054027016
4.1165091	0.66169793	0.52257922	0.22698232	-3.2032845	0.03904231	-1.9261743	0.12717463	0.88940473	3.3727842	1.210515	0.57375661	2.7473716	0.84243773	-6.503518	-8.5112923	-0.84657645	1.0	0.0015293142	0.00019998284	1.0	0.0014149706	0.00020434343	1.0	0.0015814895	0.00019799308	1.0	0.0063012036	0.0019966265
4.1099326	0.67199151	0.5167091	0.23997991	-3.5121202	0.028969335	-1.9542568	0.12408994	0.8804572	3.3791579	1.1195281	0.52930899	3.1061424	0.75663042	-6.9060872	-7.9630584	0.38521879	1.0	0.0011834231	0.00052793593	1.0	0.00071710163	0.00017580155	1.0	0.0013962072	0.00068861603	1.0	0.006709476	0.0088268955
4.1049172	0.67857917	0.50648504	0.24581506	-3.5238238	0.02864192	-1.9059792	0.12943325	0.88493876	3.3087366	1.1656777	0.49609548	2.9937571	0.78962478	-6.8889219	-8.1551652	-0.43538585	1.0	0.0011417014	0.00035338473	1.0	0.00079797799	0.00019339135	1.0	0.0012985435	0.00042639024	1.0	0.00681537	0.011866202
4.0943707	0.67202536	0.5006269	0.2536301	-3.266842	0.036726388	-1.9421843	0.12540809	0.8867007	3.4834748	1.1161122	0.50375903	2.9549994	0.69353082	-6.3475556	-8.90529	0.42568821	1.0	0.0016608033	0.0001461752	1.0	0.0020773206	0.00011458416	1.0	0.001470745	0.00016059029	1.0	0.011638597	0.0053735224
4.0991028	0.69322145	0.5166467	0.21447035	-3.3175084	0.034975407	-1.9552505	0.12398197	0.89094893	3.3942836	1.1070515	0.53063768	2.848517	0.80227733	-6.3260289	-8.9114885	0.44993284	1.0	0.0016885791	0.00023551558	1.0	0.0021737695	5.7361557e-05	1.0	0.001467185	0.00031680785	1.0	0.014524325	0.014868247
4.0911782	0.68060347	0.51089106	0.2129086	-3.2472603	0.03742546	-1.9571662	0.12377405	0.88398337	3.4115776	1.1360901	0.54758689	2.9703484	0.75977131	-6.5798583	-8.7436153	0.92927532	1.0	0.001466655	0.00025381746	1.0	0.001214788	7.5885365e-05	1.0	0.0015815828	0.00033500847	1.0	0.0091119061	0.004298937
4.0908436	0.68165095	0.51438955	0.20605535	-3.2771958	0.036361846	-1.9407433	0.12556622	0.88349296	3.4562527	1.1244596	0.55061695	2.9564044	0.77866291	-6.5119956	-9.0996216	0.86451081	1.0	0.0014896302	0.00016871999	1.0	0.0014667214	5.6754613e-05	1.0	0.0015000836	0.00021981017	1.0	0.010217049	0.0088737118
4.1021594	0.6660492	0.51729693	0.22161589	-3.3065754	0.035346303	-1.9783185	0.1214982	0.88886176	3.4290891	1.1499157	0.57706982	2.7567663	0.76603942	-6.5812137	-8.5015081	-0.45327217	1.0	0.0013808049	0.00030831886	1.0	0.0013935822	0.0001025698	1.0	0.0013749745	0.00040220285	1.0	0.0077064042	0.012442102
4.1082268	0.671471	0.51537525	0.22331039	-3.2738461	0.0364794	-1.9577638	0.12370925	0.88814719	3.4066999	1.0982057	0.55444572	2.8531664	0.70973534	-6.5741647	-8.1996873	-1.6174698	1.0	0.0013885726	0.00031812391	1.0	0.00140892	0.00020370371	1.0	0.001379288	0.00037033423	1.0	0.0086016177	0.018503303
4.1136408	0.67280843	0.51531042	0.23008745	-3.356569	0.033680711	-1.8890717	0.13135035	0.89322156	3.5108415	1.1073023	0.5883999	3.0747619	0.75825831	-6.7953637	-8.3809085	-0.91441685	1.0	0.0014010155	0.00026192409	1.0	0.00073199709	0.00017378765	1.0	0.0017062909	0.00030214104	1.0	0.013869303	0.0032195404
4.1181847	0.67812943	0.50682514	0.25477661	-3.1911117	0.039501579	-2.0278626	0.11630843	0.88483803	3.4482725	1.1157151	0.57602298	3.0382614	0.78440426	-6.5716397	-8.6956522	-1.174881	1.0	0.0013231831	0.0002225737	1.0	0.0016892872	0.00010056807	1.0	0.0011561285	0.00027824528	1.0	0.0089422442	0.0036661886
4.1114455	0.68684649	0.50750153	0.24712037	-3.222495	0.038327917	-2.005155	0.11866275	0.88195924	3.4014375	1.1328374	0.56862285	2.7911744	0.68553764	-6.4600248	-8.6364618	-0.93745461	1.0	0.0015726967	0.00023898898	1.0	0.001535366	0.00010494018	1.0	0.0015897308	0.00030015589	1.0	0.010685185	0.0029591011
4.1220412	0.67690061	0.50901028	0.22549398	-3.3551554	0.03372675	-1.884633	0.13185762	0.88793259	3.3846743	1.1802066	0.50821519	3.0569417	0.76496411	-6.3656261	-9.0791803	-0.55243225	1.0	0.0015923738	0.00029384786	1.0	0.0025378209	3.1416244e-05	1.0	0.0011609631	0.00041359628	1.0	0.010088549	0.014799207
4.1047852	0.68848882	0.51699395	0.26472634	-3.1947281	0.039364598	-1.9959794	0.11962571	0.88508594	3.3633649	1.156312	0.58540421	2.7903366	0.70920891	-6.1691611	-9.9542134	1.0395938	1.0	0.001953615	8.09239e-05	1.0	0.0027174119	2.084715e-05	1.0	0.0016050919	0.00010833712	1.0	0.012637285	0.0056168904
4.1223808	0.68017026	0.51551817	0.27458536	-3.173431	0.040177896	-2.0966413	0.1094237	0.88188097	3.2941495	1.2379486	0.55128314	2.9171164	0.74155309	-6.0814914	-9.2196693	0.6392866	1.0	0.0021619796	0.00032304441	1.0	0.0041741296	2.1292995e-05	1.0	0.0012438288	0.0004607346	1.0	0.011562305	0.0074225376
4.1095737	0.67161316	0.51629301	0.29707806	-3.0461032	0.045386008	-1.9912433	0.12012539	0.88595695	3.487126	1.0979729	0.49088842	2.7157604	0.74883433	-6.4219927	-9.3672794	0.04418468	1.0	0.0015890032	0.00012057409	1.0	0.0017241938	4.7450878e-05	1.0	0.0015273153	0.00015394046	1.0	0.010847621	0.0058540882
4.1073073	0.66959176	0.50427607	0.29134683	-3.222091	0.038342812	-1.9656939	0.12285216	0.88449394	3.3415009	1.1677348	0.5115545	2.7638153	0.84981402	-6.3347502	-8.9160358	1.2058473	1.0	0.0016897908	0.00017486286	1.0	0.0020623818	8.3093116e-05	1.0	0.0015197762	0.0002167377	1.0	0.0096984289	0.0020171289
4.1201725	0.67758225	0.51232244	0.2669829	-3.3877597	0.032680202	-1.9295535	0.1268	0.88448149	3.4755319	1.1034412	0.52730836	2.9947578	0.74871844	-6.4543718	-9.0475989	0.014046444	1.0	0.0015217488	0.00024462534	1.0	0.0017304102	4.1008156e-05	1.0	0.0014265359	0.00033753654	1.0	0.013574397	0.01877852
4.106574	0.69975788	0.49498091	0.2720047	-3.3612036	0.033530198	-1.9356684	0.1261245	0.88505824	3.4253787	1.1302406	0.59217661	3.0467399	0.68966666	-6.581866	-8.4781529	-1.4517266	1.0	0.0014497035	0.00022265977	1.0	0.001237274	0.00017781094	1.0	0.0015466358	0.00024312444	1.0	0.0082830411	0.005439376
4.109601	0.69751506	0.50177024	0.25858381	-3.2738682	0.036478626	-1.9702107	0.12236625	0.887983	3.4095693	1.1401603	0.59262723	3.0558667	0.64761471	-6.6200201	-8.7379088	-1.519685	1.0	0.0015952061	0.0001915618	1.0	0.00093482668	0.0001131055	1.0	0.0018965395	0.00022736167	1.0	0.0068393317	0.0032316984
4.1067799	0.68353297	0.49377196	0.25801814	-3.3094507	0.035248395	-1.9379847	0.12586942	0.88504345	3.484601	1.0857139	0.51634939	2.9993467	0.68020457	-6.6093467	-8.4713471	-0.76482263	1.0	0.0013960305	0.00019506814	1.0	0.0012312315	0.00028195812	1.0	0.0014712288	0.00015541996	1.0	0.018980682	0.0064306003
4.1045482	0.68289734	0.48640239	0.28900616	-3.1920042	0.039467732	-2.0168548	0.11744461	0.88031335	3.4002422	1.1036484	0.62146177	3.0664664	0.60084221	-6.9437039	-8.4401578	0.69463864	1.0	0.0012280369	0.00023378278	1.0	0.00061612033	0.00018081985	1.0	0.0015072564	0.00025794994	1.0	0.011395558	0.0048482382
4.0999928	0.70507038	0.50324342	0.24516793	-3.5544544	0.027801924	-1.8924761	0.1309624	0.89296549	3.3595208	1.1401391	0.52035234	3.0637119	0.63278426	-6.1597414	-9.8573136	-0.75504346	1.0	0.0019556148	0.0001301778	1.0	0.003142706	1.5001797e-05	1.0	0.001413941	0.000182733	1.0	0.0092865059	0.0033073966
4.1084066	0.69534766	0.51716717	0.239511	-3.2886897	0.035961245	-1.9242902	0.12738392	0.89162472	3.4430053	1.1743386	0.55725166	3.0064993	0.65209337	-5.7738118	-9.4687721	-1.3211524	1.0	0.0029229291	0.0002217418	1.0	0.0055252995	1.8970802e-05	1.0	0.0017354588	0.00031426688	1.0	0.0067006045	0.010683083
4.1082022	0.67779487	0.50907426	0.2449054	-3.3464102	0.034012913	-1.9153102	0.12838545	0.88906248	3.4695822	1.0459469	0.5454679	3.045972	0.78926094	-6.1255374	-9.0753698	-0.94094521	1.0	0.0020234921	0.00039822295	1.0	0.0032144733	2.2989319e-05	1.0	0.0014800433	0.00056944332	1.0	0.01063733	0.0011513563
4.1189535	0.66482364	0.51376687	0.27306365	-3.283406	0.036144868	-1.9609429	0.12336504	0.88371042	3.2643016	1.2209954	0.58346543	3.0672026	0.58130384	-6.4378475	-8.7376997	0.38529868	1.0	0.0016332209	0.00020167264	1.0	0.0015102612	0.00010459084	1.0	0.0016893278	0.00024597139	1.0	0.0061276298	0.0075958915
4.1073511	0.67434756	0.50941992	0.2757741	-3.345176	0.034053488	-1.8981654	0.13031626	0.87942102	3.2419647	1.2662356	0.5985465	3.1848174	0.60086548	-6.7102028	-8.5341523	-0.85692851	1.0	0.0012207164	0.00022543406	1.0	0.0012069554	0.00014829325	1.0	0.0012269955	0.00026063366	1.0	0.0083184234	0.013671173
4.0999982	0.67907949	0.50218693	0.27966461	-3.2694333	0.036634824	-2.000814	0.11911749	0.8841747	3.3078799	1.1710977	0.51252651	3.0724303	0.53464238	-6.5088577	-8.4742311	-0.11787163	1.0	0.0013898184	0.00088666621	1.0	0.0019586649	3.412433e-05	1.0	0.0011302519	0.0012756839	1.0	0.0084074192	0.0053384007
4.1021285	0.67839837	0.50718216	0.28416309	-3.2151095	0.038601068	-1.9855948	0.1207237	0.88381262	3.3212417	1.2266128	0.56413034	3.0514437	0.5820647	-6.5156957	-8.5030459	1.2198804	1.0	0.0014069942	0.00041992413	1.0	0.0017403182	7.1004209e-05	1.0	0.0012548973	0.00057913746	1.0	0.0056847815	0.0050106675
4.1085024	0.68863106	0.50176214	0.28432047	-3.277611	0.036347302	-1.9689579	0.12250086	0.88497771	3.309044	1.1528699	0.60037482	3.1164699	0.6504377	-6.410223	-9.689638	0.053319706	1.0	0.001655943	0.0001045657	1.0	0.0016059763	2.7429781e-05	1.0	0.001678743	0.00013976307	1.0	0.01719444	0.012286052
4.1066414	0.686374	0.50126085	0.26605857	-3.2736613	0.036485899	-1.983539	0.12094208	0.88567655	3.364108	1.1720945	0.55877769	3.2471779	0.60652496	-6.4220563	-9.0210449	-1.2115601	1.0	0.0016156517	0.00016299521	1.0	0.0016418942	7.1261775e-05	1.0	0.0016036772	0.00020485349	1.0	0.014812318	0.0072855905
4.1072444	0.68888169	0.50165677	0.27413431	-3.2541638	0.037177554	-1.9753909	0.12181103	0.88574456	3.3697941	1.1663884	0.5607016	3.2738937	0.59902932	-6.4599954	-9.2562895	-1.0991534	1.0	0.0015482912	0.00013270737	1.0	0.0016018224	5.4099838e-05	1.0	0.0015238647	0.00016857625	1.0	0.014586788	0.0062314794
4.1016184	0.67703463	0.52016936	0.26876072	-3.4111704	0.031948181	-1.8990554	0.13021542	0.8838664	3.4119676	1.1456369	0.61194383	3.3111552	0.64859861	-6.6030149	-8.2928245	1.0569768	1.0	0.0013105548	0.00045246326	1.0	0.0014968692	0.0001022576	1.0	0.0012255389	0.00061226327	1.0	0.014665205	0.014402104
4.105229	0.68545347	0.51772933	0.26552743	-3.4424192	0.030995741	-1.9652666	0.1228982	0.8893019	3.4545673	1.1273943	0.62894778	2.9984818	0.68749485	-6.6290976	-8.6975035	0.83158031	1.0	0.0012644876	0.00026548681	1.0	0.001512417	7.9578563e-05	1.0	0.0011513565	0.00035031736	1.0	0.014613724	0.010534758
4.0980723	0.69207338	0.50119332	0.24501824	-3.428566	0.031414536	-1.9073796	0.12927553	0.88638691	3.3620266	1.160267	0.51941448	2.9287209	0.80226557	-6.7860613	-8.3842707	-0.37515922	1.0	0.0013705312	0.00021240663	1.0	0.00077478227	0.0003147483	1.0	0.0016423734	0.00016570778	1.0	0.010499979	0.0071841946
4.1061683	0.69189242	0.50238963	0.23913443	-3.2238723	0.038277184	-2.0048647	0.1186931	0.88491317	3.3767364	1.205066	0.54777955	2.9436985	0.65893604	-6.7836839	-8.3987445	-0.28076284	1.0	0.001260706	0.00022354157	1.0	0.00089596599	0.00022942079	1.0	0.0014271381	0.00022085887	1.0	0.011520417	0.0074554351
4.1253827	0.69066597	0.50998541	0.22302916	-3.2221418	0.038340936	-1.9858604	0.1206955	0.88644818	3.3724071	1.1327523	0.63425657	3.0052515	0.80398413	-6.6488457	-8.8495568	1.0901236	1.0	0.0013627314	0.00017069664	1.0	0.0011448995	0.00010175516	1.0	0.0014621289	0.00020215487	1.0	0.016691998	0.0061010332
4.1258123	0.67449839	0.52601917	0.22330171	-3.4421211	0.031004697	-1.9141939	0.12851042	0.88472689	3.4296683	1.1795484	0.42970597	2.6587566	0.82870925	-6.8871756	-7.5794821	-0.23959213	1.0	0.00111621	0.00049120326	1.0	0.00083577845	0.00057615117	1.0	0.0012441718	0.00045244125	1.0	0.0085829406	0.012799992
4.121179	0.67403405	0.52216484	0.23985519	-3.5023669	0.029244962	-1.8870931	0.13157627	0.88276547	3.3751019	1.1851205	0.39402378	2.746548	0.79197444	-6.9111831	-7.1614618	-0.60908221	1.0	0.0010337844	0.00075600015	1.0	0.00090857826	0.0015786427	1.0	0.0010909164	0.00038062557	1.0	0.0075710518	0.012572633
4.1265317	0.67455998	0.53050791	0.26753921	-3.2162181	0.038559946	-1.9324298	0.12648189	0.88866344	3.2692466	1.2154179	0.48666366	2.7536933	0.88937049	-7.0088252	-6.938615	-1.8916885	1.0	0.0010799803	0.00089998258	1.0	0.00063569725	0.0013560724	1.0	0.0012827082	0.00069186724	1.0	0.0058326036	0.0090659323
4.125693	0.6735207	0.51636405	0.23641288	-3.3309407	0.034524861	-1.9949334	0.11973591	0.88400575	3.215411	1.2842358	0.46255119	2.6103257	0.95251913	-6.9125073	-7.1456727	-0.72038558	1.0	0.0010525408	0.00090019127	1.0	0.00087051256	0.00059744737	1.0	0.0011356009	0.0010383343	1.0	0.0074489512	0.0061467708
4.1245502	0.64771271	0.52351299	0.27310899	-3.6121148	0.02628514	-1.8810058	0.13227339	0.8857772	3.4949059	1.1418798	0.58520599	2.9503535	0.78179531	-6.2089836	-9.6706888	0.91542632	1.0	0.0019480154	8.529986e-05	1.0	0.0021955321	3.7113794e-05	1.0	0.0018350727	0.00010728732	1.0	0.016540427	0.0011549755
4.1239252	0.66227992	0.51971268	0.27352166	-3.2554274	0.037132349	-1.90825	0.12917759	0.88624544	3.4068073	1.1331485	0.45663967	2.9267356	0.79291564	-6.4867714	-8.2036426	-0.65470643	1.0	0.0014719753	0.00043360587	1.0	0.0016806389	0.00013088974	1.0	0.0013767614	0.00057173626	1.0	0.0095724886	0.00064553702
4.1346522	0.6773065	0.52278022	0.25713185	-3.2706067	0.036593434	-1.9913418	0.12011498	0.88384021	3.4929788	1.0738293	0.53341339	2.960369	0.72000084	-6.4275757	-9.152065	-0.13215671	1.0	0.0015411937	0.00017907349	1.0	0.0018749446	4.6926544e-05	1.0	0.001388902	0.00023937259	1.0	0.010984596	0.0010822599
4.1091553	0.64710882	0.51312746	0.2772334	-3.4625819	0.030395848	-1.8752552	0.13293482	0.89154279	3.4175862	1.1566323	0.57558525	3.0553582	0.77477236	-6.1744426	-9.5041978	-0.099471358	1.0	0.0020322946	7.9829757e-05	1.0	0.0022146623	6.3719359e-05	1.0	0.0019490796	8.7180985e-05	1.0	0.016435566	0.005858075
4.1054741	0.67974008	0.52533165	0.2532189	-3.332687	0.034466699	-1.9374295	0.12593052	0.87978256	3.4153497	1.2039982	0.43884303	2.8511991	0.90410868	-6.7209834	-7.6976691	0.27126133	1.0	0.0011932528	0.00090618415	1.0	0.0012337494	0.00016533885	1.0	0.0011747741	0.0012442344	1.0	0.0059927056	0.0031747601
4.109628	0.64791606	0.5256903	0.24321353	-3.3921046	0.032543129	-1.874538	0.13301751	0.8832286	3.3573481	1.1631052	0.41295562	2.7837243	0.94544581	-6.8222557	-7.3789582	-0.041366619	1.0	0.0011695296	0.00058968603	1.0	0.00092366044	0.001121883	1.0	0.0012817206	0.00034684276	1.0	0.014212876	0.0084776093
4.1136213	0.65413317	0.52401416	0.2469361	-3.3735691	0.033131787	-1.8472363	0.13619771	0.88280967	3.3813615	1.16885	0.40530313	2.6777706	0.93621312	-6.8948292	-7.3905668	-0.20410253	1.0	0.0011050621	0.00059364216	1.0	0.00083317231	0.0012007905	1.0	0.0012291263	0.00031659835	1.0	0.014417232	0.0093816941
4.1095159	0.63990417	0.53136072	0.28518002	-3.3676851	0.033320794	-1.9186458	0.12801265	0.88631703	3.3107859	1.1678281	0.595068	2.855063	0.6713819	-6.9775322	-7.3999839	-0.28355021	1.0	0.0010424	0.00062115673	1.0	0.00073360712	0.0005854234	1.0	0.0011833033	0.00063746197	1.0	0.0075551155	0.010335079
4.1172844	0.6461776	0.53661825	0.26278811	-3.3221226	0.034820004	-1.9296248	0.12679211	0.88240848	3.4251806	1.1386814	0.61464448	2.8563115	0.71712902	-6.8042004	-7.3994882	-1.2616663	1.0	0.0012741169	0.00057011747	1.0	0.00083142374	0.00081453296	1.0	0.0014761192	0.00045858987	1.0	0.0089294302	0.021255757
4.1077037	0.65578805	0.52776809	0.28647199	-3.5100679	0.029027122	-1.8840675	0.13192237	0.88549249	3.3085378	1.1906883	0.4613921	3.0292442	0.72080038	-6.8986708	-8.6718096	0.54458409	1.0	0.0011518134	0.00025433625	1.0	0.0007650422	8.8992047e-05	1.0	0.0013282984	0.00032978337	1.0	0.015754013	0.0023968097
4.1132346	0.64365969	0.53108613	0.26351926	-3.4209928	0.03164579	-1.8952849	0.13064306	0.88162584	3.3034094	1.1816195	0.44510385	2.9706169	0.76929715	-6.6407281	-8.395304	0.057645579	1.0	0.0014760312	0.00024525291	1.0	0.0010064757	0.00018800012	1.0	0.001690291	0.00027137755	1.0	0.015625055	0.0011491285
4.1119022	0.66024389	0.51995869	0.250277	-3.4643382	0.030344128	-1.9666253	0.12275183	0.89076258	3.3672506	1.2004615	0.60539295	2.8650148	0.76531335	-6.6920706	-8.5414442	-0.34176152	1.0	0.0012981674	0.00021775976	1.0	0.0011091524	0.00015442794	1.0	0.0013844155	0.00024665829	1.0	0.012452666	0.0015768258
4.1376462	0.66503365	0.51638953	0.27241272	-3.3079404	0.035299789	-1.8850528	0.13180958	0.88780583	3.4283396	1.1273809	0.52787752	3.179005	0.66123547	-6.2993531	-9.5078187	-0.57095817	1.0	0.0017788411	8.2012347e-05	1.0	0.0020106558	5.9870671e-05	1.0	0.0016730633	9.2115668e-05	1.0	0.0096324667	0.00048312277
