mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1229933	0.67797389	0.51845198	0.23471818	-3.2009798	0.039128867	-1.9867351	0.1206027	0.88300059	3.3630422	1.1510156	0.4840433	3.0479368	0.78341449	-6.6172866	-8.0829781	-1.3908003	0.0013352687	0.00030865487	1.0	0.0039077867	0.0031236646
4.0911811	0.67047436	0.51605073	0.2600723	-3.3059258	0.035368457	-1.9326322	0.12645952	0.88940713	3.4215184	1.1397341	0.42093219	3.0256865	0.79750146	-6.5549832	-8.0391291	1.5633287	0.0014209846	0.00032248575	1.0	0.0032457823	0.0040208657
4.1179103	0.6652416	0.52333101	0.24554763	-3.0614356	0.044726326	-2.057013	0.11334567	0.88590701	3.411457	1.1136517	0.58452567	3.1999763	0.71415919	-6.5511511	-8.4672731	-0.78314802	0.0014264327	0.00021019322	1.0	0.0020709478	0.0054268408
4.0918886	0.65048865	0.52497949	0.24441062	-3.5295431	0.028483229	-1.9142506	0.12850407	0.8853973	3.2991428	1.2183252	0.56083797	3.2498375	0.66595169	-6.847885	-7.4607707	0.35105664	0.0010605728	0.00057488201	1.0	0.0062105762	0.0097246486
4.1224018	0.67812734	0.5321207	0.25093315	-3.290832	0.035887047	-1.9842885	0.12086242	0.88323973	3.4556271	1.0997408	0.6191814	3.0114794	0.65144939	-6.4382646	-8.2273909	0.0011819783	0.0015966262	0.00026716125	1.0	0.0057958484	0.00089310188
4.0945784	0.66226844	0.51971001	0.22973511	-3.4404854	0.031053876	-1.9190387	0.1279688	0.88730496	3.363256	1.1721283	0.49350081	2.9242967	0.83801248	-6.5828429	-7.9159595	-0.16213409	0.0013819968	0.00036474054	1.0	0.0018800578	0.0025074199
4.1306859	0.6702149	0.54031239	0.20477849	-3.3317008	0.034499534	-1.9632211	0.12311887	0.88628798	3.4062744	1.1359873	0.57353809	3.0523985	0.67982939	-6.4971898	-8.6835604	-1.0366876	0.0015054005	0.00016931837	1.0	0.0033273476	0.013790593
4.1128377	0.65435753	0.52056679	0.23057162	-3.1298064	0.041894376	-1.9779413	0.12153847	0.88498401	3.3743621	1.1710687	0.57459763	3.0506637	0.6368621	-6.5990099	-7.7176756	-0.1893265	0.0013598639	0.00044469569	1.0	0.0026968709	0.0076193656
4.1055573	0.67142863	0.52769508	0.22854758	-3.1509498	0.04105387	-1.9846008	0.12082924	0.88157021	3.3571433	1.1684263	0.58964388	3.0502252	0.67439552	-6.4487813	-8.3815385	0.16856489	0.0015799493	0.00022900481	1.0	0.0034689749	0.012583561
4.086681	0.66479658	0.51690051	0.24416046	-3.2702315	0.036606662	-1.8945357	0.13072818	0.88648825	3.2685325	1.1956796	0.59184388	3.1693894	0.64837138	-6.5798174	-8.0656196	-0.24361519	0.0013861786	0.00031405773	1.0	0.0058400654	0.0050274456
4.1318414	0.67530293	0.52546027	0.22448968	-3.0875619	0.043623242	-2.0270905	0.11638781	0.88589074	3.4345837	1.0900648	0.53902801	2.9847235	0.59201166	-6.6844211	-8.2754783	0.79259102	0.0012486771	0.00025462136	1.0	0.014709798	0.010395066
4.09085	0.66684277	0.53257076	0.22949196	-3.3722118	0.033175292	-2.0069572	0.1184744	0.88864128	3.3320837	1.1920328	0.42957003	2.8065406	0.79645595	-6.744959	-8.0419689	-0.29259555	0.0011754137	0.00032157154	1.0	0.0044004899	0.010052793
4.1163428	0.66341956	0.52087231	0.20658781	-3.6447114	0.025463613	-1.9167895	0.12822001	0.88518569	3.38939	1.1419558	0.60487143	3.1611394	0.66779013	-6.5961193	-7.6601728	0.33974528	0.001363795	0.00047100404	1.0	0.0036974578	0.0097197437
4.1082289	0.67420574	0.52923353	0.23981313	-3.396133	0.032416536	-2.0345211	0.11562581	0.88801838	3.3653015	1.1785401	0.50102975	2.8949018	0.771243	-6.4757026	-8.601368	-0.38982546	0.001538047	0.0001838203	1.0	0.0081733789	0.0092738371
4.1136898	0.66728116	0.52521105	0.2375856	-3.3033217	0.035457411	-1.8827886	0.1320689	0.88317813	3.3938779	1.142236	0.5686637	2.710262	0.68411855	-6.6123389	-8.0777354	0.27583249	0.0013418826	0.00031027681	1.0	0.0062371318	0.0099547245
4.1072539	0.64867532	0.52074987	0.21342612	-3.375349	0.033074815	-1.9238107	0.12743723	0.89053766	3.4434373	1.0857866	0.57731803	2.8368119	0.70730817	-6.4962442	-8.295662	-0.022254895	0.0015068224	0.00024953496	1.0	0.0083208892	0.011728876
4.1096911	0.67047647	0.51622531	0.22574031	-3.5076761	0.02909461	-1.8687481	0.13368665	0.88018154	3.3334711	1.2356042	0.50769287	2.89913	0.70342124	-6.5574955	-8.3589658	-1.2837383	0.0014174244	0.00023423162	1.0	0.0093565308	0.0019011936
4.0981026	0.69997494	0.51437655	0.2509581	-3.1942286	0.039383488	-1.9780709	0.12152463	0.89099878	3.4884432	1.1313676	0.57264923	3.0648044	0.78491131	-6.5227224	-8.7204919	1.0631698	0.0014675059	0.00016318025	1.0	0.0062771162	0.018827796
4.0962849	0.68833609	0.51734268	0.24399947	-3.6183998	0.026124756	-1.8732108	0.13317064	0.88523457	3.3114926	1.1823104	0.58687154	2.9799093	0.65159954	-6.6637432	-7.4221398	1.6357117	0.0012747327	0.00059751125	1.0	0.00037314142	0.010227537
4.0989172	0.66744506	0.50513099	0.24499875	-3.4298087	0.031376745	-1.9108644	0.12888377	0.88148579	3.3895815	1.179963	0.47949401	2.9789909	0.72936812	-6.6664505	-7.1769001	-0.60950384	0.0012712906	0.00076344927	1.0	0.0050593022	0.0023367418
4.1001839	0.67167174	0.50432982	0.2557444	-3.5147481	0.028895502	-1.9042074	0.12963303	0.8818235	3.3654028	1.162271	0.51461541	2.9194917	0.7366249	-6.7077578	-7.3173459	-0.95297533	0.0012199097	0.0006634815	1.0	0.0029626156	0.0026291271
4.1169616	0.66709747	0.51448861	0.3023922	-3.3247906	0.034730449	-1.9847599	0.12081234	0.88463024	3.4357255	1.1509013	0.59425948	3.1727318	0.70803474	-6.2782929	-8.5025875	0.80452432	0.0018730864	0.0002029014	1.0	0.0065131228	0.006044538
4.0989485	0.67095071	0.49984149	0.29120079	-3.4779619	0.029945827	-1.8580239	0.13493355	0.89073763	3.3761084	1.2028525	0.5663572	3.0898831	0.53377043	-6.66342	-7.1054065	-2.0332123	0.0012751442	0.00081998311	1.0	0.0018445473	0.011292791
4.1144868	0.6737641	0.51489217	0.29814133	-3.3861717	0.03273044	-1.9489874	0.12466381	0.88083918	3.4871871	1.1103867	0.51741793	2.8868734	0.69896395	-6.5062496	-8.3935139	1.9903639	0.0014918437	0.00022627937	1.0	0.0094033298	0.0078735071
4.102558	0.67032122	0.51190195	0.29680736	-3.2975367	0.035655792	-1.9324452	0.12648018	0.87673549	3.3408895	1.1861765	0.5102006	3.0488612	0.72298269	-6.5023903	-8.4255495	-1.4245788	0.0014976036	0.0002191468	1.0	0.0091227977	0.0078897827
4.1069056	0.69886748	0.50819981	0.28340813	-3.195987	0.039317018	-1.9965978	0.1195606	0.89091624	3.3342984	1.1806341	0.59937563	2.997903	0.68163177	-6.6118197	-7.5086869	1.6657543	0.0013425787	0.00054800011	1.0	0.0028377921	0.0018872493
4.0979211	0.67303584	0.50370507	0.2549222	-3.4436936	0.030957488	-1.8841915	0.13190817	0.88089262	3.3735272	1.1438439	0.477785	2.8418403	0.86881227	-6.2968765	-8.7400802	-1.5360033	0.0018386625	0.00016001545	1.0	0.0043725263	0.0059570247
4.1029672	0.6893768	0.51729363	0.27587834	-3.5573243	0.027724457	-1.9431758	0.12529938	0.88484884	3.3930294	1.1625369	0.51917528	3.1689951	0.73113823	-6.5468878	-8.7310654	0.092129469	0.0014325183	0.00016146424	1.0	0.010211894	0.0066398015
4.0870154	0.67707792	0.51919832	0.26495214	-3.5954999	0.026713749	-1.9499282	0.12456119	0.88749885	3.419544	1.2213506	0.49869006	2.9324195	0.76583244	-6.4008026	-8.2996623	-0.095267791	0.0016574724	0.00024853897	1.0	0.009240312	0.0056076003
4.1032131	0.68887096	0.50149183	0.29080021	-3.0778009	0.04403229	-2.0554957	0.11349825	0.88185514	3.379266	1.0953425	0.55224553	2.9158644	0.76001501	-6.5261981	-7.9181589	0.33450304	0.0014624215	0.00036393952	1.0	0.0062364606	0.015667126
4.1183671	0.66382246	0.50388913	0.31019802	-3.3413613	0.03417919	-2.0165147	0.11747986	0.8840065	3.4043807	1.1053707	0.55855624	3.0505212	0.52012525	-6.6286591	-7.3387019	-1.4352248	0.0013201893	0.00064947151	1.0	0.0012663903	0.0015592227
4.1100545	0.6775863	0.49482957	0.29925139	-3.1899417	0.039545994	-1.9526132	0.12426869	0.88481787	3.4437646	1.1070324	0.55867343	2.8556469	0.90492734	-6.4665057	-8.4698174	1.3064527	0.0015522354	0.00020965922	1.0	0.005630474	0.0028692559
4.0943149	0.66322524	0.49949143	0.32896483	-3.10122	0.04305696	-2.0189404	0.1172286	0.88716213	3.3376816	1.1690168	0.50981923	2.8154061	0.83010696	-6.6031142	-7.9403077	-1.4826439	0.0013543016	0.00035597015	1.0	0.0070445075	0.0063462326
4.1095253	0.66244394	0.50928535	0.30175399	-3.4579653	0.030532202	-1.8600572	0.13469639	0.88127443	3.3494014	1.1918157	0.49483103	2.5148008	1.009968	-6.9164481	-6.3139102	1.9319025	0.0009903631	0.0018076646	1.0	0.00055627184	0.0076435094
4.0897976	0.66275919	0.52196069	0.28406998	-3.4586402	0.030512233	-1.8973153	0.13041263	0.88370736	3.492294	1.0582851	0.5578717	2.7425689	0.84641817	-6.2892894	-8.3010975	-0.40323041	0.0018526397	0.00024818263	1.0	0.0055404614	0.010527495
4.1038557	0.67355614	0.52018333	0.26127286	-3.2617595	0.036906617	-1.9451778	0.12508012	0.88413694	3.3917447	1.0988942	0.48744715	2.8349234	0.84840416	-6.3856415	-9.3282657	0.42558576	0.0016827504	8.8868347e-05	1.0	0.0063933834	0.01063633
4.1228862	0.66840216	0.52523637	0.27652414	-3.3382333	0.034282601	-1.9290982	0.12685043	0.89059306	3.4237842	1.1184607	0.56599043	2.6251756	0.85238369	-6.6815737	-7.5643844	-0.020110205	0.0012522333	0.00051832772	1.0	0.000702758	0.0099368264
4.0983639	0.6506351	0.53003095	0.27837471	-3.5233993	0.028653732	-1.8674407	0.13383813	0.89005118	3.3897059	1.187476	0.52517867	2.8931239	0.86481458	-6.3850414	-8.6805757	-0.24894063	0.0016837588	0.00016982442	1.0	0.0066791821	0.011858688
4.0903591	0.65230584	0.52579881	0.2622446	-3.6052858	0.026460488	-1.8458359	0.13636255	0.88511604	3.4893054	1.1305352	0.51417444	2.9477598	0.81353447	-6.6583673	-8.0502072	-0.78195958	0.0012815953	0.00031893407	1.0	0.0075702208	0.0075706851
4.102007	0.65913812	0.54069977	0.23986631	-3.356869	0.033670948	-1.9503189	0.12451859	0.87909869	3.3142674	1.1354638	0.61024043	2.9918854	0.61859396	-6.5147112	-8.5513977	-0.78230954	0.0014792921	0.00019323742	1.0	0.0097266353	0.0079059713
4.121735	0.66536318	0.52368638	0.24480087	-3.4212962	0.031636494	-1.9325118	0.12647283	0.88843838	3.2475233	1.2122306	0.50940615	3.02179	0.73875986	-6.5512934	-7.2904304	0.91427728	0.0014262301	0.00068156958	1.0	5.0024801e-05	0.012760669
4.1180617	0.65695845	0.53160797	0.25016	-3.2608458	0.036939107	-1.9716068	0.12221641	0.88335496	3.4825051	1.0263835	0.65916125	3.2373694	0.63376604	-6.4976062	-8.9554901	-0.86023405	0.0015047746	0.0001290102	1.0	0.0011243991	0.0023041752
4.1168532	0.65640552	0.52131114	0.24125262	-3.2123511	0.038703566	-1.9596385	0.12350618	0.88610391	3.3571695	1.21553	0.51516375	3.2620016	0.60426103	-6.7291384	-8.2056155	1.3312716	0.001194135	0.000273041	1.0	0.0019168959	0.0014288962
4.1066617	0.65964471	0.51717069	0.25307257	-3.1788296	0.039970221	-2.0501133	0.11404093	0.88691397	3.4283271	1.1307064	0.50364421	2.9055007	0.69607644	-6.5263345	-8.1463919	0.083886379	0.0014622225	0.00028969507	1.0	0.0024181241	0.015094022
4.0994323	0.66205599	0.52043698	0.26796212	-3.172256	0.040223232	-1.923326	0.12749114	0.88938292	3.4959569	1.0909382	0.63871478	2.9246189	0.61100647	-6.7263947	-7.7255299	0.96633982	0.0011974118	0.00044121812	1.0	0.006330194	0.0056828802
4.1003163	0.66216037	0.51740192	0.28420151	-3.260068	0.036966789	-1.9841095	0.12088145	0.88323669	3.3952446	1.1507473	0.48798417	2.9477531	0.72611269	-6.3399097	-8.5488834	0.43355729	0.0017613537	0.0001937238	1.0	0.0045871192	0.0012059577
4.1026906	0.67677815	0.51050392	0.27366497	-3.6361461	0.025677027	-1.8259333	0.13872344	0.88813086	3.3407137	1.1780251	0.6120307	3.2612119	0.68991199	-6.2291889	-9.3053688	0.12769238	0.0019671726	9.0926436e-05	1.0	0.011078105	0.0034970756
4.0997705	0.65090385	0.52301556	0.26761642	-3.237451	0.037780447	-1.9692989	0.12246421	0.88280227	3.4643914	1.1407511	0.58084654	2.8183653	0.83453831	-6.7433093	-7.2550064	-0.11228127	0.0011773521	0.0007061289	1.0	0.0057064667	0.0029765189
4.0950492	0.65742181	0.50388421	0.28193563	-3.2252209	0.038227571	-2.0014721	0.11904845	0.89015074	3.3636935	1.1804103	0.50549955	2.8639599	0.72170366	-6.4848731	-8.3111944	0.15459604	0.0015240283	0.00024568996	1.0	0.0040834131	0.019345194
4.094636	0.65161205	0.51702565	0.23916811	-3.3503916	0.033882343	-1.9355437	0.12613824	0.8762269	3.1691631	1.224725	0.57215398	2.9300141	0.7584819	-6.2948722	-9.0691948	-0.072075763	0.0018423447	0.00011514596	1.0	0.0063977428	0.0025106316
4.0882641	0.67661216	0.51270751	0.25394712	-3.4235353	0.031567969	-1.9461674	0.12497187	0.89078041	3.3094596	1.2803799	0.5485946	3.234755	0.69288436	-6.3506059	-9.1168731	-0.85465302	0.001742647	0.00010978541	1.0	0.0090263056	0.018125927
4.1013571	0.67487341	0.51360602	0.25289899	-3.4524045	0.030697234	-1.9997364	0.1192306	0.88782776	3.4799119	1.1237399	0.56339041	3.1741714	0.595662	-6.8571974	-7.4764602	1.3906587	0.0010507525	0.00056593783	1.0	0.0085974433	0.0089348953
4.0999686	0.67068896	0.50863005	0.24460748	-3.1789898	0.039964075	-1.9581236	0.12367026	0.87971591	3.3044098	1.1703932	0.55801226	2.8786219	0.81638918	-6.4357147	-6.8843	-2.1875401	0.0016006961	0.0010226856	1.0	0.00093043484	0.0069392202
4.098862	0.69237573	0.52118484	0.26422504	-3.3474991	0.033977155	-1.9221267	0.1276246	0.89276476	3.4690182	1.0683562	0.55645441	2.9287989	0.86261887	-6.4578859	-7.8273684	1.9331698	0.0015656522	0.00039851436	1.0	0.0010781705	0.0012708592
4.1050938	0.66992321	0.51842337	0.26617459	-3.3460525	0.034024669	-1.9211253	0.12773613	0.87918706	3.1788189	1.2330662	0.59430568	3.0988162	0.63392418	-6.4563475	-7.3933093	-0.33190458	0.001568059	0.00061497776	1.0	0.0035521725	0.024964184
4.0860748	0.65979324	0.52090595	0.25281109	-3.6273792	0.02589727	-1.8341324	0.13774672	0.89028103	3.4531603	1.0822616	0.61547111	2.9902614	0.73025703	-6.6126535	-7.4844787	1.066514	0.0013414612	0.00056142057	1.0	0.0039903962	0.0012486091
4.1156849	0.66466032	0.52389717	0.28278242	-2.9268819	0.05084058	-2.0240018	0.11670583	0.88031783	3.3474791	1.1119981	0.56289061	3.0269304	0.58161866	-6.4463366	-8.6300155	-0.40136965	0.0015838105	0.00017862996	1.0	0.0038515943	0.024844749
4.0790934	0.67371143	0.52875503	0.22716863	-3.4228249	0.031589694	-1.8677353	0.13380399	0.89116275	3.3545919	1.1242281	0.61789255	3.1330685	0.58511415	-6.5311906	-7.9466529	0.090798043	0.0014551493	0.00035371938	1.0	0.00096697244	0.00061619933
4.0871621	0.66713737	0.52133825	0.25413059	-3.7467886	0.023049574	-1.8837579	0.13195783	0.88746541	3.4157958	1.1939826	0.4791108	3.2317795	0.68722161	-6.4809409	-8.0273776	-0.40180365	0.0015300237	0.00032629654	1.0	0.0025988813	0.0062146488
4.1275489	0.6648922	0.51599057	0.26245218	-3.0525184	0.04510887	-2.0365466	0.11541885	0.88528204	3.329521	1.2210786	0.61518868	2.9899906	0.56120293	-6.7166215	-7.373444	-0.61504558	0.0012091576	0.00062730889	1.0	0.0065107545	0.011212817
4.0903216	0.66521924	0.51891739	0.27669363	-3.4348071	0.031225187	-1.9131629	0.12862594	0.89070887	3.4704091	1.1079452	0.52712093	2.942723	0.70933695	-6.4182509	-8.1596617	0.49694154	0.00162885	0.00028587736	1.0	0.0035684557	0.010734949
4.1163406	0.66175245	0.52766259	0.25364326	-3.2671211	0.036716513	-1.9685989	0.12253946	0.88494897	3.4127585	1.1179986	0.57706403	3.1287606	0.71696922	-6.4104725	-9.2025298	-1.0255715	0.0016415483	0.00010077396	1.0	0.011544704	0.0090289389
4.1250407	0.68011435	0.53028255	0.27761924	-3.253936	0.037185709	-2.003764	0.11880829	0.8859165	3.3948972	1.1719215	0.61374881	3.052543	0.70188651	-6.5090743	-8.3680805	-0.50939158	0.0014876418	0.00023210688	1.0	0.0088571425	0.010726428
4.1048191	0.65822916	0.51039135	0.27382422	-3.2510073	0.037290707	-1.9815358	0.12115521	0.88481203	3.3719766	1.19141	0.51598426	3.1474364	0.58652313	-6.625737	-7.9286664	0.7369058	0.0013240476	0.0003601368	1.0	0.0030361555	0.0062730174
4.1285565	0.65022262	0.52668494	0.25176578	-3.15115	0.041045989	-2.0357621	0.11549896	0.8879427	3.486097	1.1153959	0.62642276	3.0895796	0.61591784	-6.6567305	-7.8779869	-0.73006563	0.0012836919	0.00037885165	1.0	0.0093259472	0.016061014
4.1093177	0.65890837	0.5186016	0.27211457	-3.0565501	0.044935526	-1.9560213	0.12389828	0.88773295	3.4261388	1.1048704	0.64388384	2.9994371	0.58388606	-6.7255875	-7.6620312	1.0687921	0.0011983777	0.00047012996	1.0	0.0059527173	0.0068722311
4.1117406	0.65689584	0.51820823	0.29484704	-3.3221542	0.034818939	-1.9777653	0.12155726	0.88664994	3.4438082	1.1433833	0.62129416	3.1507536	0.56767016	-6.5326905	-7.6883863	1.0046221	0.0014529715	0.00045790706	1.0	0.0036940847	0.020260608
4.1049342	0.66815289	0.51479378	0.29046973	-3.2574067	0.037061649	-1.9812815	0.12118229	0.88535258	3.4256493	1.1678817	0.57119452	3.0217351	0.62647115	-6.4626072	-8.3930812	-0.95311312	0.0015582893	0.00022637728	1.0	0.0036782236	0.0013161506
4.1185985	0.65564671	0.51260165	0.30767944	-3.1261742	0.042040414	-1.9649159	0.12293601	0.88779675	3.3573316	1.1818809	0.61586253	3.0626483	0.63235544	-6.3134977	-9.1490208	-0.48364321	0.0018084091	0.00010631256	1.0	0.0069810889	0.0026950611
4.1102725	0.67155352	0.51692123	0.24486307	-3.575183	0.0272471	-1.8380568	0.13728127	0.88560144	3.4297567	1.1529559	0.57486498	3.0696312	0.69759253	-6.7924189	-6.7153248	0.62659534	0.0011209929	0.0012107246	1.0	0.00073383325	0.0038351823
4.1127091	0.65014969	0.52120987	0.24366359	-3.1538178	0.04094111	-2.0762444	0.11142727	0.88872014	3.4128604	1.1207716	0.49219964	2.8854576	0.68671505	-6.4568916	-7.8720066	-0.1733125	0.0015672073	0.00038112322	1.0	0.0037878865	0.0025937263
4.1140074	0.67005706	0.52409487	0.22114136	-3.2644745	0.036810236	-1.9126222	0.12868655	0.89064357	3.4947974	1.1291514	0.48139065	2.8957687	0.86352257	-6.6346453	-7.9761963	0.62536721	0.0013123203	0.00034342571	1.0	0.0089052738	0.024190904
4.1029443	0.64527352	0.52340095	0.20155405	-3.3765664	0.033035904	-1.9396104	0.12569066	0.88813629	3.4644423	1.0506619	0.52019809	2.7610732	0.81414745	-6.6573018	-7.8369212	0.76136635	0.0012829597	0.00039472708	1.0	0.0040207245	0.0035006998
4.1241916	0.6718948	0.54257458	0.20742987	-3.3722366	0.033174496	-1.9422521	0.12540065	0.88547573	3.2797817	1.1835686	0.46746904	2.7175777	0.8246641	-6.4294535	-7.9738576	-0.75491769	0.0016107336	0.00034422951	1.0	0.0027557321	0.013572832
4.0953872	0.66910574	0.51597126	0.2166499	-3.3114855	0.035179262	-1.9083325	0.12916831	0.888674	3.4667723	1.1356111	0.49016761	2.4991342	0.91534116	-6.6647979	-7.6306989	-0.85167382	0.0012733907	0.00048508611	1.0	0.002506466	0.018234368
4.1224701	0.6849951	0.52000034	0.20401801	-3.2723101	0.03653343	-1.9168178	0.12821684	0.88344105	3.3769892	1.1876814	0.53211605	2.5002653	1.0579364	-6.3600464	-8.6384288	0.48235231	0.0017263013	0.00017713366	1.0	0.005139232	0.0071234918
4.1177469	0.6591641	0.51134594	0.24068136	-3.2496826	0.037338296	-1.9227193	0.12755864	0.88547541	3.4629441	1.0995867	0.49206075	2.3450819	0.92050763	-6.5859042	-8.02661	0.13882662	0.0013777785	0.00032654702	1.0	0.0021104481	0.007491161
4.1022726	0.67410479	0.51827955	0.25499997	-3.0651772	0.044566736	-2.0848995	0.11057319	0.88869915	3.4391051	1.1765197	0.53492245	2.7840769	0.91421423	-6.7358171	-6.4197776	0.38408765	0.0011861956	0.001626369	1.0	0.0051349135	0.0097080322
4.1074456	0.67167371	0.50969569	0.25099806	-3.5807466	0.027100027	-1.8236293	0.13899895	0.88338172	3.4497301	1.1456272	0.57093921	3.2054777	0.63557841	-6.2162646	-9.0154134	-0.38718516	0.0019927109	0.00012150746	1.0	0.0036818576	0.0027971698
4.1053455	0.67344981	0.51836493	0.24172244	-3.3874186	0.032690986	-1.9431543	0.12530174	0.88414997	3.4221309	1.0961117	0.52216708	3.0892557	0.58211878	-6.4462129	-8.7303623	-0.28004335	0.001584006	0.00016157778	1.0	0.01191636	0.0099855331
4.0922085	0.67789854	0.50846655	0.26428274	-3.3769329	0.033024199	-1.9249167	0.1273143	0.888496	3.4790583	1.1212417	0.6115947	3.2891013	0.5555633	-6.6132602	-7.3854786	0.077829818	0.0013406486	0.00061980935	1.0	0.0035604773	0.0091554813
4.1172249	0.66796384	0.51051501	0.27050867	-3.2688951	0.036653824	-1.96262	0.12318378	0.88659028	3.4206023	1.176804	0.55630175	2.948657	0.67112631	-6.44725	-8.5356632	-0.11806951	0.0015823667	0.00019630136	1.0	0.0055125404	0.01005923
4.1050799	0.69369328	0.51517831	0.24676268	-3.1959926	0.039316807	-1.9292955	0.12682858	0.88508575	3.4176416	1.0917244	0.53036951	3.1023389	0.57230043	-6.7219633	-7.322452	1.0252809	0.0012027234	0.00066010456	1.0	0.0043420185	0.0095399457
4.1192072	0.67588471	0.519033	0.26129241	-3.0830257	0.043812883	-2.0841389	0.11064802	0.89156807	3.3899492	1.1765672	0.6393501	3.133258	0.59821751	-6.2702703	-8.9777152	-0.55362015	0.0018881453	0.00012617492	1.0	0.0085205349	0.003615743
4.1085121	0.67267649	0.51623201	0.2432842	-3.73313	0.023359154	-1.8329855	0.137883	0.89238657	3.3398258	1.2069035	0.51051725	3.134518	0.70731171	-6.8593233	-6.4933477	0.20783228	0.0010485234	0.0015111867	1.0	0.0041815669	0.0071374398
4.1032127	0.6804685	0.50540348	0.28224877	-2.9172662	0.051306603	-2.1046137	0.1086492	0.88787257	3.3844565	1.1435509	0.52783526	2.5449688	0.76065674	-6.2669367	-9.2876295	-0.39918015	0.0018944382	9.2553651e-05	1.0	0.0043384183	0.0075748694
4.0946845	0.66845678	0.51133467	0.28632006	-3.2965423	0.035689998	-1.9062484	0.12940291	0.88244012	3.3689236	1.1658424	0.62572836	2.9018798	0.666297	-6.9543229	-6.2811957	0.2273186	0.00095358977	0.0018676673	1.0	0.00061067024	0.0087819415
4.1139571	0.6724046	0.51506891	0.28283212	-3.3826313	0.032842713	-1.8274026	0.13854799	0.8840004	3.2741238	1.2640908	0.48078227	2.9372248	0.81126518	-6.3804327	-9.7846057	-0.22283643	0.0016915235	5.6308669e-05	1.0	0.017396394	0.0126364
4.1096731	0.66446012	0.51259539	0.24467066	-3.2866634	0.036031558	-1.9558722	0.12391447	0.88586902	3.4794893	1.112672	0.56569789	3.0483681	0.69990342	-6.671855	-8.0257364	0.066700023	0.0012644472	0.00032683233	1.0	0.0020308273	0.00097133139
4.1014427	0.66699799	0.5145103	0.26739022	-3.3339519	0.03442463	-1.9052525	0.12951515	0.88922208	3.3554909	1.1372192	0.5200747	3.1205552	0.67392467	-6.5256149	-8.7879128	-0.57941149	0.0014632735	0.00015254281	1.0	0.0065311828	0.025582932
4.1065421	0.68174306	0.51748423	0.25484989	-3.3165762	0.035006887	-1.9234116	0.12748161	0.88302363	3.3849412	1.2163053	0.54382713	2.6364365	0.71625841	-6.7681149	-7.9977278	0.65994028	0.0011485395	0.00033611274	1.0	0.0095181982	0.0020760284
4.0988564	0.66485006	0.51235053	0.25750709	-3.3385493	0.034272141	-1.9644987	0.12298101	0.89088625	3.4339508	1.0716965	0.52348773	3.1802275	0.81562739	-6.5145003	-7.6311514	-0.024936576	0.0014796037	0.00048486677	1.0	0.0033284304	0.0021184186
4.1192944	0.65585155	0.51695763	0.27121335	-3.1232152	0.042159744	-1.9981599	0.11939625	0.88152545	3.3438155	1.1353014	0.45022619	2.1989559	1.1939991	-6.57443	-8.6995602	-0.45834402	0.0013936562	0.00016663132	1.0	0.0050347798	0.024021108
4.1079112	0.66856952	0.52056516	0.24603917	-3.3156956	0.035036646	-1.8892554	0.13132939	0.89170419	3.4482598	1.0920263	0.44902827	2.329775	1.1477247	-6.5911976	-6.6373024	0.55703594	0.0013705145	0.0013088425	1.0	0.00026192132	0.001022156
4.1262478	0.6509653	0.51078421	0.25125565	-3.5496239	0.027932783	-1.8944349	0.13073963	0.8887426	3.4282675	1.1260498	0.5355264	2.702138	1.0290625	-6.8286411	-6.6450353	-0.22619168	0.0010811577	0.0012987735	1.0	0.0010013077	0.0004677489
4.1065281	0.66136622	0.51944207	0.30453451	-3.1527042	0.040984858	-2.0286638	0.11622611	0.88951136	3.3682404	1.1725593	0.55894876	2.9939356	0.78127653	-6.1768896	-8.7309001	0.70737697	0.0020725733	0.00016149093	1.0	0.0063380836	0.030105828
4.1049048	0.64768502	0.52300274	0.26970434	-3.2158406	0.038573945	-1.9240825	0.127407	0.88101639	3.4300437	1.1291635	0.5326262	2.7457975	0.84853478	-6.7036902	-7.3140838	0.52270902	0.0012248759	0.00066564793	1.0	0.0077341478	0.00051950567
4.1183954	0.65742369	0.52462171	0.28098809	-3.5694703	0.027398923	-1.8825393	0.13209748	0.88792261	3.3727019	1.1814319	0.57399771	2.8065261	0.88197966	-6.4284261	-7.7405872	-0.46518533	0.0016123867	0.00043462721	1.0	0.00043647507	0.0064380797
4.0930801	0.64441015	0.52816209	0.28791696	-3.2784308	0.036318596	-1.9634442	0.12309479	0.88580041	3.4036848	1.0913069	0.59148407	2.9777883	0.73237792	-6.8862053	-8.2269917	1.7058806	0.0010207409	0.00026726792	1.0	0.0077395599	0.0036417872
4.1218174	0.64836769	0.52453764	0.25936787	-3.1884985	0.039600848	-2.0169183	0.11743802	0.89296592	3.4367515	1.102853	0.54370237	3.0534848	0.66856874	-6.5247528	-7.7527839	-1.5519969	0.0014645337	0.00042936065	1.0	0.00025786208	0.01457307
4.0919445	0.66812338	0.51755968	0.24657649	-3.3670684	0.033340662	-2.0014714	0.11904852	0.87750682	3.3191617	1.2298985	0.60830681	3.059323	0.70936403	-6.4700607	-9.0334326	1.4761241	0.0015467356	0.00011933785	1.0	0.0037393964	0.0053712994
