mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1216936	0.66974164	0.52038262	0.25626575	-3.3096872	0.035240352	-1.9628745	0.12315629	0.88553099	3.5053296	1.1030249	0.66008697	2.9623414	0.60187491	-6.3016472	-9.5528947	-0.82853533	0.0018299278	7.0990414e-05	1.0	0.012192377	0.0019300939
4.0984221	0.67142246	0.51907642	0.21684738	-3.6242578	0.025976128	-1.8364983	0.13746596	0.88362894	3.3931484	1.1339946	0.56914496	3.1928232	0.62335779	-6.7717258	-7.2245903	-0.31832122	0.0011444045	0.00072792064	1.0	0.011885628	0.0017023677
4.0793663	0.67766837	0.52816787	0.22383678	-3.5768682	0.02720247	-1.8725419	0.13324788	0.88422626	3.394159	1.1295236	0.5334587	3.3257724	0.58936801	-6.6927608	-7.106167	-0.43994597	0.0012383197	0.00081936027	1.0	0.011371506	0.0022892184
4.0901631	0.66353144	0.52565982	0.21802592	-3.3623963	0.033491568	-1.920928	0.12775811	0.88745874	3.4270584	1.1155821	0.62188088	3.290829	0.58576629	-6.5583659	-8.0114082	-1.0317844	0.0014161929	0.00033154738	1.0	0.011407092	0.0083649524
4.1056741	0.66809826	0.52762427	0.21746208	-3.3205314	0.034873519	-1.9393908	0.12571479	0.88344332	3.3853261	1.196531	0.58028181	3.1824064	0.64240266	-6.2597062	-9.0218432	0.54800849	0.0019081594	0.00012072879	1.0	0.0096568242	0.00011319601
4.1169007	0.65039743	0.52848605	0.26650525	-3.3195485	0.034906615	-1.9113225	0.12883235	0.88955494	3.4384533	1.1536888	0.59368121	3.0892588	0.62378412	-6.3149167	-8.6335426	-0.82954077	0.0018058495	0.00017800113	1.0	0.0056504161	0.0056384184
4.0928649	0.67004034	0.52040939	0.2823173	-3.3066115	0.035345073	-1.9861519	0.12066456	0.88869625	3.3522625	1.1710232	0.48141115	2.6045201	0.94196803	-6.1380728	-9.1900688	0.043633111	0.002154429	0.00010203743	1.0	0.0086407139	0.0066266749
4.0964386	0.65797615	0.51318312	0.25154482	-3.324865	0.034727955	-1.9128141	0.12866503	0.88796052	3.4228962	1.1509721	0.49015882	2.5203209	1.0018744	-6.2145335	-9.096418	-1.2041864	0.0019961565	0.00011205396	1.0	0.0053013628	0.0022136366
4.1023521	0.66285746	0.52346113	0.25479408	-3.2201385	0.038414868	-1.958623	0.12361615	0.88487942	3.4043419	1.1641061	0.47036525	2.2829376	0.97569127	-6.5217351	-8.0431573	1.1608819	0.0014689534	0.00032118974	1.0	0.012771488	0.00092289281
4.1043514	0.65793808	0.52043723	0.25542434	-3.1108151	0.042663341	-2.0314892	0.1159362	0.88407246	3.3916886	1.1884846	0.55342726	2.9225362	0.8273472	-6.5033988	-7.8611949	-1.1690722	0.0014960964	0.00038526459	1.0	0.0098894646	0.00086737424
4.1280533	0.65600742	0.51477613	0.26743984	-3.0610038	0.044744778	-1.976155	0.12172931	0.88659447	3.402418	1.1185009	0.52924244	2.6665701	0.70002148	-6.4249735	-9.202566	-0.81733336	0.0016179541	0.00010077031	1.0	0.0081206175	0.0090758396
4.1233513	0.66668171	0.5192534	0.27180493	-3.3969601	0.032390606	-1.8812344	0.13224715	0.88997891	3.320899	1.2033813	0.5073829	2.8937672	0.63311144	-6.3244367	-8.4797134	0.38090087	0.00178877	0.00020759511	1.0	0.018514837	0.0041675949
4.1246777	0.65972278	0.52859486	0.25561704	-3.1904675	0.039526028	-1.9427333	0.12534788	0.88845979	3.2418992	1.2402523	0.51326885	2.9621351	0.68020059	-6.5051554	-8.0123731	-0.19035307	0.0014934745	0.00033122775	1.0	0.012617044	0.0015199492
4.102104	0.66761508	0.51826466	0.26141558	-3.238896	0.037727949	-1.9545017	0.12406332	0.87884435	3.3812121	1.1380398	0.608449	2.9029624	0.76502183	-6.0458567	-9.2862566	-0.40979452	0.002362059	9.2680792e-05	1.0	0.012339706	0.0028202649
4.1176573	0.66593883	0.51683397	0.26809296	-3.341641	0.03416996	-1.9226931	0.12756155	0.89005684	3.4243786	1.1485148	0.47443414	2.6086781	0.85548345	-6.5000661	-8.2532861	-0.76182188	0.0015010832	0.00026033366	1.0	0.0072472653	0.0032321723
4.100375	0.66389608	0.50776705	0.25534654	-3.1310128	0.041845978	-1.9529682	0.12423007	0.88275132	3.404012	1.1890576	0.5736106	3.0644738	0.65718714	-6.3432983	-8.316143	0.88414773	0.0017554057	0.00024447745	1.0	0.018224151	0.0027600872
4.0937058	0.67376795	0.52871124	0.28242151	-3.3805778	0.032908002	-1.9146348	0.12846105	0.89168288	3.4611437	1.1004824	0.46804182	2.8718959	0.82618179	-6.5090227	-8.9627295	1.7253479	0.0014877185	0.00012807973	1.0	0.0108701	0.0091519741
4.0967019	0.66363183	0.52360426	0.24943902	-3.1829448	0.039812608	-2.0511295	0.1139383	0.88109355	3.3283284	1.1728247	0.65387448	2.7810852	0.84506402	-6.4228004	-9.0134273	-1.7296339	0.0016214683	0.00012174899	1.0	0.010369899	0.00012740792
4.1124446	0.66980177	0.53222052	0.2213751	-3.5315688	0.028427228	-1.8695886	0.13358933	0.88265406	3.3862385	1.1549086	0.5737637	2.9629588	0.73533923	-6.3379757	-8.0579615	-0.86827464	0.0017647575	0.00031647131	1.0	0.013769534	0.00027055482
4.1045855	0.68615762	0.52777055	0.26190757	-3.5399231	0.028197394	-1.9062639	0.12940117	0.88826495	3.3853376	1.1783023	0.49785638	2.8671969	0.92865435	-6.5222591	-8.044524	-0.43619178	0.001468185	0.00032075119	1.0	0.015890649	0.00013374191
4.0999831	0.66280925	0.53657926	0.26104783	-3.6243378	0.025974106	-1.8627774	0.13437966	0.8834824	3.4205691	1.1134361	0.48457	2.9927506	0.73447386	-6.3402479	-8.8269371	-0.12158051	0.0017607592	0.00014670544	1.0	0.011367199	0.0065828838
4.1108336	0.65586746	0.51859399	0.25143682	-3.340284	0.03421477	-1.9322296	0.12650401	0.88767362	3.4172778	1.1237997	0.64907333	3.193794	0.6409889	-6.2382997	-8.8247698	0.73472311	0.0019493663	0.00014702369	1.0	0.012784618	0.00053314615
4.1120874	0.65969214	0.52758049	0.27649038	-3.4491115	0.030795366	-1.8760706	0.13284087	0.88895444	3.429254	1.1546999	0.49467987	3.0878649	0.6897543	-5.8679536	-9.8876167	-0.58005044	0.0028206773	5.0797294e-05	1.0	0.012773282	0.00092395937
4.1210344	0.6457983	0.52690487	0.24852656	-3.2418345	0.037621416	-1.9556452	0.12393911	0.88494881	3.3847035	1.1821296	0.53651272	2.9976122	0.61323443	-6.6343962	-7.8644628	-0.14901119	0.0013126469	0.00038400809	1.0	0.0083605699	0.00052688653
4.1139669	0.66554717	0.5389377	0.27468329	-3.3925523	0.032529036	-1.9044832	0.1296019	0.88516315	3.4728065	1.1254291	0.55515076	3.0816963	0.80062844	-5.8981591	-9.6099833	0.96133717	0.002736981	6.7051445e-05	1.0	0.016252188	0.0010331968
4.1085218	0.66616739	0.51308231	0.23334335	-3.2907868	0.035888611	-1.9878931	0.12047994	0.88833252	3.4260156	1.1769609	0.58362696	3.0609074	0.56698882	-6.5581864	-7.5186221	-1.1513421	0.0014164467	0.00054258554	1.0	0.0070984249	0.0042489712
4.1056271	0.67013737	0.52563592	0.25394225	-3.4457822	0.030894892	-1.8937737	0.13081479	0.88281187	3.4606007	1.1037141	0.52999412	2.8318777	0.77946433	-5.9269811	-9.9349701	-0.35103064	0.0026594285	4.8448045e-05	1.0	0.013132835	0.0091725466
4.1023512	0.65574248	0.52432883	0.25287128	-3.1370436	0.041604844	-1.9650675	0.12291967	0.88572278	3.4366761	1.1307357	0.55970049	2.9690125	0.61261031	-6.6393562	-7.4738646	1.2676265	0.0013061607	0.00056740789	1.0	0.010467142	0.00020913387
4.118739	0.66726291	0.51945892	0.27925069	-3.0990879	0.043144896	-2.0235603	0.11675135	0.88550497	3.3464973	1.1905123	0.62421476	2.8520876	0.60430119	-5.9822361	-9.6502685	-1.0949062	0.0025168274	6.4404123e-05	1.0	0.010800351	0.0045475831
4.1041455	0.65580589	0.5097339	0.2826113	-3.0701695	0.044354644	-2.0805938	0.11099736	0.88919344	3.4101646	1.136118	0.57251958	3.182324	0.59474037	-6.6994672	-7.7180226	1.2600771	0.001230053	0.00044454146	1.0	0.012770716	0.0031047149
4.1163994	0.65078822	0.50844915	0.2905003	-3.419594	0.031688684	-1.8456886	0.1363799	0.88470487	3.4207716	1.1438293	0.58707638	3.0238508	0.57933568	-6.3379182	-8.751506	-0.17189679	0.0017648587	0.00015819783	1.0	0.0086549511	0.0032275003
4.1079895	0.68102229	0.52728549	0.2929039	-3.2700444	0.036613262	-1.9964943	0.11957149	0.89084128	3.3427138	1.1895061	0.67071493	3.1262125	0.54375628	-6.2670986	-8.9478668	-0.037880587	0.0018941321	0.00012999731	1.0	0.013510229	0.0027700561
4.1058601	0.68006502	0.52148714	0.31022309	-3.2987842	0.035612923	-1.9945383	0.11977756	0.89028635	3.3439905	1.1881391	0.65088211	3.1706598	0.49656679	-6.2793143	-8.8945105	0.50053642	0.0018711777	0.00013712089	1.0	0.012452989	0.0026158542
4.1053327	0.67291573	0.52719691	0.25749343	-3.371123	0.033210233	-1.9193771	0.12793105	0.88352259	3.2963887	1.1862178	0.61648856	3.12723	0.66873138	-6.1854607	-8.9374245	-0.84482882	0.0020549214	0.00013136172	1.0	0.010060182	0.0018513171
4.096856	0.66910885	0.51592336	0.21235913	-3.4382139	0.031122298	-1.91761	0.12812832	0.88608249	3.4475177	1.1148871	0.51804879	3.1381223	0.69646449	-6.3132867	-8.6053263	-0.19967598	0.0018087901	0.00018309426	1.0	0.0096649896	0.0012809021
4.1143123	0.69111461	0.51581153	0.24420535	-3.3006178	0.035550003	-1.9958028	0.11964431	0.88610937	3.3277074	1.1319269	0.61989678	2.8018076	0.80824881	-6.2027659	-8.9358702	1.6367732	0.0020197377	0.00013156602	1.0	0.0074646164	0.0019401791
4.0992275	0.67303597	0.50857757	0.24529428	-3.4225458	0.031598235	-1.8343902	0.1377161	0.88297464	3.4846649	1.1620035	0.56900515	3.0466896	0.83396515	-6.2563198	-8.9418465	-0.039420075	0.0019146197	0.0001307822	1.0	0.0069475869	0.0027239971
4.1133633	0.67820137	0.51547803	0.21522806	-3.3787078	0.032967567	-1.9275301	0.12702421	0.88639056	3.4326195	1.1394558	0.55771237	3.2405673	0.65462855	-6.2517433	-9.0461707	1.3412399	0.0019233851	0.00011782754	1.0	0.0080904387	0.0031414116
4.1065825	0.68038454	0.51339041	0.24743499	-3.2163702	0.038554308	-1.9982364	0.11938822	0.8888496	3.4098687	1.1526386	0.5135491	2.8546131	0.82365015	-6.2773466	-8.1347009	-0.53943904	0.0018748564	0.00029310078	1.0	0.0093338692	0.0017245881
4.1066673	0.66166051	0.53195464	0.21190652	-3.4177189	0.03174627	-1.889595	0.13129065	0.88517466	3.4103244	1.1601613	0.50829875	2.8336932	0.88934832	-6.3965933	-8.5459683	0.80942174	0.0016644523	0.00019428923	1.0	0.014731664	0.0089567189
4.106657	0.66952331	0.52782706	0.23397992	-3.2530407	0.037217779	-2.0421131	0.11485173	0.88547063	3.3668371	1.2060365	0.55671484	2.8670179	0.79430615	-6.2282088	-9.1324037	-0.7170687	0.0019690978	0.00010809374	1.0	0.0078113764	0.00032828592
4.1100204	0.66331169	0.52676487	0.22945295	-3.264766	0.036799901	-1.925352	0.12726593	0.88738391	3.320274	1.1707798	0.58232968	3.0042929	0.782428	-6.140256	-9.7260898	0.67210633	0.0021497407	5.9701733e-05	1.0	0.020471015	0.00055795652
4.1200807	0.68156203	0.51073201	0.22404628	-3.3936353	0.032494971	-1.8753294	0.13292627	0.88698661	3.4330649	1.1840404	0.56037867	3.09297	0.65922002	-6.5566156	-7.6301433	-0.58868208	0.0014186703	0.00048535559	1.0	0.0094848384	0.00063753242
4.1136715	0.67880578	0.51258725	0.22600993	-3.4884094	0.029643823	-1.8594054	0.13477237	0.88789989	3.4015857	1.1550802	0.53975684	3.0526214	0.65525281	-6.5842718	-8.0112108	-0.0089419077	0.0013800262	0.00033161284	1.0	0.0076858038	0.0016742685
4.1088878	0.67773047	0.51192275	0.22646377	-3.4577467	0.030538674	-1.8583995	0.13488971	0.88849959	3.3936508	1.1502226	0.53779995	3.0731241	0.66014789	-6.6474541	-7.9580108	0.17972628	0.0012956399	0.00034972598	1.0	0.0070995746	0.0018855981
4.1194426	0.67078725	0.50685356	0.27421101	-3.133992	0.041726692	-2.0428783	0.11477397	0.88137799	3.3400785	1.1924135	0.53234397	3.0495989	0.62175509	-6.2597341	-8.7275959	1.6989068	0.0019081062	0.00016202531	1.0	0.010524613	0.0068758558
4.114869	0.69213528	0.50879428	0.23831646	-3.3458809	0.034030308	-1.9044562	0.12960495	0.89194758	3.4978795	1.1322284	0.56203178	3.0203793	0.80457132	-6.4707655	-8.0722025	-1.2866681	0.0015456476	0.00031199776	1.0	0.0098753213	0.0025860854
4.1085014	0.68242951	0.51778445	0.24349276	-3.2273974	0.038147627	-1.9535223	0.12416979	0.8823802	3.4224031	1.1362925	0.51958831	2.7097207	0.70941462	-6.0282996	-8.6337119	0.59577397	0.0024037956	0.000177971	1.0	0.014693303	0.0052099328
4.1028059	0.64778483	0.52794308	0.25279878	-3.4219532	0.031616374	-1.8368375	0.13742574	0.88299317	3.3820122	1.151972	0.44727546	2.9106575	0.70604344	-6.4601556	-7.2161593	-0.68082725	0.0015621083	0.00073407915	1.0	0.012004085	0.00033330891
4.106365	0.67926625	0.52390583	0.25908314	-3.2292647	0.038079172	-1.9030505	0.1297636	0.8858102	3.4162541	1.1197073	0.61015762	2.9722781	0.60798215	-6.0757331	-8.9447222	0.80891119	0.0022926923	0.00013040669	1.0	0.012686912	0.013092739
4.1117294	0.67550225	0.51639149	0.29099883	-3.4857908	0.02971924	-1.967208	0.12268909	0.88484303	3.384146	1.1700177	0.54974921	3.1122023	0.59335638	-6.4313603	-8.4949488	-0.77033284	0.0016076701	0.00020445691	1.0	0.012860383	0.00034585462
4.1289393	0.67673689	0.5140889	0.29202363	-3.0722187	0.044267865	-1.9915015	0.1200981	0.88833585	3.4632706	1.1259418	0.60317081	2.8434344	0.62238934	-6.1172297	-9.3615467	0.39295866	0.0021997055	8.5959645e-05	1.0	0.0079108328	0.0011341143
4.1049	0.67204636	0.5006254	0.24191228	-3.2559338	0.037114248	-1.8949934	0.13067617	0.88430469	3.3873121	1.173542	0.47456051	2.8397459	0.72115953	-6.4787891	-8.5808462	-0.49274803	0.0015333145	0.0001876309	1.0	0.011594584	0.0030288065
4.0985437	0.68221295	0.51126181	0.2607925	-3.2299379	0.038054519	-2.0375668	0.11531473	0.88095781	3.4011356	1.119475	0.56251581	2.9653321	0.85378235	-6.5120285	-7.9840802	-0.58990718	0.0014832601	0.00034072972	1.0	0.011134669	0.0053515726
4.1168599	0.69364619	0.50826392	0.25878975	-3.3636447	0.033451181	-1.9423514	0.12538976	0.88742358	3.4177347	1.1898683	0.55202304	2.961869	0.69659735	-6.0854457	-8.8833557	-0.80525784	0.0022705824	0.0001386588	1.0	0.011409076	0.0091864613
4.1171823	0.68254432	0.5134907	0.24662381	-3.1969791	0.039279563	-1.9575302	0.12373458	0.88760535	3.4016715	1.141206	0.57395243	2.9414896	0.75182746	-6.5817369	-8.0479982	1.3087406	0.0013835241	0.00031963912	1.0	0.0076839462	0.0083247897
4.1214353	0.69885917	0.49595149	0.28383095	-3.3557528	0.033707285	-1.9617923	0.12327321	0.88724656	3.4561321	1.1680422	0.44975621	2.7522796	0.97334872	-6.21165	-9.6501309	0.074611117	0.0020019093	6.4412983e-05	1.0	0.016826961	0.0059012721
4.114148	0.68208749	0.49907279	0.28991338	-3.1417466	0.04141772	-1.9748595	0.12186789	0.88230714	3.3499523	1.1617694	0.53404604	2.869119	0.71574694	-6.1887403	-8.9090401	-1.3428638	0.0020482068	0.00013514324	1.0	0.012467718	0.00098272262
4.1071041	0.69332369	0.49902311	0.27094979	-3.2925925	0.035826188	-1.9095031	0.12903669	0.88721356	3.3841963	1.1678172	0.5324711	2.9497366	0.64534835	-6.2533897	-8.4291172	0.44594281	0.0019202272	0.00021836653	1.0	0.0097631763	0.0091194533
4.1269784	0.70091434	0.50226271	0.2629146	-3.2734678	0.036492702	-1.9740524	0.12195429	0.88380017	3.3945272	1.1714775	0.5034267	3.0104122	0.76372275	-6.4632193	-8.7667975	1.432029	0.0015573372	0.00015579753	1.0	0.010539166	0.0028583514
4.1025452	0.66907521	0.499476	0.27123904	-3.4966128	0.029408761	-1.9177502	0.12811266	0.8888645	3.4015039	1.1602878	0.56420067	3.2552464	0.6455493	-6.1424863	-9.7756496	-1.4322326	0.0021449618	5.6815216e-05	1.0	0.012946556	0.0068929241
4.1161848	0.683334	0.51711585	0.28830171	-3.2712079	0.036572246	-1.9922917	0.12001463	0.88629874	3.3141719	1.2011109	0.62517188	2.7850181	0.90846629	-6.4703533	-7.8274833	1.1013175	0.0015462837	0.0003984686	1.0	0.016146567	0.0047799891
4.1288071	0.67646422	0.50681694	0.29237161	-3.2243916	0.038258071	-1.928778	0.1268859	0.88363356	3.4398707	1.1251234	0.5292312	3.1066255	0.74994367	-6.5401853	-8.5261128	-0.39994788	0.0014421381	0.00019818473	1.0	0.0096029612	0.0026970978
4.1155838	0.66664581	0.51627555	0.26748239	-3.2193018	0.03844579	-1.9922485	0.12001918	0.887876	3.4818328	1.1226829	0.59581938	2.5824624	0.89430589	-6.4799937	-7.5840218	-1.0091533	0.0015314714	0.0005082535	1.0	0.016608428	0.00048993405
4.1232893	0.66287379	0.50093483	0.25049108	-2.9904836	0.047857647	-2.042302	0.11483253	0.88574894	3.3629323	1.14531	0.54746517	2.9195786	0.73294777	-6.4669437	-8.6951316	-0.5001827	0.0015515568	0.00016737078	1.0	0.0073358414	0.00029262963
4.1265012	0.67722374	0.53380849	0.21426899	-3.4208731	0.031649459	-1.9497015	0.12458591	0.88783889	3.4250025	1.1131858	0.55774	3.1573887	0.57112005	-6.5384445	-9.0992414	0.92671296	0.0014446471	0.00011173807	1.0	0.013755822	0.012728845
4.1186198	0.66516721	0.50980229	0.22566232	-3.1468137	0.041217012	-2.0565881	0.11338838	0.88192372	3.3958861	1.1482307	0.59699246	3.1847452	0.54936196	-6.414417	-9.0267208	0.22045193	0.0016350965	0.00012014143	1.0	0.0092042263	0.00043911631
4.1095754	0.67154267	0.53860694	0.21873651	-3.1559916	0.040855841	-1.9400614	0.12564111	0.88568564	3.4845858	1.0837976	0.552959	2.8865769	0.64488702	-6.2700817	-8.5237857	0.79862637	0.0018885009	0.00019864638	1.0	0.0085519672	0.0022614624
4.1239564	0.65750483	0.51728258	0.21846741	-3.1484169	0.041153703	-2.0208733	0.11702872	0.88626937	3.3983416	1.1440271	0.56556689	2.8392805	0.77580174	-6.5003026	-8.7065486	1.3683694	0.0015007287	0.00016547108	1.0	0.01531005	0.00074517164
4.1391774	0.67066357	0.52786929	0.23559739	-3.4015061	0.032248428	-1.8790902	0.13249341	0.8837732	3.4588393	1.0689855	0.52728983	2.9669905	0.67620649	-6.1984513	-8.7743215	0.57995241	0.0020284532	0.00015462988	1.0	0.010868089	0.00090604841
4.1200133	0.68242978	0.51763043	0.23275282	-3.342086	0.034155276	-1.8678266	0.1337934	0.88354382	3.4382113	1.1384824	0.56942134	3.0902837	0.80687507	-6.34221	-8.9609647	-1.3035427	0.0017573139	0.00012830594	1.0	0.014853663	0.00097325652
4.1350631	0.67703613	0.53097108	0.2316323	-3.3388876	0.034260945	-1.9295149	0.12680429	0.88533055	3.3060987	1.1924748	0.58883433	3.0288645	0.69232649	-6.2705404	-8.6808791	-0.85831356	0.0018876364	0.0001697729	1.0	0.013756771	0.0038328867
4.0996304	0.69622247	0.51875865	0.22009937	-3.3798986	0.032929624	-1.8935591	0.1308392	0.89001995	3.4536589	1.1258712	0.55746514	3.0998099	0.70526417	-6.4786446	-8.8021278	0.99339331	0.0015335357	0.00015039007	1.0	0.016512455	0.0064034535
4.0941194	0.68601326	0.512528	0.21198724	-3.3409655	0.034192258	-2.0054155	0.11863551	0.88166635	3.342603	1.1658323	0.47764527	2.9665083	0.71370184	-6.1002662	-9.1949134	-1.3575302	0.0022372541	0.00010154434	1.0	0.0090573403	0.0014115693
4.1021151	0.66361782	0.5222879	0.23182871	-3.2855056	0.036071793	-1.9070093	0.12931721	0.87784831	3.3459583	1.1826679	0.59195976	3.0509777	0.68411005	-6.2762716	-9.0512959	-1.2403484	0.0018768692	0.00011722527	1.0	0.017657094	0.0013007463
4.1180407	0.67527108	0.52615949	0.22892206	-3.3948854	0.03245569	-1.8807133	0.13230696	0.8931053	3.477908	1.1030338	0.54927892	3.1399119	0.6231004	-6.2998792	-8.3921885	1.109635	0.00183316	0.0002265794	1.0	0.0065905664	0.00082127112
4.1047682	0.66699635	0.51365398	0.23510214	-3.2137219	0.038652595	-1.9887922	0.1203847	0.88030105	3.2909287	1.2540527	0.49625445	3.1577211	0.76753133	-6.3753572	-9.1065248	-0.82794674	0.001700116	0.00011092728	1.0	0.015138085	0.0004551682
4.1115508	0.67329602	0.5212593	0.21635764	-3.1409684	0.041448629	-1.9912334	0.12012644	0.88898817	3.4967143	1.1375899	0.62491546	3.1025121	0.61685641	-6.4895997	-8.554246	0.47613718	0.0015168527	0.00019268791	1.0	0.0059550047	0.001420474
4.1025974	0.65988315	0.52761599	0.27347891	-3.429652	0.03138151	-1.9187068	0.12800584	0.88030213	3.2457671	1.2054759	0.56108547	3.1898519	0.6147696	-6.2457842	-8.8343222	-1.9335581	0.0019348588	0.00014562615	1.0	0.0066200799	0.0053175163
4.1129369	0.67089894	0.52622317	0.24661381	-3.2415327	0.037632342	-1.9721032	0.12216316	0.89258382	3.5011564	1.057177	0.57638944	3.1091954	0.60339812	-6.3191452	-8.8586314	1.7902305	0.0017982433	0.00014212928	1.0	0.017033194	0.0044509666
4.0966787	0.65719826	0.52171673	0.22357619	-3.3446584	0.034070516	-1.9302531	0.12672257	0.88583301	3.3937511	1.1834884	0.60463222	3.1304093	0.59932732	-6.3816837	-8.6753012	0.926587	0.0016894123	0.00017072237	1.0	0.013942532	0.0006247235
4.1132133	0.67042814	0.52714435	0.24885245	-3.3779028	0.032993238	-1.9260318	0.12719045	0.88262541	3.4862265	1.1144935	0.50073853	3.115844	0.75294194	-6.1409958	-9.1658823	-0.40394559	0.0021481543	0.00010453519	1.0	0.005709051	0.0012130978
4.076631	0.68112778	0.53183153	0.22475239	-3.6043163	0.026485473	-1.9095353	0.12903307	0.88406521	3.3763035	1.1735728	0.54330281	3.1086397	0.65157931	-6.4481594	-8.460579	0.52822167	0.0015809306	0.0002116047	1.0	0.013492263	0.0032717839
4.1268545	0.66929904	0.50333198	0.26833125	-3.3547925	0.033738576	-1.8962516	0.13053331	0.88396492	3.4387713	1.121441	0.53922731	3.0591844	0.6076379	-6.2848207	-9.2516693	-1.5274998	0.0018609217	9.5942139e-05	1.0	0.015661034	0.0010142359
4.1038639	0.69320825	0.51950572	0.24936054	-3.3455637	0.034040736	-1.9255269	0.12724651	0.88855671	3.3731627	1.1714472	0.53633791	3.0217961	0.70612432	-6.4663542	-8.5863781	2.0085352	0.0015524704	0.00018659599	1.0	0.0074275392	0.0041029865
4.1056853	0.67523399	0.51856271	0.25929003	-3.6528338	0.025262827	-1.9007216	0.13002683	0.88383598	3.3460172	1.1914404	0.52521282	3.1266988	0.83103976	-6.0085896	-9.3112022	0.62107199	0.0024515271	9.0397623e-05	1.0	0.0093103438	0.0065416061
4.1062761	0.68075254	0.53378625	0.26844104	-3.5697775	0.027390738	-1.8688435	0.1336756	0.8874044	3.458084	1.1122972	0.52473117	2.8977995	0.8101756	-6.6251738	-7.7065147	-0.4712018	0.0013247924	0.00044968445	1.0	0.02068904	0.0017896425
4.1001667	0.65526168	0.50763455	0.25677917	-3.373364	0.033138355	-2.0588707	0.11315912	0.8872366	3.2953004	1.2359801	0.59326801	2.8388304	0.74837568	-6.0026526	-9.5071246	0.62394154	0.0024660892	7.431491e-05	1.0	0.0053446366	0.0093990601
4.115249	0.6582925	0.52636773	0.24008179	-3.3656606	0.033386063	-1.9466502	0.12491908	0.88251341	3.484826	1.1185832	0.53262055	2.6495631	0.94793695	-6.6659152	-8.3536098	-0.55252453	0.0012719706	0.00023548923	1.0	0.019059989	0.00069536041
4.1022761	0.657695	0.5262103	0.24926819	-3.0435004	0.045498909	-2.0513405	0.113917	0.88810401	3.3270148	1.1735731	0.63755441	2.9237453	0.75133627	-6.2085498	-8.7955413	1.1491815	0.0020081127	0.00015138373	1.0	0.0081737531	0.0052441745
4.1228152	0.65340732	0.52410853	0.24619405	-3.239272	0.037714304	-1.9067265	0.12934906	0.88610683	3.3921451	1.1082944	0.40427356	2.8455078	0.74470443	-6.3510826	-8.6089569	-1.4387156	0.0017418179	0.00018243085	1.0	0.008123005	0.00083391187
4.1135578	0.66424338	0.53101495	0.22854393	-3.2405666	0.037667348	-2.0455982	0.11449792	0.88032986	3.3189995	1.2397076	0.49893672	3.1447323	0.67368907	-6.1507018	-8.7223616	-0.66326552	0.0021274492	0.0001628755	1.0	0.01180982	0.00023026447
4.1018719	0.65076205	0.51058748	0.24920113	-3.5307373	0.0284502	-1.9266285	0.12712423	0.89106226	3.5105271	1.096161	0.57613549	3.1269881	0.81569165	-6.3943723	-8.1819291	0.82908382	0.0016681471	0.00027958374	1.0	0.010917186	0.0027136201
4.1009563	0.67427357	0.51053319	0.2550592	-3.1730978	0.040190748	-1.9126821	0.12867983	0.8865103	3.4179533	1.1050379	0.50119604	3.0479434	0.72520161	-6.3750727	-8.8164353	1.0065544	0.001700599	0.000148254	1.0	0.0095741328	0.0024183836
4.1043966	0.68747301	0.526759	0.239515	-3.5625003	0.027585273	-1.8856406	0.13174232	0.8855521	3.4447936	1.1400263	0.55312938	3.0639722	0.67114658	-6.3804437	-8.5494362	-0.35829294	0.0016915049	0.00019361676	1.0	0.014269387	0.00031181391
4.1168483	0.64927407	0.52443563	0.21719539	-3.2531006	0.037215631	-2.0247054	0.11663331	0.88765507	3.4568129	1.1256219	0.54832511	2.9957094	0.63317302	-5.9410483	-9.761282	0.58742633	0.002622377	5.7637354e-05	1.0	0.0081341575	0.0044482586
4.126913	0.64598295	0.53223737	0.2030702	-3.279304	0.036288049	-1.9242678	0.1273864	0.8872843	3.3610408	1.1458807	0.56921086	3.0433937	0.55101934	-6.5901289	-7.7381671	-0.34357978	0.0013719779	0.00043567984	1.0	0.014112994	0.00094183087
4.0936731	0.66258015	0.52395179	0.2211998	-3.2405679	0.037667299	-2.0030803	0.11887988	0.88617543	3.4288354	1.156588	0.59722942	3.0381911	0.5912385	-6.0828797	-9.2261494	-1.3221688	0.0022764029	9.8421837e-05	1.0	0.013125033	0.00077822951
4.1142439	0.65743156	0.52450694	0.19671631	-3.2508716	0.037295579	-1.9242968	0.12738318	0.89162217	3.3308277	1.193725	0.53859058	2.9139679	0.80209457	-6.5952873	-8.3163231	0.44960364	0.0013649286	0.00024443342	1.0	0.012444717	0.0028421706
4.0946956	0.66437383	0.53002104	0.1834361	-3.5726312	0.027314815	-1.9339924	0.12630934	0.87882347	3.4381818	1.1207391	0.48504262	2.7689368	0.82902521	-6.079801	-9.041739	-1.3061591	0.0022834061	0.00011835081	1.0	0.0093488595	0.0011596357
4.1323189	0.64346533	0.54766648	0.22521275	-3.359505	0.033585286	-1.9544813	0.12406554	0.8888738	3.3625568	1.1857078	0.56864643	2.7928859	0.79185339	-6.4500746	-8.2611188	0.72398523	0.0015779105	0.00025830303	1.0	0.010447757	0.0033057287
