mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx
4.1214733	0.6574755	0.50333984	0.29018341	-3.3990272	0.03232588	-1.9209674	0.12775373	0.88719623	3.2862533	1.1557243	0.55557049	2.6847757	0.8499609	-6.3180957	-9.7252973	-0.86819763	0.001800128	5.974906e-05	1.0	0.01527936	0.0035165868
4.1016698	0.64972257	0.50999449	0.3071843	-3.1262042	0.042039208	-1.9935006	0.11988701	0.88369033	3.487459	1.1531142	0.49678654	2.638612	0.84569621	-6.6602459	-8.3512193	1.4593866	0.001279193	0.00023605272	1.0	0.018076709	0.0016645764
4.0946005	0.650564	0.50882762	0.30871998	-3.3652256	0.033400107	-1.9071044	0.12930651	0.88796604	3.3854171	1.1943105	0.53642286	2.8498744	0.8023368	-6.2630867	-9.4015143	-1.0139855	0.0019017319	8.2592066e-05	1.0	0.01163651	0.0025482535
4.0871824	0.65481431	0.52031917	0.32244819	-3.1963459	0.039303465	-2.0398369	0.11508334	0.88801585	3.3466595	1.1439837	0.54062165	2.8190238	0.79139579	-6.6679517	-8.685881	1.1066982	0.0012693861	0.00016892597	1.0	0.020102124	0.019789721
4.0942953	0.64222503	0.51791531	0.31440284	-3.1255732	0.042064626	-2.0408171	0.11498356	0.88227849	3.3623307	1.2079691	0.50851495	2.8054659	0.7487843	-6.7134301	-8.1035688	-1.7413727	0.0012130179	0.00030236635	1.0	0.015004818	0.002227168
4.0962704	0.64643479	0.53550513	0.31307895	-3.1824804	0.039830366	-1.9743415	0.12192333	0.88870661	3.3905668	1.1268814	0.57591318	2.6652203	0.87300908	-6.5957524	-8.8430294	0.3905603	0.0013642947	0.00014436385	1.0	0.013438061	0.016092793
4.1055535	0.65156149	0.52669031	0.28452609	-3.2114149	0.038738411	-2.0052617	0.11865159	0.88604685	3.3639529	1.1916669	0.64978105	3.1523979	0.74593147	-6.6229506	-8.5489498	0.33892599	0.001327737	0.00019371094	1.0	0.010267774	0.0033976692
4.0884357	0.66440298	0.52314898	0.29817844	-3.4355413	0.031202985	-1.921741	0.12766755	0.88303005	3.4251412	1.1157741	0.47438895	2.6418691	0.78415549	-6.5073116	-8.8207828	-0.30554119	0.0014902625	0.00014761095	1.0	0.019029458	0.0048644478
4.0954435	0.66712046	0.52789808	0.31009678	-3.7335993	0.023348451	-1.876014	0.13284739	0.8802304	3.3393641	1.2101695	0.49424088	2.7666087	1.0009675	-6.7019205	-8.4770591	-0.17524923	0.0012270427	0.00020814673	1.0	0.017478196	0.0076691464
4.0985297	0.67464273	0.51909527	0.29775759	-3.4061833	0.032102778	-1.8864559	0.1316491	0.88252116	3.3112574	1.1835912	0.47526224	2.6356506	0.87921935	-6.351794	-9.4165635	0.44656439	0.0017405814	8.1358535e-05	1.0	0.017066187	0.0015833659
4.0881139	0.69131973	0.52447245	0.2832578	-3.6597243	0.025093705	-1.9057502	0.12945905	0.89106619	3.4623698	1.1787361	0.42724756	2.5190676	1.1056515	-6.2437016	-9.382859	0.75330977	0.0019388848	8.4147179e-05	1.0	0.011147188	0.023480739
4.0972223	0.67987696	0.52513081	0.25710966	-3.5916192	0.026814832	-1.8920695	0.13100869	0.88710064	3.3963292	1.0864871	0.4825982	2.5423376	1.0297902	-6.4368224	-9.0030439	-1.7589843	0.0015989268	0.00012301959	1.0	0.011621707	0.0017573391
4.0974178	0.67466755	0.51483831	0.2441805	-3.6910119	0.024339554	-1.8566628	0.13509251	0.88947628	3.4947353	1.1183808	0.51765808	2.9280152	0.882818	-6.3930005	-9.4424444	1.0470819	0.0016704331	7.928008e-05	1.0	0.017033097	0.0012850718
4.1054105	0.69123463	0.51452752	0.2246369	-3.2855687	0.0360696	-1.9430085	0.12531771	0.88162909	3.3863114	1.1927636	0.46548238	3.0265106	0.76500255	-6.7995816	-8.3493211	-1.7877368	0.0011130011	0.00023650111	1.0	0.014491216	0.012069745
4.1050879	0.68628528	0.52232978	0.23266825	-3.7552208	0.022860458	-1.8260304	0.13871185	0.89399742	3.3765857	1.1317885	0.56555675	3.0960791	0.66459612	-6.1062667	-9.5826657	2.668418	0.0022238995	6.8908253e-05	1.0	0.0079915961	0.0013327762
4.0933301	0.68496254	0.52800969	0.23832506	-3.8743034	0.020346233	-1.8328303	0.13790145	0.88477394	3.5024415	1.1180062	0.49620963	3.1040635	0.7305994	-6.4093881	-9.2566248	0.59966441	0.0016433264	9.5467925e-05	1.0	0.012738896	0.021288381
4.1049602	0.68035036	0.51139816	0.23981001	-3.2614547	0.036917454	-1.9186798	0.12800886	0.8894016	3.4565206	1.0611636	0.51292438	3.180082	0.74196331	-6.4358213	-8.8598208	0.23848169	0.0016005258	0.00014196035	1.0	0.008738096	0.0028327763
4.0994953	0.67845722	0.52045518	0.24131225	-3.598264	0.026641975	-1.9261972	0.12717209	0.88345526	3.299384	1.1767753	0.51804849	2.8331742	0.92533983	-6.3521828	-8.9588724	-1.0815628	0.001739906	0.00012857464	1.0	0.011927108	0.0093823492
4.0922892	0.6980916	0.525277	0.24416447	-3.3506523	0.033873811	-1.8918653	0.13103194	0.88275197	3.3353761	1.2199	0.50458849	2.8221054	0.86026962	-6.2537453	-9.8290234	0.10802879	0.0019195457	5.3862437e-05	1.0	0.024107432	0.0081093261
4.1011442	0.65725996	0.52458088	0.2570332	-3.3294624	0.03457417	-1.8824707	0.13210535	0.88796036	3.3511629	1.16922	0.48887204	3.0487622	0.74030955	-6.521923	-8.7121315	0.34623933	0.0014686778	0.00016455001	1.0	0.0092017031	0.0028704238
4.1031876	0.65712839	0.5117288	0.2620095	-3.4130301	0.031890713	-1.9137408	0.12856118	0.88777425	3.4723915	1.0959685	0.55223016	3.0188963	0.7056775	-6.6553896	-9.0983362	0.74263974	0.0012854122	0.00011183925	1.0	0.022687424	0.01960071
4.1176035	0.65064936	0.52320378	0.25303216	-3.3596229	0.03358146	-1.9069071	0.12932873	0.89144599	3.3906936	1.1475862	0.48986546	2.8034512	0.9497076	-6.6104974	-8.2431821	-0.54829111	0.0013443526	0.0002629767	1.0	0.01153742	0.0033082467
4.1126982	0.65935147	0.51701352	0.25124987	-3.5250787	0.028607026	-1.9587648	0.12360079	0.88823813	3.4135375	1.1180725	0.49291245	2.7224911	0.9688506	-6.9070208	-7.9664817	-0.56937221	0.00099973431	0.00034677703	1.0	0.013841987	0.0045571779
4.1176544	0.66182337	0.52402887	0.24060881	-3.4109673	0.031954461	-1.9431499	0.12530221	0.88879938	3.3936644	1.1368359	0.45995775	2.5836701	0.88938353	-6.65436	-7.5041872	-0.76347253	0.0012867346	0.00055047013	1.0	0.016436199	0.021486544
4.1201314	0.67173483	0.51245947	0.26398629	-3.3763415	0.03304309	-1.8688574	0.13367398	0.88866324	3.4617314	1.1217254	0.4549264	2.8312269	0.94231824	-6.7209271	-9.0847563	0.94461145	0.0012039688	0.0001133682	1.0	0.017543648	0.0019188266
4.1235578	0.68372971	0.50663178	0.27894516	-3.4330954	0.031277008	-1.9375663	0.12591547	0.88250457	3.4293359	1.1778483	0.55108601	2.7671595	0.90289475	-6.4379639	-8.372876	-0.89345034	0.0015971056	0.00023099672	1.0	0.015081751	0.0013593218
4.1173465	0.67386146	0.50230321	0.26961039	-3.3178851	0.034962697	-1.869123	0.13364323	0.88582894	3.3708443	1.1215096	0.54563824	2.8031604	0.91948515	-6.6211921	-8.8847125	-0.37461494	0.0013300708	0.00013847081	1.0	0.015076452	0.00057342676
4.1188172	0.67208648	0.51932318	0.25868865	-3.5817441	0.027073739	-1.8877333	0.13150313	0.88817145	3.5072798	1.1161993	0.55336562	2.9431684	0.84156798	-6.7114826	-8.0675114	0.22040912	0.0012153797	0.00031346437	1.0	0.014184632	0.015001981
4.0947752	0.66844373	0.51378746	0.24253746	-3.4048917	0.032142935	-1.9944232	0.1197897	0.88722619	3.4291185	1.1856098	0.46595654	2.8999078	0.80161228	-6.3918618	-9.1151769	-0.25854121	0.0016723331	0.00010997177	1.0	0.011927162	0.00068763661
4.08648	0.65953374	0.51568728	0.25437478	-3.2603017	0.03695847	-1.981974	0.12110856	0.88721105	3.4421545	1.1410129	0.51494078	3.0215031	0.74858507	-6.5296969	-8.8665134	0.83942971	0.0014573213	0.00014101357	1.0	0.015112028	0.0010025936
4.0876887	0.66287345	0.52401966	0.25039679	-3.3791704	0.032952821	-1.8832916	0.13201125	0.88484925	3.345927	1.1537312	0.59176025	3.1494337	0.63490841	-6.6461844	-8.4138833	-0.85812175	0.0012972839	0.00022171782	1.0	0.014718869	0.0033287031
4.1024286	0.67037031	0.53156688	0.24558	-3.1712484	0.040262149	-2.0173174	0.11739667	0.88487312	3.4096777	1.2231026	0.57904435	3.0805499	0.58773133	-6.902425	-8.1814667	0.0090100901	0.0010043348	0.000279713	1.0	0.013608567	0.013778311
4.0969423	0.65420537	0.53543181	0.26534341	-3.1634846	0.040563223	-1.9748901	0.12186461	0.88730185	3.3016998	1.1830164	0.6829923	3.0272122	0.42789463	-6.4477206	-9.0854754	0.42358362	0.0015816235	0.00011328671	1.0	0.014061385	0.0088271316
4.1165424	0.65508888	0.52273485	0.26388311	-3.2186506	0.038469868	-2.1005567	0.10904272	0.87963243	3.2431434	1.2851685	0.61623861	3.2010069	0.46942611	-6.3457733	-9.222689	-2.3287068	0.0017510741	9.8762978e-05	1.0	0.012518761	0.004876588
4.1139324	0.65935416	0.51753531	0.28700486	-3.15186	0.041018053	-1.9232348	0.12750128	0.87979831	3.2819416	1.19273	0.53820456	3.1561488	0.51075685	-6.3715946	-9.4152799	1.0483326	0.001706514	8.146302e-05	1.0	0.01570609	0.0165799
4.127369	0.66609922	0.51046742	0.28701097	-3.2243042	0.038261286	-1.9609519	0.12336406	0.88537105	3.2366388	1.2871367	0.63142283	3.045806	0.5331424	-6.6455962	-8.9838216	-0.044853867	0.0012980462	0.00012540689	1.0	0.01219671	0.0021237735
4.1421611	0.65730875	0.5097467	0.26360184	-3.1396349	0.041501641	-1.9759875	0.12174722	0.88489559	3.29648	1.2009379	0.60305719	3.1091369	0.5136385	-6.500314	-8.413353	-1.4710665	0.0015007116	0.00022183541	1.0	0.010007661	0.0043231204
4.1335411	0.66654431	0.51594443	0.2465072	-3.1496298	0.041105868	-1.9496252	0.12459424	0.88286378	3.4056035	1.1534569	0.55288766	2.9784672	0.6510034	-6.553723	-8.3016002	1.0324582	0.0014227741	0.00024805793	1.0	0.020404826	0.010640652
4.1405084	0.66184416	0.51873767	0.23816364	-3.2558016	0.037118972	-1.9231741	0.12750804	0.89062055	3.3790485	1.1490569	0.52427367	2.8196532	0.75132374	-6.5188161	-8.605654	-1.7372733	0.0014732412	0.00018303429	1.0	0.0088782178	0.0024720955
4.1402396	0.65679411	0.5272618	0.24493437	-3.3805342	0.032909388	-1.8888012	0.13138122	0.88614041	3.4381288	1.1420154	0.57036275	3.0806061	0.85876576	-6.3777408	-8.8974292	0.32483238	0.0016960753	0.00013672132	1.0	0.012181716	0.012898259
4.1479331	0.64368879	0.52475113	0.22758165	-3.3175098	0.034975359	-1.9079874	0.12920712	0.8909162	3.418206	1.1166071	0.49701848	2.8366799	0.77243226	-6.5346761	-9.146919	0.37249985	0.0014500935	0.00010653622	1.0	0.010204088	0.0087632227
4.1314261	0.65350889	0.52689198	0.24948318	-3.4507874	0.030745387	-1.8978023	0.13035742	0.8862953	3.4631377	1.109702	0.59525992	3.0311928	0.78612039	-6.2342624	-9.287487	-0.80270973	0.0019572368	9.2566839e-05	1.0	0.015558264	0.0068322382
4.1246721	0.65509083	0.51053871	0.23924635	-3.3578746	0.033638246	-1.9367179	0.12600887	0.88543278	3.4332854	1.1107259	0.55480593	3.1559268	0.73863152	-6.2393809	-9.3105112	-1.2289315	0.0019472638	9.04601e-05	1.0	0.016288391	0.0016067268
4.1495353	0.66968949	0.51763042	0.23103923	-3.4188113	0.03171271	-1.9120749	0.12874793	0.88082932	3.5095112	1.0879498	0.55872227	2.9121561	0.76719411	-6.5011074	-9.295335	-1.8688249	0.0014995233	9.184329e-05	1.0	0.014210693	0.0013224146
4.147303	0.66867136	0.52010065	0.22972093	-3.4354795	0.031204853	-1.920972	0.12775322	0.88218637	3.5453056	1.0934358	0.54649415	2.9581925	0.77002809	-6.4676371	-9.3509495	-2.2325469	0.001550483	8.687534e-05	1.0	0.014022537	0.0018146079
4.1250252	0.64426321	0.52298037	0.21110544	-3.0738619	0.044198396	-2.0145712	0.1176815	0.89007908	3.3559219	1.1420286	0.5176338	3.2933249	0.57502522	-6.5168821	-8.4048057	1.0983367	0.001476089	0.00022373919	1.0	0.011628054	0.019585061
4.1211982	0.66254943	0.53408508	0.24701419	-3.3508395	0.033867686	-1.9286323	0.12690204	0.87710454	3.404433	1.1536898	0.63748393	3.2025901	0.51607705	-6.4825561	-8.9752422	-0.17737245	0.0015275581	0.00012648729	1.0	0.011613719	0.0030607311
4.1289352	0.66088265	0.53135844	0.22685059	-3.2798559	0.036268754	-1.9208305	0.12776898	0.87933843	3.4200939	1.1434193	0.63225382	3.2176341	0.50584321	-6.4193076	-9.1892812	-0.14719467	0.0016271324	0.00010211781	1.0	0.011333534	0.0028042064
4.1325631	0.6623529	0.52973378	0.23376003	-3.2292876	0.038078334	-1.9008458	0.13001277	0.87970066	3.4183132	1.1563985	0.60771831	3.1488906	0.49499501	-6.3722848	-9.3380842	0.081130634	0.0017053386	8.8000135e-05	1.0	0.011173412	0.0037485812
4.1072077	0.66057394	0.5237219	0.20824293	-3.2784058	0.036319473	-1.9538751	0.12413144	0.88565631	3.3471798	1.1534224	0.53264221	3.1056532	0.54428511	-6.3935847	-9.1878903	-0.41668786	0.0016694592	0.00010225994	1.0	0.016189196	0.022452976
4.1153393	0.65111518	0.5288699	0.22299118	-3.2402677	0.037678183	-1.8981709	0.13031563	0.88010249	3.3139567	1.2392381	0.54026316	3.0734111	0.64426287	-6.4640989	-9.4153612	0.30575192	0.0015559701	8.1456399e-05	1.0	0.016221585	0.0028383907
4.1128291	0.66524163	0.54100557	0.22949239	-3.2369256	0.037799548	-2.0244792	0.11665663	0.88793933	3.4181671	1.1417241	0.57506302	2.9396347	0.58791751	-6.6671756	-8.6473248	0.31008278	0.0012703704	0.00017556515	1.0	0.013024829	0.018189966
4.1125207	0.64625499	0.52507988	0.23717132	-3.2215104	0.038364223	-1.9714352	0.12223481	0.88230999	3.370259	1.1193637	0.51701568	3.1344704	0.65832438	-6.4255047	-8.7603243	-0.65744014	0.0016170963	0.00015680914	1.0	0.016569124	0.0066683724
4.111681	0.65473473	0.52909764	0.26573401	-3.1705952	0.040287397	-1.9638725	0.12304857	0.88373058	3.4679204	1.167416	0.53300887	2.9712854	0.55673889	-6.6436197	-9.0527434	-1.020252	0.001300611	0.00011705572	1.0	0.019615689	0.0064087201
4.1121223	0.65134622	0.52825783	0.25961894	-3.1620469	0.040619212	-1.9652631	0.12289859	0.88441862	3.4651434	1.1616935	0.55341872	2.9389856	0.54429449	-6.5881477	-9.0924413	-0.73866918	0.001374695	0.00011250039	1.0	0.018702795	0.007674228
4.1106352	0.66112545	0.54970366	0.25437768	-3.4342917	0.031240783	-1.925426	0.12725772	0.89019822	3.3930631	1.0915811	0.58066846	3.1815139	0.61169039	-6.3760482	-9.2212686	0.54334029	0.0016989436	9.8903346e-05	1.0	0.015756089	0.012657623
4.103333	0.64689494	0.52866919	0.26409144	-3.411101	0.031950326	-1.9135197	0.12858595	0.88726979	3.3997371	1.1635055	0.61977945	3.0100114	0.54196569	-6.0761695	-10.054139	-1.0365399	0.0022916945	4.3005533e-05	1.0	0.012417282	0.0016852437
4.119902	0.66068308	0.54472139	0.25557862	-3.5046184	0.029181109	-1.8822835	0.13212681	0.8812153	3.3907503	1.1340594	0.50698743	3.2147995	0.5978387	-6.2197776	-9.8790988	0.43282723	0.0019857366	5.1231807e-05	1.0	0.023484844	0.014065877
4.0975229	0.64810963	0.54373988	0.24545548	-3.2597422	0.03697839	-2.0095458	0.11820431	0.88603361	3.3609447	1.1942944	0.59298815	2.9806964	0.68094862	-6.6897575	-8.1954931	-1.36431	0.0012420397	0.0002758181	1.0	0.012171802	0.003988426
4.0927983	0.65930483	0.52890491	0.23093213	-3.0473074	0.045333865	-1.9515265	0.124387	0.88274011	3.4552252	1.1203472	0.60214194	3.0460708	0.59630426	-5.9936289	-10.435871	1.4125273	0.0024883875	2.9359338e-05	1.0	0.021992772	0.017624212
4.1063951	0.64671498	0.53295355	0.24465067	-3.3343832	0.034410296	-2.0378659	0.11528422	0.88980508	3.3986151	1.14109	0.65529005	3.0425048	0.72790342	-6.2488254	-9.8986431	-0.45797847	0.0019289947	5.0240284e-05	1.0	0.024037645	0.0061872977
4.1101806	0.65679941	0.52666175	0.24200981	-3.0409757	0.045608683	-1.9518501	0.12435177	0.88943206	3.4929707	1.1326247	0.53027314	2.8582242	0.76841021	-6.4061901	-9.6321461	-0.11986222	0.0016485815	6.5581841e-05	1.0	0.020870503	0.01554349
4.1112808	0.64477797	0.53103469	0.25934594	-3.3876015	0.032685204	-1.9565154	0.12384466	0.88875578	3.3912738	1.1924788	0.52911909	2.8450753	0.69873529	-6.5047777	-8.692135	-0.48978867	0.0014940379	0.00016787298	1.0	0.017993211	0.0100766
4.1219803	0.66170792	0.52943328	0.25690395	-3.4505201	0.030753352	-1.8731096	0.13318232	0.88804568	3.4245133	1.2023884	0.58378067	3.0878087	0.73535156	-6.8666578	-8.2880954	-1.5873968	0.0010408691	0.00025142978	1.0	0.01952097	0.0032495909
4.122387	0.66168551	0.53117314	0.2601339	-3.3819221	0.032865247	-1.8880886	0.13146256	0.89126059	3.4135096	1.1489413	0.5865417	2.8567517	0.59852677	-6.7817595	-8.6624386	-1.7288748	0.0011329922	0.0001729321	1.0	0.020381498	0.0033152228
4.0989599	0.66052866	0.51750667	0.2617761	-3.3928849	0.03251857	-1.8981925	0.13031319	0.89035386	3.3555195	1.1738878	0.56108778	3.0183335	0.72679778	-6.6661866	-7.8798776	0.89174296	0.0012716258	0.00037813632	1.0	0.011483841	0.00082614681
4.1044591	0.64674618	0.52593607	0.24521659	-3.3451488	0.034054384	-1.931573	0.12657657	0.88537162	3.4189978	1.1488351	0.58088198	2.9789704	0.62338422	-6.4525148	-9.5867071	0.7343762	0.0015740709	6.8630345e-05	1.0	0.01601941	0.00045995482
4.1103545	0.65096636	0.52851184	0.24392516	-3.4145174	0.031844829	-1.9322261	0.12650439	0.88472997	3.3231988	1.1892559	0.55652578	3.0199634	0.78003412	-6.7081139	-8.0761008	-0.036265215	0.0012194759	0.00031078424	1.0	0.014882701	0.0041202157
4.094522	0.6526461	0.53145471	0.24209681	-3.2804227	0.036248947	-1.9507021	0.12447682	0.88386074	3.3964205	1.1634415	0.55086269	2.9786262	0.68248527	-6.840477	-7.8168966	1.8847545	0.0010684503	0.00040270778	1.0	0.011972544	0.018362614
4.115257	0.6472874	0.52353129	0.27702249	-3.2085933	0.038843618	-1.9600095	0.12346602	0.88889537	3.4381641	1.1190173	0.57557365	3.0387458	0.85069198	-6.2974187	-9.5140652	-1.8611351	0.0018376678	7.3800944e-05	1.0	0.018336562	0.0020143704
4.1417704	0.6614891	0.51184814	0.25135838	-3.5066771	0.029122843	-1.8844068	0.13188352	0.88306406	3.4160793	1.1204911	0.48670502	2.8524355	0.71229064	-6.7490651	-8.7735251	0.80440382	0.0011706029	0.00015475306	1.0	0.014595382	0.014687773
4.1268098	0.67613111	0.52619197	0.25200592	-3.5090785	0.029055021	-1.8914059	0.13108426	0.88543934	3.3246565	1.1997305	0.53739964	2.9331138	0.88477806	-6.8443665	-7.8280924	1.1001948	0.0010643071	0.00039822606	1.0	0.013344608	0.0056275906
4.1072041	0.6734279	0.52366391	0.25527558	-3.4452209	0.030911703	-1.9336685	0.12634509	0.88604634	3.2979092	1.231937	0.5051841	2.8953978	0.93411852	-6.8420083	-8.1611615	0.47054124	0.0010668171	0.00028544905	1.0	0.016275881	0.011892747
4.1281946	0.67832671	0.51380555	0.24286483	-3.305184	0.035393774	-1.9152064	0.12839707	0.88620018	3.2854762	1.2385633	0.49049061	3.1299765	0.6693053	-6.7466096	-8.0598498	0.22980907	0.0011734774	0.00031587444	1.0	0.011880223	0.016651103
4.1063565	0.66858115	0.50742819	0.24123513	-3.3404182	0.034210337	-1.9229058	0.12753788	0.88424112	3.3480804	1.1622175	0.62264552	2.8681733	0.93348211	-6.5037243	-8.9008673	2.5080652	0.0014956101	0.00013625213	1.0	0.0097868081	0.0035066237
4.1056899	0.66857672	0.52192521	0.23689702	-3.1439075	0.041332014	-1.9707814	0.12230498	0.88350888	3.2826813	1.2227416	0.45630834	2.9325248	0.69793509	-6.6660194	-8.0467553	-0.22807014	0.0012718381	0.00032003654	1.0	0.00914849	0.022030357
4.1007567	0.67698849	0.52698063	0.2502506	-3.3462123	0.034019417	-1.9245259	0.12735772	0.88652823	3.4104835	1.1459165	0.53489658	2.5196785	1.0617954	-6.3377713	-9.0982081	-0.22391773	0.0017651177	0.00011185356	1.0	0.016490011	0.0018278321
4.1169106	0.67173919	0.50757772	0.27899109	-3.2762147	0.036396241	-1.9791038	0.12141441	0.8813357	3.2746021	1.2312337	0.47439918	3.1229969	0.85804951	-6.8808316	-7.9770154	-0.14123345	0.0010262352	0.00034314461	1.0	0.011566968	0.022235376
4.1134673	0.6750778	0.52532626	0.28496916	-3.2970332	0.035673109	-1.9254298	0.1272573	0.88493395	3.4027373	1.1708546	0.51583013	2.55116	0.82829738	-6.3508926	-9.259784	0.18295739	0.0017421483	9.5166821e-05	1.0	0.0088532239	0.0019332939
4.1080093	0.65670274	0.51286849	0.27049297	-3.2921635	0.035841008	-1.9622512	0.12322363	0.886821	3.4170967	1.123902	0.5169849	2.8574904	0.94686068	-6.471643	-8.5378127	-0.072917723	0.0015442939	0.00019587994	1.0	0.0070060124	0.0027224551
4.0880973	0.68022295	0.52551299	0.26714617	-3.3765403	0.033036737	-1.9288582	0.12687702	0.88760691	3.404048	1.120507	0.57516904	2.964381	0.92232649	-6.6488734	-8.2583369	1.0192178	0.0012938047	0.00025902241	1.0	0.0068228421	0.0016363307
4.0998408	0.65154357	0.51560932	0.29243603	-3.1239113	0.042131643	-2.0092562	0.11823451	0.88376169	3.3562421	1.2033991	0.38973021	2.6575909	0.93836869	-6.6238616	-9.2263292	-1.0727406	0.0013265297	9.8404142e-05	1.0	0.025704755	0.00073735655
4.1247353	0.65004841	0.51803166	0.26507132	-3.2022291	0.039081923	-1.8853262	0.13177829	0.88413274	3.3142592	1.1791702	0.64779274	2.768619	0.78217812	-6.2906403	-9.3759715	2.0963605	0.0018501433	8.4728694e-05	1.0	0.0089754402	0.0026228756
4.1272027	0.6583866	0.52993433	0.27122127	-3.2045174	0.038996077	-1.8662665	0.13397431	0.88487264	3.3931018	1.2164924	0.56335183	2.8424816	0.68472141	-6.1300119	-9.2461758	2.2072646	0.002171828	9.6470602e-05	1.0	0.010859843	0.0067971551
4.1245729	0.65463516	0.51650015	0.27711336	-3.3162336	0.035018461	-1.924642	0.12734482	0.88181675	3.2930181	1.1956602	0.55293459	2.8400736	0.72685192	-6.2976827	-9.6363684	1.3856959	0.0018371836	6.5305541e-05	1.0	0.0086117217	0.0088545319
4.123098	0.67886076	0.51494134	0.24340717	-3.51643	0.028848345	-1.9068686	0.12933306	0.88952207	3.4793805	1.0968106	0.46242615	2.9639387	0.76161889	-6.5995452	-9.294611	-1.3451774	0.0013591371	9.1909799e-05	1.0	0.020474252	0.0069570402
4.0967539	0.66135635	0.52493595	0.26305498	-3.5563984	0.027749426	-1.8919261	0.13102502	0.88526365	3.3974256	1.1371999	0.58473054	3.1354947	0.54923453	-6.7905387	-8.2154566	1.3767877	0.0011231001	0.00027036787	1.0	0.010156527	0.013239415
4.0921338	0.68549484	0.5278861	0.26046007	-3.3481422	0.033956051	-1.9308083	0.12666114	0.88546704	3.4199286	1.096016	0.5816433	3.2108605	0.58951073	-6.6885614	-8.5031432	-0.48184673	0.0012435243	0.0002027887	1.0	0.0096611839	0.0070931438
4.0917185	0.67514572	0.51691197	0.2791426	-3.4580196	0.030530596	-1.9537202	0.12414828	0.88857683	3.4004793	1.1479349	0.60213492	3.0891203	0.52422671	-6.8176715	-7.7870044	-0.59403867	0.0010930698	0.00041492225	1.0	0.01196279	0.0090759643
4.0970967	0.6710714	0.51698932	0.25721767	-3.3215193	0.034840285	-1.9816315	0.12114502	0.88383817	3.4217527	1.1219505	0.55061452	3.150728	0.62489113	-6.747894	-8.1612854	0.25402476	0.001171973	0.00028541371	1.0	0.017693772	0.0097312902
4.089458	0.68079647	0.52073586	0.24512973	-3.3506311	0.033874502	-1.9012507	0.12996698	0.88311281	3.3484967	1.2241877	0.54013183	3.1688687	0.55173473	-6.9518507	-8.0590263	-0.18225618	0.0009559479	0.00031613461	1.0	0.026023374	0.011065938
4.0912833	0.66864268	0.51220245	0.24617192	-3.3477906	0.03396759	-1.8985299	0.13027495	0.88107925	3.3521409	1.1896225	0.54868227	3.1872275	0.55703416	-6.8812548	-7.5867535	0.88907829	0.0010258014	0.00050686772	1.0	0.022749835	0.032111209
4.0960215	0.67352446	0.52657791	0.22517525	-3.3516176	0.033842232	-1.9669208	0.12272001	0.88168405	3.4958717	1.108572	0.64236398	2.9915651	0.56829889	-6.7760834	-8.4282475	-0.073091411	0.0011394342	0.00021855647	1.0	0.017906702	0.0012812632
4.0948796	0.66821555	0.52702922	0.23230409	-3.5662765	0.027484161	-1.8843176	0.13189373	0.88438595	3.2889074	1.2070055	0.56061423	3.0979371	0.69314846	-6.590932	-8.3699293	-0.71436588	0.0013708781	0.00023167825	1.0	0.013008995	0.0080614721
4.1000664	0.66898827	0.52951315	0.25219817	-3.5204018	0.028737279	-1.8800325	0.13238514	0.88669241	3.4472674	1.1287373	0.557706	3.149604	0.66629483	-6.6011041	-8.8102554	-0.19215238	0.0013570229	0.00014917289	1.0	0.019303584	0.0033115937
4.0823821	0.6636468	0.53056007	0.24980313	-3.2387722	0.037732445	-1.9444202	0.12516306	0.88285846	3.3992337	1.1241508	0.56133216	2.8931753	0.69019174	-6.470573	-9.2031143	-0.13513675	0.0015459446	0.00010071508	1.0	0.017940665	0.0013227852
4.0910203	0.67019324	0.52228545	0.22730871	-3.4297001	0.031380047	-1.9417158	0.12545948	0.88112403	3.3698329	1.1434773	0.59806415	3.0934695	0.76660246	-6.5255055	-8.8614957	0.38001317	0.0014634334	0.00014172281	1.0	0.016203091	0.020805009
4.0917866	0.65517656	0.52822463	0.22246751	-3.4164549	0.031785148	-1.82823	0.13844926	0.88486481	3.3897037	1.1627619	0.52526658	3.0551545	0.74094865	-6.6467352	-8.6734732	0.70193287	0.0012965704	0.00017103467	1.0	0.015595177	0.0052310544
4.0953142	0.67950314	0.52595862	0.24106899	-3.5418029	0.028145931	-1.9570357	0.12378821	0.88581563	3.4148148	1.1299469	0.55888696	3.1285807	0.68155595	-6.4230352	-9.1879277	0.15487138	0.0016210882	0.00010225611	1.0	0.017023476	0.0070213493
4.0871805	0.69013004	0.52798438	0.23115465	-3.2522005	0.037247895	-1.9462703	0.12496062	0.88879253	3.3857606	1.1465503	0.55385741	2.9556886	0.606418	-6.8783489	-8.2692922	-0.23544595	0.0010287835	0.00025620095	1.0	0.012438333	0.013430493
4.0953384	0.67394781	0.52231649	0.2555312	-3.471642	0.030129962	-1.9707347	0.12230999	0.88273188	3.4191561	1.1335743	0.55834533	3.0129682	0.74977748	-6.6297352	-7.7986921	0.24508523	0.0013187712	0.00041010295	1.0	0.010309641	0.002047656
