alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-1.443997	2.8481162	1.7933357	2.8952449	3.4256796	3.1279752	5.2837396	1.5407455	1.0194254	1.6446558	1.5241471	3.0258047	3.3653977	3.0945921	-0.59381744	0.78909481	-0.12034495	0.89743988	2.1797956	1.6271325	1.537781	0.86703394	1.2423637	2.3614657	3.0410007	2.1490003	0.6040942	-0.31573125	0.15434551	1.4198947	1.2715446	0.56105401	-1.8719611	-1.3046724	-1.5068477	-0.67568419	0.59431302	0.1839111	1.2067386	0.018690513	0.67954046	2.1096231	2.9673933	2.6188598	-0.78455422	-1.0796874	-0.26208779	0.56940288	0.27055571	0.90442792	-2.7337984	-2.197429	-1.9228495	-1.3269408	-1.2919793	-1.0839309	-1.249985	-0.028717117	-0.11449864	2.6579702	1.7233641	0.85523714	-2.1561372	-2.3263489	-0.95355567	-0.46243307	-0.59532628	1.1246659	-2.3250789	-2.9928335	-3.2764631	-1.8020919	-2.455899	-1.4977543	0.50902859	-0.58740535	-1.2741806	-0.37201627	0.52062029	1.2274851	-2.7360044	-2.5019481	-2.3540255	-2.2473154	-0.77756001	0.085972797	-3.7643812	-4.5209092	-3.4367889	-2.0525922	-3.059351	-2.277668
-1.4627596	2.8849194	1.899514	3.3694876	3.1604595	3.2355416	4.7917017	1.6688234	1.0373154	1.13671	1.0529475	2.4452384	3.3662951	3.2424184	-0.37772129	0.68037989	-0.35779223	1.2372674	1.7703665	1.6241127	1.1769948	1.2237456	1.3057451	2.3982569	2.6640678	1.6705707	0.54774485	-0.054025598	0.18423872	1.5284319	1.3911912	0.78629427	-1.5876785	-1.1381916	-1.696279	-0.37296686	0.44126854	0.10272476	1.2085325	0.11353737	0.40510342	1.5273832	3.4654495	3.0821201	-1.4717912	-1.2986335	-0.40873727	0.93420329	0.14149945	0.81707861	-2.3853799	-1.8372958	-2.3798278	-0.8219187	-1.4396361	-0.96993559	-1.0446458	-0.36019266	-1.0135041	1.5563211	1.1768597	1.6683657	-1.4829242	-2.443106	-0.98634582	-0.26787452	-0.89979105	0.24272007	-2.5266505	-2.8551143	-3.3695063	-2.1299206	-2.3116521	-0.82494472	-0.064596109	-0.64293225	-0.073733301	-0.071891829	2.6394487	0.52805231	-3.1021577	-2.3560248	-3.3193557	-0.13407946	-1.1810057	0.47894949	-3.792187	-4.219855	-3.3942303	-1.8317324	-3.4369506	-2.3907635
-1.4619584	2.8970048	1.8733116	3.4832983	3.1436069	3.4020548	4.9099415	1.5921658	0.85986844	1.0447223	1.0365381	2.3580784	3.2473068	3.4759282	-0.22966374	0.546005	-0.43401894	1.3815045	1.8552273	1.4755162	1.0258633	1.1373814	1.3772704	2.3225097	2.7587164	1.6329754	0.52660793	-0.049060783	0.18805519	1.3610075	1.3179409	0.83388868	-1.7850714	-1.2439013	-1.6697714	-0.32765209	0.44406594	-0.0059004997	1.2160578	0.1884625	0.29869807	1.3718056	3.5732338	3.6085957	-1.3288336	-1.2397939	-0.49703729	0.81088466	0.082892985	0.8422975	-2.2897163	-1.9434533	-2.3374588	-0.73155825	-1.5851871	-0.99529388	-0.91413537	-0.31730167	-0.95611883	1.5835711	1.2310017	1.5502458	-1.569495	-2.3709475	-1.0474867	-0.41265754	-0.85089288	0.372223	-2.6480586	-2.8447193	-3.1029126	-2.0823341	-2.3949843	-0.82470575	-0.19111695	-0.41481878	0.026747597	-0.49239479	2.8546267	0.83311551	-3.236	-2.4439265	-3.2132354	-0.13150969	-1.1556445	0.35268327	-3.6269769	-4.2325477	-3.4978357	-1.9470387	-3.4300358	-2.3652959
-1.3662268	2.7194683	1.4646083	2.7194813	3.2141131	4.157087	6.216362	1.9051821	0.72571695	1.5107225	1.2503321	2.6306934	3.2713897	2.5725556	-0.02556311	0.58368246	-0.44721815	0.78440126	1.917683	1.8635444	1.2804649	1.0121929	1.3369699	1.9083199	2.1524646	1.0670754	0.42988716	-0.16290642	-0.58732427	1.4352112	1.8951874	1.8749295	-1.6608849	-1.4956675	-1.7329021	0.090864076	1.0994632	0.31751559	0.79562178	-0.2271826	0.097039515	1.0286803	1.3162732	1.6773774	-0.89714516	-1.0866206	-1.1079992	1.0158218	0.3902742	1.0711961	-2.4318367	-2.5259313	-1.975759	-0.45708805	-1.0158199	-0.0056679718	-0.35813494	-1.0827262	0.2809096	0.68015137	2.6265629	3.2383576	-1.8750422	-2.5399998	-1.7638793	0.286836	-0.36215562	1.0585182	-2.2541046	-3.057874	-2.8699303	-1.4514302	-1.9330211	-0.97150102	-0.61879424	-1.3984062	-0.55956758	-1.1664533	-0.35382985	1.180036	-3.0623462	-2.1414582	-2.3047924	-2.1971435	-0.85423921	0.5173437	-3.7599635	-4.2119705	-2.9644343	-1.6910941	-2.4834986	-1.8177927
-1.3926116	2.7910067	2.1897377	3.2193029	2.3921043	2.7204802	3.5128597	4.0407662	1.1903985	1.5119086	1.1471514	2.8339629	3.4305362	3.6096226	-0.6097042	0.2878184	0.34480843	1.0046313	2.2774409	1.6555627	1.0274801	1.0843239	1.4001097	1.8669791	3.2921896	3.1054199	0.44820797	-0.32724772	-0.068864624	1.5053356	1.5024868	0.71907229	-1.329601	-1.4817961	-1.0880911	-0.16165969	0.60417696	0.52481768	0.90355788	0.0345303	0.4069514	2.2023463	3.4089588	1.7283128	-1.5028193	-1.6138782	-0.49690087	-0.0091987533	0.46725028	1.0730642	-2.2815648	-2.2399912	-2.4433171	-1.2576415	-1.330368	-0.9466737	-0.91731373	-0.39616631	0.94797285	1.4473947	-0.15968405	0.47320572	-1.3572648	-2.4051688	-1.3098141	-0.88635578	-0.26606506	1.1078692	-2.3855596	-3.2408371	-3.1809974	-1.7266283	-2.1457401	-0.73488185	-0.71782072	-0.96091287	-0.304192	-1.4834043	-0.35661007	2.5138947	-2.4545517	-2.3977856	-3.0466173	-1.3500893	-0.34005339	0.50854102	-3.6695732	-4.394113	-3.6275679	-1.313377	-3.070028	-1.8850514
-1.3857234	2.8206443	2.1647402	3.3464451	2.3475472	2.7933255	3.5144952	4.0050862	1.0991341	1.4523329	1.2539459	2.6661237	3.3017901	3.9620599	-0.72474058	0.26412077	0.38718269	0.9994651	2.1546516	1.6605754	0.99448611	1.2269097	1.3927265	2.331589	3.3144847	3.0380931	0.37994876	-0.29038527	0.12918394	1.3726079	1.5019014	1.0028144	-1.2937825	-1.4214342	-1.0447835	-0.15991742	0.49454642	0.32545232	1.0128568	0.19121794	0.44494496	2.1976702	3.2002489	1.6214849	-1.3866596	-1.6052403	-0.42615222	0.13477821	0.50153878	0.91555754	-2.3002149	-2.2109159	-2.3974549	-1.1398375	-1.4148405	-0.82595989	-1.0595559	-0.61892406	0.94732479	1.4691663	-0.4541429	0.24466489	-1.4878628	-2.3773548	-1.3521144	-0.70386155	-0.19535846	1.2750628	-2.3859847	-3.0844849	-3.074483	-1.772045	-2.2496227	-0.72697408	-0.56132847	-0.96831756	-0.19540142	-1.6748267	-0.27580311	2.8104542	-2.5580312	-2.5426323	-3.1889071	-1.5147621	-0.34155791	0.36642843	-3.6089945	-4.5000558	-3.5606248	-1.5138944	-3.0506643	-1.9702756
-1.3419088	2.6298716	1.4814016	2.8630216	3.3350454	3.6197444	5.6074786	2.1601035	0.63475013	1.0287586	1.3972638	2.6608696	2.9506544	3.1383229	-0.13361325	0.65023259	-0.82045419	0.56974497	1.7549603	1.6435002	1.4156457	0.90191465	1.5044494	1.7516114	1.8939035	1.1458213	0.38247452	-0.42002827	-0.11791705	1.6655906	1.545027	1.8298562	-1.6343648	-1.3664104	-2.0585207	0.11159571	0.65649719	-0.023354113	0.99777624	-0.076268415	0.30870204	2.1760938	3.2795878	2.3599416	-0.20468237	-1.5194705	-0.77188309	0.66678352	0.13683565	1.4499125	-2.704692	-2.3621118	-2.3689008	-0.72633437	-0.99244977	-0.32491834	-0.45155181	-0.65587197	-0.12297752	1.4262694	2.7118203	3.7302372	-1.3787637	-2.9910739	-0.6318511	0.44831202	-0.40037205	1.1831073	-2.1800118	-2.9067924	-3.3032363	-2.0492466	-2.1718927	-1.4102407	-0.026490697	-1.300914	-0.90476217	-1.8421469	0.90421832	0.21972409	-3.3574596	-2.3734244	-1.642305	-1.6118014	-1.3002742	0.2320222	-3.8321259	-4.1037406	-3.0436748	-2.7050507	-2.80124	-2.4059166
-1.3229144	2.7696531	1.8974593	2.8612422	2.2758045	3.8620895	4.002881	3.0399713	0.69957812	1.3593976	1.1243953	3.0140429	3.3136465	3.2990394	-0.39280338	0.50260455	-0.17387269	1.4215562	2.3268718	1.0505757	1.5764107	0.70641395	1.4182323	3.3176247	2.5355734	3.5041979	0.39985318	-0.26367596	-0.68773077	1.8071317	1.4333906	1.3853546	-1.5544545	-1.149731	-1.3802968	-0.30718091	0.5623667	0.36775992	1.4325669	-0.29801461	0.3584405	1.2873662	1.8206744	3.0327174	-1.2774597	-1.3870434	-0.31308096	1.4957982	0.33329571	1.1318816	-2.5596059	-1.9659057	-2.3220089	-0.92123478	-1.4214367	-1.3100117	-1.3449708	-0.66664332	-0.12310032	1.5247351	-0.85345419	1.541699	-1.4057002	-2.4218001	-1.9580589	0.21022602	-0.7589917	0.22297319	-2.7586998	-3.0921349	-3.2019508	-1.1731422	-2.0218141	-0.63038216	-0.042345693	-0.37558946	-0.35748489	-0.466379	0.21162241	1.8058596	-2.3960809	-2.2089416	-3.1522321	-1.314493	-0.28118075	-0.10314321	-3.9004295	-4.6029103	-3.8056601	-1.4514737	-3.0148912	-1.9056943
-1.3328992	2.6474743	1.8404165	2.4809599	2.8625188	3.3878761	5.2546231	3.503457	0.98533028	1.0625588	1.8613788	2.8135006	2.9281402	2.9936183	-0.34005422	0.5764355	0.13111424	0.70792636	2.0887698	1.9769723	1.1806606	0.88632437	0.74197663	1.4364072	3.1419082	-0.034946205	0.21748845	-0.45060266	0.0010251477	1.9994553	1.2521249	1.490456	-1.771888	-1.2582685	-1.2804919	0.30608895	0.67167366	-0.15257343	0.95982627	0.18434279	-0.18286237	2.9624502	3.5241886	0.88471746	-0.84475081	-1.4863221	-0.85886915	0.60126192	0.075718707	1.0734409	-2.4142654	-2.3530529	-1.8086363	-0.69404545	-1.592472	-0.05057172	-0.970619	0.19321506	-0.16812384	2.2739717	1.5832058	1.2986252	-1.5868644	-2.714097	-0.9724352	-0.016005774	-0.33315228	0.70404063	-2.6460543	-2.5011497	-2.8061843	-1.9432767	-2.3590524	-1.3763252	-0.64870878	-0.21644108	-0.88134775	0.19534685	-1.1481276	1.1785629	-2.8219729	-2.4073698	-2.6546096	-2.4640313	-0.91651466	0.58252009	-3.7633894	-3.9795946	-2.8354239	-1.3253707	-2.4862191	-2.5394869
-1.3537266	2.709461	2.1891651	3.1863511	3.0183263	4.2534872	4.9947847	2.3217841	0.90177615	1.1536921	1.6738373	3.4309293	3.2743192	3.0987773	-0.43451537	0.7903889	0.24567047	0.82127544	2.1736512	1.5372252	1.3108254	0.99646209	0.69286177	1.8103609	2.8655849	0.86130235	0.29939023	-0.54877691	0.3702578	1.8182699	1.2491402	1.3713264	-1.6295391	-1.2472902	-1.2338151	0.35813167	0.7322679	-0.054661791	0.90717091	0.3300136	0.13721316	2.8463732	3.3733648	0.27928876	-0.80733599	-1.6742033	-0.64696261	0.655188	0.28761753	1.032749	-2.4286114	-2.1652285	-1.9830366	-0.9310581	-1.3315246	-0.38751062	-0.85857083	-0.19182975	-0.27311558	2.703648	1.2409466	1.328809	-1.5262301	-2.6420909	-1.1363085	-0.24369899	-0.4140842	0.73432038	-2.6474794	-2.5652238	-2.9450678	-1.6821328	-2.2743399	-1.473206	-0.29287273	-0.37192029	-0.58659267	-0.8146486	-1.8544786	1.4147712	-2.9206515	-2.4255443	-2.5492421	-2.4361452	-1.2207121	0.25187604	-3.3577895	-3.9063823	-2.8400148	-1.6382538	-2.8970993	-2.835176
-1.3893984	2.7688479	1.7676236	3.3950499	3.3678774	3.1020679	4.9264141	2.364992	0.43456969	1.4041175	1.1661034	2.243609	2.9799963	3.4743895	0.0059458356	0.41812298	-0.25600883	1.3298911	1.6570156	1.4680224	1.468951	0.77305109	1.2032653	2.0101159	2.1904677	0.99887547	0.041624151	-0.17730953	-0.92476205	1.6792132	1.7083465	1.7827911	-1.3913351	-1.4092943	-1.5718124	-0.471671	0.32565762	-0.020877691	0.76921902	-0.013123665	0.35214899	2.0379862	2.1681446	1.3088213	-1.3935253	-1.1050496	-0.54854029	0.87658783	-0.04606731	0.54458195	-2.6599327	-2.2106771	-2.1489278	-0.67379844	-1.1384136	-1.2036721	0.016584938	0.062085832	1.2300162	0.59164898	0.75329166	3.2700554	-1.6275044	-2.4714937	-1.3507539	-0.26895831	-0.58454351	0.42006141	-2.5066291	-2.9322849	-2.9741597	-1.4734993	-2.6915962	-1.4613926	1.1741771	-0.089104254	0.68224549	0.24096637	1.3377321	1.4897181	-2.4321353	-2.5008059	-2.3215422	-2.311921	-0.26003765	-0.70331066	-3.8672953	-4.2030373	-3.2875045	-2.0631113	-3.1926982	-2.0741227
-1.4675286	2.9712544	2.5375447	4.0676832	2.8816505	2.5331656	4.4621261	2.6452536	1.3567884	1.4507497	1.4807196	3.2853202	3.7993558	2.7875787	-0.68664009	0.3724795	-0.017135754	0.84246263	2.3314224	1.6112134	1.4798851	0.61143421	1.3113745	1.7636438	1.9864981	1.9783356	0.3577275	-0.36311405	0.10430654	1.8567286	1.3285512	1.2429598	-1.9763282	-1.1308169	-1.5528368	0.37528183	0.80113819	-0.038750056	1.2568226	-0.33028619	0.42624949	1.6264256	2.2079761	4.6473031	-0.89983677	-1.590926	-0.93644984	0.76656391	0.43437591	1.1105357	-2.7963784	-2.1897317	-2.5655198	-0.93641008	-1.1143062	-0.51418137	-1.0427536	-0.64974545	-0.88729983	2.9649723	1.6039426	1.5268609	-1.4156692	-2.5314997	-1.7027762	-0.32733587	-0.70149502	0.20136558	-2.5179522	-2.9554061	-2.9361785	-2.0028357	-2.1667927	-0.72590024	-0.35325662	-1.3168199	-1.4474557	-0.67920094	0.96775575	1.4596507	-2.7799381	-2.1183286	-2.860829	-1.6767578	-1.1311047	-0.17502137	-3.3599724	-4.5315119	-3.3685019	-1.7902745	-3.1129626	-1.9389548
-1.4139534	2.8093978	2.0763877	3.3592614	1.7650923	4.6841247	5.3237606	1.0692943	0.88129706	1.258538	1.6585564	2.3152653	2.9032436	3.3204177	-0.34771426	0.89616723	0.26887023	1.6661607	1.8308561	1.1786144	1.5674823	0.9984472	0.98291365	2.5186168	3.0351826	0.98345778	0.54952687	-0.1996813	-0.14253647	1.1297572	1.8408801	1.0673523	-1.9812069	-1.0808617	-1.3982601	-0.034877815	0.44353162	0.15720494	1.4154817	-0.00030234092	-0.11769841	2.0236218	3.5370523	1.0839789	-0.86277473	-1.6776726	-0.69066011	0.12211471	-0.26964246	0.77457344	-2.4443148	-2.2156857	-2.0014005	-0.80116033	-1.1103794	-0.63428223	-0.36686968	-0.17549372	0.43011112	0.34636305	0.42554255	2.9028285	-0.91422519	-2.4454873	-1.0805386	0.096090957	-0.46415322	0.76914515	-2.8172349	-3.691499	-2.9673121	-1.6433572	-2.5329855	-1.0389043	0.10944168	-0.20403506	-0.71649239	-1.8821383	1.571305	0.61575138	-2.1754993	-1.8457634	-3.2278612	-1.1944209	-0.41628928	-0.47909826	-3.9471202	-3.6972725	-2.9126295	-1.9043957	-3.029175	-2.1722997
-1.4052769	2.8348542	2.0526164	3.4541611	2.0547397	4.5924501	5.1584405	1.1834254	0.88821824	1.3189668	1.5176069	2.2745384	2.84749	2.9742072	-0.47246548	0.73897936	0.19182327	1.5014848	2.0498778	1.2605078	1.4743719	1.1868917	0.59505678	3.0253154	2.8861036	1.4304406	0.54560366	-0.25641874	0.066076208	1.0849036	1.6118763	0.9125613	-1.9918241	-1.1525598	-1.652314	0.022951284	0.51595822	0.043734859	1.4461713	0.031784498	0.091115326	2.2558548	3.3048982	1.3575311	-0.8314683	-1.4625102	-0.79526273	0.14624384	-0.34112106	1.2637201	-2.4534064	-2.2115715	-2.043235	-0.87163713	-1.1684162	-0.76692875	-0.4253594	-0.23795559	0.60789859	0.75237053	1.1438958	2.5949604	-1.0176612	-2.429478	-1.0125714	0.17808243	-0.43408818	0.50625658	-3.0165463	-3.5825082	-2.7932056	-1.7216649	-2.4642116	-1.0279438	-0.056138472	-0.2109478	-0.29185885	-1.3194374	1.5807811	-0.26459697	-2.3271034	-1.9235491	-3.0121361	-1.1573865	-0.63396292	-0.90777684	-3.742472	-3.9879686	-2.9936463	-2.0454486	-3.0225795	-2.1916007
-1.2538429	2.7233283	1.5962677	2.9514488	3.6529192	3.4046382	4.4204056	3.1479355	0.78999247	1.3304445	1.0440007	2.3534175	3.1293668	2.5745412	-0.45698123	0.39522056	-0.081006286	0.77497004	1.9204957	1.2794706	1.6061681	1.4006835	1.718182	1.347359	2.332553	2.0936572	-0.14798679	-0.16089163	-0.28415328	1.363958	1.3868788	1.0951579	-1.6792105	-1.5163704	-2.0041685	-0.51361142	0.63864768	-0.18288842	1.4828849	0.93575883	0.43816538	2.8233995	3.7846668	0.9343506	-1.4779883	-1.0501077	-0.38676151	1.1405073	-0.013937285	1.5155991	-2.3540953	-2.1987332	-2.0752185	-1.3484592	-1.5106483	-1.6460886	-0.44328053	-0.44659652	0.77248248	0.65590657	1.9884438	2.7184107	-1.5055555	-1.8899292	-1.098532	0.31494237	-0.39714816	0.78394554	-2.3521849	-2.6159533	-2.8528425	-2.111857	-2.4422303	-1.6035392	0.38706414	-1.0071027	-0.34109681	0.992324	1.221472	0.022708888	-2.6528797	-2.4351388	-2.5699094	-2.790389	-0.87809847	-0.27247832	-4.1047883	-3.9681909	-3.0266429	-2.3814946	-2.9369538	-2.4476943
-1.251042	2.6613721	1.5657876	2.9579428	3.3976662	3.5278659	4.3156332	2.7388365	0.87493795	1.1927309	0.98513357	2.3853415	3.2291827	2.4229826	-0.64290485	0.13009386	-0.20459263	0.82484011	1.8693072	1.3781304	1.661013	1.2600991	1.7413288	1.9117749	3.1214115	1.9418909	-0.21344627	-0.19168655	-0.41640624	1.2002171	1.3835529	0.91093333	-1.6427005	-1.4667343	-2.0044284	-0.5713245	0.44819869	-0.13707457	1.5636868	0.88828816	0.36237241	2.8788585	3.6652348	1.4546643	-1.4705003	-0.97970007	-0.46060245	1.0547329	0.017056542	1.2531533	-2.4199276	-2.3403304	-2.0590756	-1.6472925	-1.5247869	-1.7215056	-0.60108426	-0.35298543	0.82302428	1.4314508	2.4047666	2.4426574	-1.539524	-1.9134793	-0.95393161	0.27679364	-0.35742877	1.2621412	-2.229715	-2.5438607	-2.7103772	-2.0601111	-2.305166	-1.5625819	0.51184923	-1.0755908	-0.56246761	0.79765813	0.96288495	-0.1507422	-2.6031375	-2.3684402	-2.353297	-2.906636	-0.75799545	-0.37488834	-4.3034673	-3.9998256	-3.3423963	-2.2021146	-2.901101	-2.2807414
-1.3344886	2.7247773	1.738942	2.7782218	2.9983195	3.7383315	5.2522597	2.8444219	0.23540374	1.5316637	0.89315253	2.7562944	3.1270097	3.0587835	0.15570324	0.84475556	-0.21228824	0.59399327	1.7585877	1.514138	1.572015	1.1595721	1.616366	2.1258844	2.0037835	2.6880519	0.13010241	-0.10300931	-0.3912288	1.8016556	1.463789	1.6217513	-1.7809094	-0.947925	-1.1313426	0.19074971	0.50230723	-0.22390482	1.0526502	0.041641393	0.44494974	1.4458591	2.974162	2.975769	-1.0111455	-1.4932782	-0.1452953	0.88692204	0.21505087	0.48226774	-2.6287816	-2.5357201	-2.0459795	-0.49878017	-1.02724	-1.1797729	-0.68607781	-0.39946002	-0.40805178	1.8780414	2.2476139	0.31598322	-1.5437564	-2.2912035	-1.3953637	-0.25301496	-0.30445263	1.0747606	-2.8244335	-2.4080858	-2.8751464	-1.7752024	-2.2687185	-1.7193206	0.81607476	-0.47368719	-1.4453322	-1.9577867	0.65999797	1.0435091	-3.5740724	-2.2629614	-3.0138925	-2.0172941	-1.1634355	0.48884369	-3.6359542	-4.31951	-2.7663665	-1.9046047	-3.1317605	-1.564559
-1.3402401	2.9249183	2.2638124	3.2527144	2.9535836	3.4210355	4.926177	2.6563232	0.67496017	1.4313482	1.0710859	2.3559568	3.2006675	3.1829244	-0.68552499	0.086290678	-0.39568601	1.310114	1.919517	0.89999249	1.3237144	1.0906749	1.1147387	2.1171306	2.7424975	2.4187625	0.16119069	-0.018866208	-0.43182199	1.4772852	1.2561129	1.2768585	-1.6323321	-1.4380749	-1.3898034	0.20529608	0.69785093	0.3473352	1.7301246	0.67989208	0.33260228	2.7165904	3.7629424	1.7847269	-1.4818132	-1.2158595	-0.61227809	0.8175035	0.2475737	0.81448774	-2.5175924	-2.3003021	-2.6550392	-1.5430008	-1.4888098	-1.3470373	-1.0496088	-0.40457617	0.27761535	2.298283	2.6959419	4.0116895	-1.2976662	-2.1867909	-1.1967645	-0.47710842	-0.20255983	0.31853259	-2.7060445	-3.4981828	-3.3598538	-1.6893673	-2.1743448	-1.8945944	1.4935788	-0.96846107	-1.2636254	-0.67585148	1.5819955	-1.2081378	-2.689274	-2.581759	-2.2709287	-1.7918806	-0.78851993	-0.19330697	-4.2183874	-3.9947323	-3.2227932	-2.0121831	-3.2381475	-2.990739
-1.3144036	2.8022854	2.0043301	3.4357404	2.1516247	3.2964792	5.1446104	4.283163	0.66633987	1.5541941	0.90709828	2.6903216	3.2228898	3.3434143	-0.46025259	0.68366538	-0.3214559	1.3605516	1.9894667	1.3472542	1.1501186	1.2657369	1.4231125	2.3948668	3.0274872	1.5148626	-0.088114082	-0.39342833	-0.69417531	1.1327537	1.4972556	1.6811973	-1.70796	-1.0840166	-1.1886867	0.32138285	0.20497758	-0.11413215	0.99910867	-0.013588018	0.46758934	2.0116813	2.5751441	3.3561177	-1.0650041	-1.5919232	-0.57348176	0.43500444	0.2755166	1.2965041	-3.0362295	-2.4241972	-2.3510103	-0.61875861	-1.1865414	-0.73004301	-0.7112632	-0.54557768	-0.2893242	2.1224835	1.6829057	2.8445925	-1.5180672	-2.4927044	-0.7336303	0.16962454	-0.24994788	1.2683883	-3.0389405	-3.0228968	-3.0378109	-1.9921619	-2.0730726	-1.6536857	-0.5601955	-0.24518642	-1.4145	-3.0212382	0.75057649	2.2670165	-2.3199808	-2.5110327	-2.3194665	-2.9792494	-1.0328478	0.17493741	-4.0933546	-4.1518481	-3.4340499	-2.1140941	-2.8664855	-2.3264747
-1.3522031	2.7873606	1.9463655	3.9031003	1.8285823	3.1976491	4.5980514	5.1606587	0.64483533	1.42909	0.86444578	2.8459601	3.334169	3.1190222	-0.3315508	0.96356711	0.037198317	1.2696618	2.1329831	1.1094315	1.3010576	1.4165314	1.3647851	2.1998698	2.3384583	1.3209368	0.30875015	-0.27058009	-0.5298434	1.0071741	1.2018756	2.0527553	-1.7907471	-1.029767	-1.1115482	-0.034216228	0.2990154	-0.022882659	1.1210513	0.0050260997	0.3857816	2.2652634	2.6503558	3.2664778	-1.0877052	-1.5838866	-0.64909538	0.28004952	0.27487417	0.84835758	-3.0751007	-2.094358	-2.6433592	-0.66956458	-1.2119001	-0.69603372	-1.1379246	-0.61459202	-0.088254312	2.4604158	1.7155774	2.4025945	-1.6257816	-2.3213408	-0.37217077	0.24335522	-0.18617081	1.2528063	-2.8860387	-2.9980811	-3.1276529	-2.0034969	-2.1874019	-1.3252099	-0.47423897	-0.76935881	-1.0500088	-2.8328021	1.2788714	1.7287928	-2.8888649	-2.3745816	-2.352197	-2.1851869	-1.4845137	0.057493533	-4.1012471	-3.8157076	-3.5676262	-1.7966802	-3.3035431	-2.7303132
-1.295714	2.8216105	2.1972723	2.8315807	3.4755395	4.2296239	4.0739856	4.1934224	0.57902377	1.5387869	0.98563748	2.2806435	3.1890945	3.289537	-0.46752911	0.3822963	-0.10190079	0.92713398	1.5709808	1.5961092	1.1064323	1.0644041	1.543167	2.7297778	3.4021147	2.9671066	0.14161382	-0.26566457	-0.43943116	1.5086005	1.6759745	0.79099815	-2.1563865	-1.3169132	-2.1713061	-0.1028372	0.44315428	-0.27260579	1.5569988	-0.048295349	0.78580612	2.2154898	2.9727641	1.9066814	-1.1863375	-1.6324318	-0.81122427	0.74807855	0.19653664	1.7539119	-2.7983548	-2.4278182	-2.4837963	-1.1518186	-1.1154053	-1.6482929	-0.85843337	-0.28090289	-0.91112645	2.2671212	0.98430086	2.2686348	-1.6301246	-2.4236962	-1.2837738	-0.2453001	-0.80451469	1.2169303	-2.7574378	-2.7670073	-2.7099014	-1.7622076	-2.2201611	-1.1556889	0.075027506	-0.5118273	-0.84945039	-0.51608502	0.904526	1.2457231	-2.2293522	-2.4952017	-2.4084296	-2.5411591	-0.79594061	-0.24906637	-4.2092399	-4.30802	-3.1282159	-2.2051127	-2.9232065	-2.0336101
-1.2027073	2.6688705	1.8518836	3.4675705	2.4931888	3.121835	5.6606268	6.2468939	0.41896497	0.99288578	1.4804737	2.3090093	3.1429174	3.1755052	-0.54591162	0.464048	-0.10521899	1.0558444	2.215817	1.3173488	1.3248892	1.1623805	1.042344	2.8438108	1.5627671	2.3936085	0.00012060527	-0.53073938	-0.21434658	1.1892644	1.2521554	1.3668128	-1.7110198	-1.5218556	-0.89581348	0.029191632	0.34873284	0.26205162	0.82015241	-0.14041156	0.29790849	2.3586368	2.2143834	3.2802089	-0.76731858	-1.3134303	-0.9890745	0.087001764	0.1498735	0.90998911	-3.0973775	-1.9780189	-2.323786	-0.85240733	-1.361659	-0.57715657	-0.67028868	-0.55903687	-0.04863538	1.9850611	1.5269456	2.8822913	-1.3454848	-2.2127254	-1.2798107	0.24861724	-0.51155514	0.41054736	-2.6588893	-3.1174481	-3.23687	-1.8948433	-2.1736617	-1.6715041	-1.3844561	-1.5745926	0.34851993	-0.88770516	-0.25257045	1.9565341	-2.0530143	-2.0807316	-2.6681097	-2.3332992	-0.81163571	0.24221276	-4.0338053	-4.5734939	-2.9373312	-2.4656469	-3.0125177	-2.5366169
