alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-3.896264	2.852052	-1.0883777	-0.72793079	1.0135079	0.26080992	-3.2339373	-1.1055109	1.0996282	0.17790407	0.84890313	-1.0171777	-1.5477418	-0.93860104	0.2740541	0.34199104	-0.33090889	1.2332141	-0.88435002	-0.2927169	-1.5436637	1.0451259	1.1897103	-0.032614183	-0.84314454	1.077339	0.46067169	-1.3988634	0.004239864	-2.2493134	-0.323931	-0.67008306	1.5721043	0.21001266	2.1558219	-0.15436591	-3.1050341	1.4821098	0.050138118	-2.0178737	-1.3064142	-0.70024566	-0.87074104	-0.20083898	0.023790978	0.58413369	-0.16010057	-0.0861033	-0.62331247	-0.41201612	1.4907198	0.47324246	2.7900282	-0.80702305	-0.48923856	-0.56916585	1.7554804	0.50677112	2.5006228	1.1316844	2.0331738	-2.0413732	1.0473139	0.84975266	1.4986374	-0.47243821	-2.8958117	1.1821522	1.2753426	1.1629983	1.8494964	-0.85189436	1.0467139	-1.0414391	0.76145005	2.2682928	2.8086906	-2.5537038	0.34033956	-2.1562674	0.11872187	1.8666908	1.5232654	-1.7212784	-0.8351072	-3.1284562	-0.77995837	0.91481631	1.1881164	0.088026664	0.83647237	-2.2051561
-3.6963614	2.6350769	0.19593833	-1.5697376	-0.72972782	-2.3379804	-0.50890715	-3.1818487	0.57440049	0.19191588	-0.57287361	-0.63025739	-2.2789929	-1.8246567	-0.36302853	-0.27839099	1.4828451	-0.51766213	-0.87517461	0.30335586	0.49109523	1.3585359	0.58153749	-0.82066415	-0.5249228	-2.2241051	0.23473781	0.13649414	0.07803354	0.72841148	-0.89221936	-0.64041873	0.55587493	0.95404445	1.0227837	-1.485645	0.52724122	-0.7444647	0.89854638	-0.83506764	0.62039015	0.019182924	-1.4787343	0.53296626	-1.0291425	0.14797451	0.87213407	-1.5714135	0.37147993	-0.079464322	1.6885588	2.3975856	2.2261266	-1.0441554	-1.3682275	-0.83895693	-1.9657579	0.20101421	-0.102119	2.2197701	2.0990964	2.0810622	0.69712717	0.7035178	1.4308041	-0.053846474	0.59481027	-1.6592026	0.99686731	1.4108051	1.0689323	-0.83100787	0.091229361	-1.3696301	-2.755347	0.91294477	1.062476	0.99831647	-0.46451172	0.2865768	1.866576	2.0752385	3.1174775	-1.9643651	-1.3666903	-0.82354531	0.061232015	-1.5346244	1.0255749	1.2951482	0.7411821	-0.092482357
-3.5800096	2.5045085	-0.78492316	0.30732783	1.4858424	-0.82187162	-4.1595859	-2.4435427	0.94285735	0.0077699502	-0.31180966	-0.85515786	-1.3999708	-0.83672698	0.55914175	0.77985631	0.55093191	0.48061218	-0.15335912	0.42776991	-0.86327054	0.25715587	0.71907011	0.54478082	1.241453	-0.39501649	0.18752132	1.044179	0.33375921	-2.6907442	-0.71325153	-1.5441629	0.88713581	1.0412344	2.189952	-0.61795847	-2.2000503	1.1681297	0.69197493	-0.71458301	0.36644516	-0.38796976	-0.72352961	-1.7449029	0.26519823	0.50444827	-0.78688307	-0.42221496	-0.1733435	-1.3723052	0.2797427	0.71678712	1.603942	-1.3595848	-0.81887285	-0.51980434	2.0493279	1.1382441	3.4418589	0.48539167	0.75605928	-2.0785239	0.71855603	-0.12073885	1.2019123	-0.54337489	-2.9889354	0.0067920697	1.3378604	0.73084549	1.974287	-0.97997839	0.72995317	0.10275028	0.16470802	2.118458	2.6834914	-1.7407543	-0.038254578	-1.6180234	-1.7326818	1.0936705	1.4640192	-2.0085419	0.44391431	-2.5276671	0.43528162	1.6012312	1.300238	0.89777887	1.2123717	-1.4811499
-4.0276353	2.8501345	-1.2389065	-1.132208	-0.13996927	-1.833516	-0.78612302	-4.5454629	0.19955551	-0.1234582	0.43259125	-0.47718843	-1.9673688	-2.2930812	0.30553635	1.0006085	1.5403886	-0.19654716	-1.3536766	0.064992385	-0.3254878	1.7100282	1.4295686	-0.24589312	-4.3222015	1.0103797	-0.28888883	-0.16457075	-0.23652944	1.3383841	0.24066767	-1.7398014	0.91283211	0.49642325	2.1454022	-1.7773474	0.14624554	0.53431826	-1.0021209	-0.35373011	-0.06180423	-2.4458299	-1.571092	0.55257054	-1.2979291	1.2024631	0.58110542	-1.1910488	-0.13611355	-0.59523799	1.8524111	2.5417289	2.3525983	-1.481924	-1.5006799	0.86073246	-3.0139359	1.101942	0.85530716	0.58325299	1.7618861	0.54936191	-0.42800318	1.3637628	1.2790931	-0.68445261	0.21056018	-0.18156093	0.17864014	1.0031165	2.0618363	-0.45787299	0.65567086	-0.73390622	-1.4012662	1.7213	1.632527	-0.98999582	-0.23709542	1.7476953	-0.46608017	2.9153014	2.0805776	-0.080848011	-1.0035046	-0.47881556	-0.79902072	-1.9213865	1.3197681	0.78815579	1.2626646	1.1795296
-3.837065	2.6999212	-1.8654763	-1.1245721	-0.50805673	-1.4777417	-3.6380811	-2.0665528	1.7891643	-0.17749173	0.3087985	-0.37535916	-1.3211336	-0.44821022	0.2000097	0.33493823	0.084278077	0.26383963	-1.1473665	0.068028658	-0.7711892	0.77511281	0.32653846	-1.5645558	-0.77452053	-1.1257938	1.1704227	-0.39024302	0.75115216	-0.88206498	-0.98150799	-1.404001	1.3814833	2.0114041	0.69930088	-0.11217874	-1.134987	0.57829162	1.2243846	-1.2341471	-0.13954717	0.66929305	0.010076982	-1.9284943	0.18360017	0.77385437	1.0746037	-0.33299901	0.33423739	-1.1545049	0.33308489	0.55223639	1.5288833	-3.0151383	0.77914858	-0.15849349	0.56488613	0.81368417	2.4785632	-0.467234	0.59998541	-1.3183818	-0.26241166	0.81557977	1.1258258	-0.15199543	-1.0179569	-0.58294293	2.3545421	1.34452	0.50884912	-2.9966978	1.898238	0.24600602	-3.8444167	2.449472	3.1019646	-1.5212913	-0.37136524	-0.26229435	-0.65740923	0.93473535	1.5418823	-0.19204889	-0.77439333	-1.5552741	1.4127526	3.5086294	1.2848517	1.8951143	1.8156987	-1.6714249
-4.075033	3.0081289	-0.15629384	-1.0875115	-0.39471429	-0.14496122	-2.9922996	-2.5584529	0.70876032	0.065942906	0.019974174	0.30124934	-1.0907777	-2.4355095	0.13825568	0.90768723	0.7068419	0.37184833	-0.3290846	0.98502012	-0.18290013	0.35298322	0.7069573	1.5792861	-1.0838454	-1.5370481	0.29727334	-0.25081125	-0.0083193865	0.68929271	-0.11665135	-0.83173365	0.97036879	2.1122371	2.0716073	-0.66820265	-0.92342244	0.43754344	-1.0599313	-0.36934726	0.48127042	-0.17198949	-1.9817387	-0.66144736	-1.0745417	0.15730141	-0.054063563	-1.0206172	-0.1179105	-1.7625438	2.4854666	1.5116593	1.7492546	-0.34176783	-2.8064733	0.052635364	0.068106107	-0.42904104	1.2288083	3.7486487	2.9820378	-0.64350023	0.6747752	0.81434767	1.2655562	-0.36507194	-0.35159072	-1.4690811	0.69111907	-0.033606296	0.20447631	0.55495593	0.72461142	-2.7893166	-0.064453362	1.0904414	0.84190187	0.53452162	0.013539576	1.7716662	0.40312444	2.0496248	2.1739286	-1.384897	-0.73681798	-3.115585	-1.0580207	-1.5201179	0.50100738	-0.22936605	-0.17648961	0.38395156
-4.1283339	2.9340618	-2.3259385	-0.24418472	-0.51797293	-1.1376467	-1.520744	-1.2621623	1.2379203	0.38419203	-0.16521824	-0.88145513	-2.1208932	0.80512776	0.28030452	0.5684643	0.62215718	-0.1865629	-0.30705857	-0.68385829	-0.67004577	0.67433209	-0.12284564	-2.0599067	-1.3393833	0.45823479	0.80052398	0.34483055	-0.63569883	-1.0713333	-0.80455226	-0.59806264	1.2767925	0.72846058	1.6503006	-1.248644	-1.2763913	1.1582693	0.73437863	-1.3923088	-0.32377944	-2.2923809	1.6993874	-0.42933225	-0.34305939	1.4946526	0.52209863	-1.2256631	-0.4887928	-0.33587581	0.40857109	1.8921995	2.3644699	-2.2190121	-0.31449722	-1.6871926	-0.53563635	1.5880307	2.0031135	-1.4943687	-0.10240524	-0.047791397	0.47941161	1.8737574	1.1775365	-0.28973113	-0.42046417	0.051160884	1.0030819	0.71611854	1.3025372	-2.7870163	0.56987578	1.3355423	-2.1662338	1.5171269	1.0794803	-0.66766417	-1.7588031	-0.84088208	1.5533932	2.2336385	0.88586275	-0.54444179	-1.5817812	-0.051590466	-0.68745103	1.7285939	1.2109536	2.1864298	2.4932254	-0.88582444
-3.9208882	3.0255722	-0.14298276	-1.2158726	-0.056329557	0.14562808	-4.8027819	-1.7915158	1.0972851	-0.63268881	-0.25494498	-0.45210514	-1.3804647	-1.7759147	0.51233021	-0.62557593	0.88493335	-0.02758941	-1.4840811	1.1595844	-0.69589764	1.6210917	0.32283855	1.5404714	0.20420917	-0.90937788	0.13224788	-0.53358906	-0.50738417	-0.26710228	-0.40483404	-0.88136903	1.4119841	2.0914841	1.4734175	-1.9593498	-0.85795442	0.58776642	-1.0080897	-1.6114129	-0.010518962	-0.13654012	-1.7373152	-1.2839663	-0.44173052	0.68309518	-0.72731669	-1.7403472	0.13666185	-0.32959695	2.9755499	1.7364005	2.1409347	-1.5930861	-1.4662812	1.8914334	0.32700628	-0.0023362853	1.4436376	1.0575636	1.9595415	-0.16456234	0.95105151	-0.8148998	1.3141239	-0.10502544	-0.90487404	-1.208226	1.4591515	1.3996064	1.1919696	0.62879001	1.6619914	-0.66139088	-1.4745471	0.99462062	1.8917189	0.32680522	0.60752347	-1.9113661	-1.1716315	1.9534497	2.9349423	-0.0035158529	-0.69484147	-2.7411157	-0.065118834	-0.68134421	1.7172227	0.69675037	0.29077433	-1.2068854
-3.971616	2.9670118	-0.90099094	-0.11557213	0.099473616	0.26984118	-5.8219715	-1.4993621	0.74024172	-0.17038382	-0.082434398	-1.0735015	-1.2681198	-1.75811	1.133978	0.31711521	1.4837141	0.76731441	-0.26426793	-0.8622545	-0.44139904	0.95947157	1.0498154	-0.56127101	-0.45899506	-0.53360837	0.13041599	0.046044121	-0.44651546	-0.88658745	0.20466535	-1.0953286	1.7638463	1.5479854	1.1348021	-0.75876986	-2.0451833	-0.31495606	-0.42444803	-1.4782164	0.68133493	-1.5734421	0.43932305	1.4651884	-0.44943708	-0.56603109	0.75364622	-1.7246986	0.93462477	-1.4323085	1.9248672	1.782742	1.2139765	-1.4731182	-0.88419706	-0.39336778	1.0994814	1.0310957	1.3649295	3.0465839	0.55087648	-1.717968	1.0680135	-0.10543896	0.98308741	-0.080637985	-0.75655435	0.49338202	1.0046885	0.81545782	-0.8196224	-0.17525655	0.11548836	-0.52041955	-0.58244423	0.21959874	2.9766613	-2.3698879	0.29619468	0.27651111	-0.15135003	1.3791674	2.6002945	-0.66799558	-0.91952362	0.42100941	-1.0099016	-0.84216776	1.0844987	-0.25083196	1.0854437	-0.028043401
-4.0951773	3.0987744	-1.0925988	-1.2086828	-0.55525059	0.32618738	-4.9596055	-0.55543327	0.6371406	-0.62653656	-0.15086039	-1.2765182	-1.410975	-0.78574216	1.4721331	0.87967122	1.4726154	0.64295624	-0.51771299	-0.65596135	-1.2340561	0.45216777	0.93913381	-1.6285919	1.4099878	0.10571415	0.024889914	-0.35671707	0.12595954	-0.63072733	0.044282126	-0.90955962	1.9614167	1.7173615	1.0356672	-0.99898407	-1.7218836	0.24598279	-1.3135453	-0.61123472	0.97977373	-2.2043037	-1.1243822	0.29580703	-0.74216328	-0.59467756	0.27972172	-3.0493144	-0.091855762	-1.9836516	2.4355853	1.4736314	0.89342512	-1.5081309	-0.027884527	-0.059970811	1.287452	1.7924428	1.2388766	2.5870687	1.4553325	-1.8319144	0.99883075	0.77370334	0.04872375	-0.077643007	-0.62659567	-1.0290146	1.51864	0.75429313	0.030427392	0.43137699	0.35715928	-0.42250708	2.5806589	0.43861896	1.9424462	-0.87809614	0.72207768	-0.78670204	-0.28374018	1.3292479	2.7343272	-1.3591459	-1.325453	-0.40448169	-1.7144369	-0.46082782	0.41475934	1.0721103	1.3889057	0.039379652
-3.9439711	2.7209818	-1.5576829	-0.72596536	0.95254104	-1.5174468	-0.85916823	-3.8453084	1.597248	-0.17771115	0.12278677	-0.27617457	-1.7534708	-1.5602736	-0.73334916	0.81041236	0.9319535	-0.34542947	-0.88329765	0.66083721	-0.84414876	0.9224977	1.3008838	0.67458186	-4.3109144	-1.8941804	0.87722794	0.20655431	0.52053809	-1.5958326	-1.4338924	-0.21124773	1.1588405	0.54089034	2.5199029	-1.2030607	-0.44198586	0.78891966	1.0633006	-1.7942006	-1.2481422	0.92327408	-0.98525972	-0.39690004	-0.13580566	1.4884094	1.0785494	-0.16833736	-0.61812851	0.085200298	1.5566065	1.7715565	2.3815704	-1.3437815	-1.4591187	-0.69239809	-1.2264603	-1.02342	1.888793	-0.9009882	-0.32602343	0.88202299	-0.32430728	0.95464273	1.9487001	-1.5009742	-0.50811861	0.48455647	1.7033897	0.8354536	2.324888	-1.0328952	1.0769096	-1.2212519	-6.2883155	1.8312071	2.2729461	0.37081039	0.69240292	0.44974201	0.88446932	2.5482641	2.9001734	-0.70121479	0.36332464	-4.038458	0.26234036	1.5508113	0.76071359	1.4890204	0.87692692	-0.18255078
-4.0933062	2.95908	-2.6638265	0.24639174	1.5372894	-2.1235524	-1.4158885	-3.6173013	1.1154472	0.41121152	-0.47558454	-0.74498196	-1.0720407	-0.57978642	1.1867483	0.12596324	1.2815105	-0.89371137	-0.15259875	0.67831394	0.53050382	1.1143997	0.96894209	-0.4681413	-4.3473008	-1.5754511	2.2388374	0.72492827	-0.60755772	-0.03984092	-1.1685967	-2.3405105	0.84842689	0.39839771	1.6169204	-0.4578457	-0.95882444	0.86452766	0.50767199	-2.8152592	-0.015677928	0.19588932	-1.1432036	-0.12796238	-0.51885164	0.27107222	1.4427892	-0.86095518	-0.16296606	-1.402919	1.3960126	1.2546902	2.5902793	-0.71879323	-1.7877246	-2.3161869	3.325759	-0.28762489	1.3194284	1.9007149	1.6760217	-0.21084405	1.0360694	-1.6626373	0.9433858	-0.32505298	0.37530447	-1.6534102	0.9169449	0.44050947	2.2743611	-0.71391469	1.1746931	-1.8555261	-0.14713785	1.7779076	1.0177178	-1.1474792	-2.2339414	1.5459383	0.94969831	2.8599965	2.6643114	0.70473177	-1.7103921	-1.5964644	-1.7765883	0.35115699	-0.16325959	-0.39549412	0.84919833	1.8025945
-4.5538237	3.5022572	-1.5589831	-1.3487078	-0.00081372159	-0.46128701	-5.0955008	-3.8814125	1.1225359	0.62201493	0.31096699	-0.35951814	-2.263603	-2.8045717	-0.064679901	0.92421243	-0.31470245	0.35367127	-1.5215762	0.13384432	-2.2508316	0.80025912	1.0013314	-1.3288168	-0.27517094	-2.7204391	-0.10746808	0.093768735	0.48716526	0.37269909	-0.90760041	0.86151325	1.7414683	2.3071091	2.0660473	-1.5158057	-1.0737522	0.12149432	0.42517582	0.63568985	0.31733768	-1.748728	-1.0039827	-2.7807167	-0.89171427	1.0355009	0.87532572	-1.0579317	0.16479573	-0.59358359	3.0285317	1.0786268	1.9704955	-2.8838093	-0.1283286	0.16163677	-0.68650045	-0.48436663	2.5599305	2.6018434	1.2304922	0.0045095068	1.3873521	1.2058729	0.39728963	-0.10658344	-0.18725349	-1.3743193	1.9490259	2.3191812	1.133575	-0.55401859	0.68021552	-0.9116322	-2.9558296	1.0439476	2.4043807	0.84720615	2.0509732	1.3725675	0.20269641	1.4210127	1.1087207	-1.994428	-0.64107018	-1.8382596	2.1149504	1.177877	0.94248547	1.0988161	1.3123451	-2.9021877
-4.180093	3.0137861	0.35674233	-0.98262837	-0.12961886	-2.1230503	-2.4421881	-6.6749084	1.0708478	-0.23587445	-0.60747076	-0.30945551	-0.98442051	-0.96549444	1.3521441	0.79793062	2.8911889	1.1015405	-0.51249854	0.17894716	1.0197014	1.0385892	1.4970134	0.62965218	-2.2240049	-0.2658793	1.0636057	-0.16155446	-0.62572304	-1.333195	-1.2793618	-1.3821094	1.353301	0.86287801	2.9724772	0.47545391	-0.4232537	1.1607724	-0.74180214	-2.3274845	-1.2696987	0.050853965	-4.5163524	0.85838703	-1.1460389	0.45963673	-0.35694682	-1.0911573	-0.51675193	-2.5317512	1.2575246	1.281839	2.2351014	-0.18907526	-2.3006844	0.26933402	0.3666282	1.3743913	1.5129747	-0.90128692	1.3335499	1.5629543	0.24359709	0.25286366	0.73888522	-0.30005628	0.34641774	-0.22468897	2.2911079	0.07795281	0.77173714	-0.44763969	1.2065547	1.5772854	0.091689907	2.9912709	0.48675532	-1.3752954	-1.4431314	-2.2182004	0.94147145	1.8515018	2.0140997	-0.84412837	-2.2719739	-1.8451421	1.1964086	0.31551455	0.54685923	1.2826678	0.74905579	0.16231902
-4.1950706	3.1822639	-2.2995058	-0.66260359	0.31787903	0.019465322	-4.0707343	-0.4099582	1.1191702	-0.49009855	-0.10924345	-0.60042667	-1.6082992	-1.5485649	0.766785	0.61394811	1.0897601	-0.1205812	-0.96115259	0.69684296	-1.9899524	0.64040403	0.97299246	-0.12177152	-0.15602803	-0.3352508	-0.12292986	0.67540303	-0.13258435	0.061001666	-0.49090742	-0.034303684	1.8174641	1.8939317	2.0347023	-1.1379119	-2.0919441	0.029721165	0.061587995	-1.0395453	0.42447427	-0.84160486	1.9153436	-0.97467909	-0.49748726	0.97388126	0.77734056	-0.72898117	-0.38536578	-2.1203858	0.89098274	1.0447188	2.4076251	-1.6333857	-0.8307639	-1.2235322	0.55674748	0.51274065	2.1987537	0.59835222	2.2543972	-0.020045097	1.5978952	-0.31990285	0.26926869	-0.080989347	-0.69898719	-0.25762643	-0.46187099	1.7401685	1.071481	-0.59354724	-0.1792449	-2.2990247	-4.0371212	1.1935303	2.1601585	0.2661434	2.2094339	1.7100322	-1.1265372	1.6982068	0.56443773	-0.66760846	-1.3326489	-0.38449329	-0.48873387	-0.044453689	1.1135886	-0.026899222	1.7498271	-1.9203708
-4.3073055	3.1223358	-0.12399614	-0.77005598	0.76260658	-1.7073048	-1.4954575	-2.2843741	1.212199	-0.81315828	-0.26482574	-0.08053758	-1.3179698	-0.22072166	-0.71037394	0.47922591	-0.19903679	1.3398945	-0.4405939	-0.6564554	0.072317619	1.0722117	0.70498387	0.38376765	-2.3326272	0.040003264	0.82458501	-0.33270466	0.28480773	-0.38175272	-0.80921241	-0.66462078	0.65691912	0.50882362	1.0144743	-0.29326648	0.2076122	1.5772875	-0.096481808	-1.6767747	-0.52635049	-0.8506594	-3.9840132	0.66270984	-1.8260078	0.11053579	0.17659668	-2.0174952	0.76709443	0.35578597	1.940102	1.3246237	1.4164159	-1.4830779	-3.1322975	0.49054415	-1.0137391	0.54680352	-0.35586062	1.7212848	1.6352675	-0.69841507	0.1303568	0.34388146	0.72651406	0.28927409	-1.3075762	-1.1700615	3.3805848	0.21259024	0.39654799	-0.8675157	1.6827983	0.62489944	0.53653211	1.863754	1.4325403	-0.2202759	-1.0314968	-0.20027043	1.4461789	1.2865666	1.1090322	-0.18273146	-0.28370993	-2.5131517	1.2685666	-0.81081894	0.32814781	0.78333557	0.77429718	1.2419449
-3.7822833	2.8855237	-1.213695	-0.80034525	-0.54992263	-1.408886	-1.1346541	1.6032687	0.74450007	0.26884924	-1.2392018	-1.9779459	-1.1059539	-2.479015	0.78515078	1.0766096	1.3143768	0.2551067	-1.0460335	0.28202471	-1.7222936	0.83265219	0.80291651	-1.5762177	-1.1091648	-0.11724266	0.66497017	0.076994917	0.04314765	-2.2356532	-0.52782306	-0.061963728	0.90227493	0.49991369	0.86021123	-1.0845676	-1.6644139	-0.22712626	0.097259222	-0.096451006	0.28944834	-0.16771181	1.7489508	-1.4451844	-0.004424998	0.51330981	-0.16664007	-0.64062037	-0.63681491	-1.4355851	0.4561412	1.6783441	2.298208	-0.80957535	-0.50915092	-1.7168894	2.2702302	-1.0089448	1.0685539	0.60499997	2.149846	0.46024833	0.71803334	0.85373718	-0.013089877	-1.9552289	-0.3952678	-0.1146431	-1.6878058	1.8040712	0.46421739	-0.018496593	1.0338345	-2.3487918	-1.2469319	1.3965612	2.6232952	1.2797568	-0.27852035	-0.44809318	0.4526529	1.6495462	1.6648534	0.19544123	-0.14028562	-0.32754891	1.2731128	0.39540105	-0.0079541697	0.89495217	0.36445403	-0.80965728
-3.7895432	2.8941387	-1.1328496	-0.84791501	-0.62253734	-1.7778365	-1.8704677	1.9359919	0.56758893	0.28487053	-1.0694272	-1.7730554	-1.4156612	-2.2510886	0.84309865	1.2576367	1.2885904	0.18540636	-1.1520523	0.40565126	-1.3442399	0.59513159	0.85938339	-1.1776128	-1.2742654	0.082908228	0.67751264	0.065725972	-0.021806225	-2.0187526	-0.72194454	-0.021078496	0.91998117	0.59154843	1.1748275	-1.4164142	-1.533001	-0.17930689	0.36174826	-0.82969144	0.60532236	0.49520983	1.3780893	-0.97734874	0.31097497	0.5641308	-0.17988646	-0.72385919	-0.86051839	-1.024422	0.69210127	1.346752	2.0166897	-0.95197649	-0.69604386	-1.6636875	2.6518998	-1.1048311	0.53983263	1.0907369	2.591454	0.38407432	0.57304881	1.06071	-0.075599973	-1.6230622	-0.39796291	0.011573117	-1.5439639	2.0209664	0.45361417	-0.33844676	1.0584273	-2.0654135	-1.8722541	1.5321285	2.7752241	0.44757799	-0.25314801	-0.23150347	1.1669968	1.1078426	1.3968936	0.11345792	-0.29068226	-0.63082289	0.30405222	-0.16262977	0.33585497	0.98793929	0.39083145	-0.38294096
-4.2721803	3.0346885	-0.7308892	0.0053514794	0.65864978	-0.31700917	-1.1529415	-6.2340872	0.81989807	0.30101765	0.079172752	-0.29444073	-1.5232922	-1.0777847	0.064972425	0.22979939	1.1458205	0.34898796	-0.33867973	0.24233721	-1.9122693	2.192313	0.92777928	0.63752135	0.99286061	-1.8164812	0.44763357	0.13475492	-0.24646147	0.0090188779	-0.52840395	-1.1893203	0.89134247	0.89150967	2.0545493	-0.42141176	-0.62310888	1.3817102	0.23208318	-0.85330769	-0.7071996	-2.2551314	-2.4774003	0.5340547	-0.93434991	0.65061919	-0.12096454	-1.982709	0.10505925	-0.56491245	2.1606958	1.2390585	2.9711667	-1.4418422	-1.0912545	-0.099080569	-2.2287568	0.4297969	1.9809179	0.035910558	2.6440171	0.54620734	0.98035671	1.5695173	1.0221391	-0.17676563	-0.57655006	-0.59211395	2.4066127	-0.077318019	1.7186536	0.27813602	-0.6468546	0.51341745	-0.38034193	2.5915858	-0.43540489	-1.619715	-1.7279963	0.64520731	0.14967655	0.99240347	2.6247889	-1.1196523	-1.1348419	-2.3056884	-1.4470657	0.88580817	0.80412856	-0.26619377	1.0753268	-0.57435355
-4.4073143	3.1655098	-2.5000573	-1.1359116	0.3269022	-1.3456774	-2.7473138	-3.7090182	1.4817267	-0.32997973	-0.1333542	0.90875904	-2.1336461	-1.7128226	-0.2249765	0.82161859	1.9297254	0.71772816	-0.84692588	0.41213531	-1.6289871	1.7141071	0.058640226	-1.1302181	-0.56515792	-0.82773784	0.79632127	-0.88151346	-0.9733028	-0.4369249	-1.0033635	-0.38283205	-0.42394375	1.4074534	1.9250082	-1.1679079	-0.29702284	0.6761234	-1.2983368	-0.079673074	-0.34080658	-3.1236537	-0.96845909	-0.76654423	1.375941	0.29384214	0.41150779	-1.7261007	0.079063557	-0.65466687	1.8191889	3.3132527	1.0805129	-0.99476019	-1.6489238	0.063091957	0.57490729	2.4208176	3.2826165	-1.3138643	2.52905	1.3251323	1.1893528	1.3985556	0.99456831	-1.4310801	-0.14914144	-0.52437155	1.4317348	1.3524855	0.24850965	-0.054840586	0.196235	-1.3713689	-2.2255819	0.84783992	1.2635496	-1.4849847	1.459756	-0.22938856	2.3944504	1.9286257	2.9783277	0.5849595	-1.3644525	-1.0758388	-1.5555936	-0.59678099	-0.79620673	2.380075	0.99203281	-1.0722168
-4.2117388	3.1099609	-1.4333276	-0.82765614	0.045290151	-1.6578685	-2.4161567	-1.4418528	0.84555807	0.12738178	-0.1946693	-0.43969372	-0.41308337	-2.3577316	0.32369655	0.26498859	1.513037	0.90960379	-0.50957241	0.93580319	-2.2475277	1.7055515	0.30080023	-2.4635209	-2.5586543	-0.047114808	0.035325449	-0.21391414	-1.528654	-0.71499251	-0.41142756	1.0320135	0.9031209	1.120021	1.5220908	-0.65294795	-1.3030402	0.37268864	-0.93174393	-1.3211232	-0.94697288	-0.57821736	-1.1161428	1.6986463	-0.3697063	0.68394554	-0.78810257	-0.92613136	0.35337737	-1.0473239	0.55955437	1.2541069	2.1028541	-1.1694577	-1.9039282	0.98846955	-0.43656533	0.68938438	1.2710296	0.15757716	1.5435019	0.63782196	2.1479891	1.7405364	0.84063615	-1.1958681	-1.0948053	2.3738963	1.3043357	0.4988442	-1.0400497	-0.62545526	0.042047186	0.78670669	-2.8764731	3.7991108	1.3926173	-0.516205	0.30778529	0.9313661	1.337673	1.6201795	4.1209884	-1.5947581	-0.34120044	0.38907455	-1.4229198	-0.64440289	-0.60740432	0.18302109	1.0441905	-1.4298749
-3.9171265	2.9665133	-1.0828135	-0.17650555	-0.67396118	-0.96656261	-1.2739593	-0.34295103	0.82882743	-0.45277432	-0.24877735	-1.4548731	-1.1096235	-1.2527859	-0.5906166	0.21881971	1.7195804	-0.09223122	-0.47512367	-0.3017321	0.24818617	1.0869643	-0.21446627	-1.4549043	-0.023776325	-0.86492711	0.19468485	-0.50029393	0.17316229	-1.8209322	-0.26627994	-0.97302155	-0.59981443	1.3140203	0.86888181	-0.13881425	-1.0472839	0.43582584	-1.0106576	-0.75923377	-0.78015172	-0.68934283	1.2957761	-2.6800372	-0.12796014	0.22592671	0.25513397	-2.1072688	-0.02649947	-0.66018656	2.1233506	1.9158153	2.4334351	-1.0349066	-0.46584578	-0.31828589	0.74195435	2.4974098	2.8833211	-1.5834652	2.949804	-1.7635483	0.60938101	-0.9042827	1.2825814	-0.67028188	-0.50112824	-1.3252484	1.5710082	0.87552781	1.2919934	-0.4771944	0.92049184	-1.4451271	1.355865	1.1967387	2.379706	-3.0663337	-0.29750892	-0.12646521	1.443652	2.1592383	1.4065952	0.98907808	-0.42790497	-1.7199953	0.061008866	0.010245302	0.41729312	1.474958	0.97602065	-1.4635971
