alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-11.973084	12.443334	-6.4678032	1.212039	-5.4901945	-10.694625	-2.5510427	-8.8573051	-0.37818706	9.0737729	0.45468278	-2.9452223	3.4307993	-2.244608	2.0133268	9.9504112	2.3189339	-0.043197058	6.4329651	0.314347	-6.1609011	2.1428907	-4.2692448	-10.46254	-4.1640608	-9.1608641	0.15335672	9.3772749	0.94759311	-2.3300651	4.3587699	-3.452622	1.7432239	9.7446362	3.0363242	0.28100802	6.606559	-0.0089570584	-6.1499065	2.6350029	-4.8721221	-10.937604	-4.6284275	-8.3631261	0.74327236	9.5350914	1.5900643	-2.5721135	4.5276288	-2.6113126	2.8998366	10.916377	3.9745112	0.50760414	7.2967069	0.22388852	-6.2709156	2.9525502	-5.5618591	-9.6674538	-2.8973979	-9.6853975	1.0928945	9.9346904	1.7670225	-1.6261929	4.7426125	-4.6270595	3.3844424	11.017774	3.1117595	-0.020185627	7.0362478	0.60173525	-8.010974	1.678436	-7.4398166	-12.279287	-3.8428698	-9.4594855	1.194292	10.502985	0.8409419	-2.6259352	3.8884315	-3.5188582	3.0528065	11.008589	3.4660325	-0.19333175	7.2983842	0.52754522
-11.696843	12.188579	-6.2372577	1.6385345	-6.573498	-9.654138	-2.1685749	-11.758891	0.72028757	8.4349871	0.41695331	-2.340162	4.4315918	-3.0970408	2.5762026	9.5194258	3.1155317	-0.13094991	5.1870261	0.22771653	-5.5567831	1.5900104	-5.1181231	-10.431869	-3.6157979	-10.892286	0.88658167	8.6765235	1.1950086	-2.439518	4.5064519	-2.7743267	2.688698	10.359333	2.8530066	-0.73153444	6.6800517	0.664106	-5.9802594	2.5430242	-5.1360022	-9.3724939	-4.104774	-10.089654	1.0590068	8.5163071	1.3490276	-1.8396391	4.6273415	-1.9709116	2.3413778	10.341936	2.4781592	-0.14796255	7.4769972	0.37881953	-5.6961043	2.6537491	-6.4969052	-9.1430621	-3.2108199	-10.02138	1.0693338	8.3305434	1.5171936	-1.695942	5.0244556	-3.1417941	2.4332951	10.447414	2.8892665	-0.0099703381	7.4284796	0.31739837	-8.5956686	1.4151126	-6.0660628	-10.033456	-3.846778	-9.5734504	1.0742177	9.2475586	1.3800835	-2.6753289	4.3042495	-2.8788938	3.3079618	10.931237	3.7421012	1.1100113	7.7168551	1.427521
-12.060688	12.473189	-7.1479859	0.92841231	-5.7506536	-10.719415	-2.8823698	-9.2696929	-0.3274898	8.2668688	1.3141138	-2.841932	4.0844669	-3.1419136	1.8859005	9.0900115	2.7002872	-0.4022576	5.9693556	0.52470031	-6.1041728	1.4666851	-4.9215026	-10.835189	-3.9801134	-9.0129498	0.47602709	8.6575243	1.3883533	-1.6038432	5.3040144	-3.9457416	1.3613664	9.7959247	2.8349962	-0.39474556	6.3327752	0.53323299	-6.2427374	2.4880269	-4.9909437	-10.2871	-5.099222	-8.9473193	0.74277961	9.4394568	1.7543999	-2.3783759	4.9332785	-3.5977726	2.7259818	10.268847	4.0820764	0.67378416	7.1690644	0.5694635	-6.2520974	2.0003291	-4.7892564	-9.1564747	-3.1819637	-9.8372662	0.69192789	9.4410236	1.3087348	-1.9378645	5.7794739	-3.5179425	2.5684445	10.892356	3.4240017	-0.12571076	7.155521	1.0414619	-6.354809	2.6256907	-6.695938	-10.003679	-3.4917837	-8.9952717	0.44241776	9.3446377	0.72468272	-3.3514928	4.3866024	-3.12683	3.1779023	11.494841	3.7384781	-0.79323348	7.3405633	1.0957872
-12.054925	12.346763	-5.7317671	2.3208132	-5.8714529	-10.06292	-3.4301847	-11.114827	0.39815249	8.2655246	0.34556593	-2.9348064	4.1328933	-2.3721724	2.8621465	10.037441	3.0957229	-0.071102506	6.1665911	-0.64072214	-5.5386911	2.7795003	-4.41626	-10.490432	-4.1953613	-9.3733629	0.79824479	9.3033086	1.2692178	-2.1758934	4.37244	-3.4435493	2.7527346	10.279001	3.4562044	-0.01130902	6.7608485	0.45933392	-5.7185017	2.2490135	-4.77089	-10.453294	-4.4893263	-9.3838223	1.1272976	9.1254152	1.6815453	-2.0126816	4.4432648	-2.1667858	3.007261	10.434843	3.0269033	0.59277445	7.7034695	-0.3629131	-5.4925355	2.7125136	-6.2143813	-9.8826622	-2.979458	-10.29576	0.95880075	8.7941808	1.3976326	-2.5074039	4.6137702	-3.7503434	2.629014	11.057322	3.3477496	0.65274682	7.9921536	-0.8867737	-8.3524312	0.8240665	-6.8397021	-12.091689	-3.8950472	-10.008814	1.5886867	10.18197	0.85816463	-3.343648	4.1736277	-3.5471959	3.3664947	10.674632	3.9591587	0.29752728	7.7107928	0.28239707
-12.015296	12.374833	-6.2865803	0.46851033	-6.6123975	-10.487659	-2.6420814	-9.5954072	0.33144566	8.3404446	0.86300645	-2.8593105	4.4603786	-3.2856485	2.4701901	9.9889613	3.1243235	-0.92755563	6.1524353	0.40138869	-5.5972702	1.9199728	-6.129257	-11.028442	-3.5675462	-9.0555726	0.55453974	9.1875207	0.78324094	-1.9210878	4.4697838	-4.0276689	2.2689188	9.7664475	3.404148	-0.42568075	6.1767771	0.39216592	-4.9628588	2.5464128	-4.9405933	-9.9319257	-4.428018	-8.9901901	1.2261244	8.948451	1.0186384	-3.1549687	5.2602188	-3.1396868	2.9681672	10.457627	3.3417915	0.014501687	7.0087511	-0.038594487	-5.6645459	2.5966951	-5.6950203	-9.0963887	-3.2288096	-9.3122585	1.006936	9.1506392	0.3942398	-2.0082242	5.530351	-4.2143484	2.7995217	10.721527	3.7383266	-0.24018703	7.2362226	0.65944981	-6.5503159	2.7009612	-6.1790723	-9.6762399	-3.8980362	-9.8867547	0.85592156	8.9751781	0.92306328	-3.1297982	4.4804527	-2.8445403	3.831385	10.69856	3.2096194	-0.37117805	7.3735206	0.8338648
-12.05424	12.512392	-6.1157447	2.3332781	-6.0909965	-11.213251	-2.5555642	-9.1361334	0.1151216	8.5615685	0.59277884	-2.6484116	4.1201799	-2.737955	2.4324463	8.6770045	2.7223472	-0.88220696	5.9965733	0.29662063	-5.7756426	2.1739131	-4.5199175	-10.750129	-4.2765056	-9.333681	0.50444745	8.4419607	0.94384157	-2.8514888	5.3439506	-2.8321543	2.981946	9.9683813	2.4535222	-0.80676362	6.6219445	0.13082977	-5.8153221	2.4061741	-5.3119417	-11.006587	-4.511202	-9.0157072	0.71933074	8.6832867	1.5454662	-1.7910731	5.1516873	-2.6270532	2.9930821	10.31657	3.4533873	-0.41882508	6.9600271	1.2871542	-5.2368656	2.8736755	-5.716908	-9.8003359	-1.7585997	-9.089381	1.116806	9.207707	0.87443384	-2.4982912	5.1195928	-3.4403648	3.7442102	10.639065	2.7865181	-0.41535869	6.8100075	0.57410775	-7.4800897	0.79445507	-7.342741	-12.183855	-3.3721454	-9.6353253	1.300067	9.6094359	0.48109374	-2.8434645	5.1615038	-4.0136548	3.2950419	11.178802	4.1962454	0.54233191	7.5679195	1.0497958
-12.047179	12.371193	-5.8061311	1.7193315	-6.4140355	-9.5123334	-3.1049266	-10.393277	0.56756973	8.456164	0.759507	-3.256254	4.2730573	-2.8522599	2.6322202	9.2292817	3.0489108	-0.83620515	5.9230176	0.50535584	-5.4746375	2.3904148	-5.1861734	-10.802277	-3.6059929	-9.1759334	0.41383014	9.186377	1.1808017	-2.3452103	4.4679999	-3.8796832	2.7000618	8.9708878	3.7583981	-0.18329275	6.9448491	1.1072675	-5.6978084	3.061857	-4.9979742	-10.364499	-3.8483047	-9.1361536	0.34724018	9.2576376	1.2056602	-3.0571175	4.9060367	-2.2496132	2.9728903	9.891077	3.4737111	-0.38939075	7.6009502	-0.3538038	-5.6783093	3.3429677	-5.3932314	-10.154768	-2.7520903	-9.2674774	0.59581095	8.7913121	1.3633753	-1.9080301	5.7378773	-4.4453209	2.4709593	10.549698	3.6994181	-0.74279954	7.8752557	0.53750163	-7.0019038	2.1424867	-5.5377952	-11.069042	-4.3656035	-9.8814902	0.17946162	9.0579381	1.6250637	-3.1157277	4.0474868	-2.9183065	2.8291619	10.551507	3.5597971	-1.4371308	7.5897863	1.0930861
-11.732695	12.024808	-6.1185917	1.6811169	-6.2817087	-10.415764	-2.0526392	-9.4773551	0.039921269	8.164109	0.56619687	-2.5430662	4.1961995	-3.1252419	2.387509	8.6736656	3.3590833	-0.55419682	6.2082309	0.7184022	-5.2779198	2.2804457	-5.1522554	-10.041346	-3.9052295	-9.1422999	0.35160798	8.4186779	1.3552198	-2.9337926	4.7533319	-3.1299788	2.2399958	9.7666092	3.068017	-0.7862516	6.1620699	0.73914152	-6.0726518	2.3393344	-4.5460288	-10.165956	-4.2850582	-9.4395131	0.40731629	8.8192994	1.7944827	-2.3478535	4.395831	-2.829237	2.4310061	9.9482937	3.7221678	0.062255216	7.5515481	1.3506849	-5.4427571	2.8884396	-5.5732302	-9.5459261	-2.3546259	-9.3143422	0.91199012	8.948065	1.6211731	-2.7098152	5.0546626	-4.2045853	2.898177	10.850526	3.441573	-0.30770134	7.0688305	0.22409621	-7.2521438	1.9907865	-7.1762927	-11.267867	-4.3218962	-9.1228266	0.7594235	9.5062737	0.35780914	-2.4340856	4.8463541	-3.9274505	3.1312568	10.164824	3.9112895	0.36440153	8.2527697	0.43498876
-12.453159	12.67089	-6.3732144	2.5196406	-5.7848268	-11.844199	-2.695141	-10.670769	0.67630622	8.6909829	0.50094535	-2.9944073	4.2713817	-4.2412557	2.3848881	9.7478025	3.450432	-0.65725232	6.3663522	-0.72190034	-6.2093541	2.4590254	-5.2335547	-11.646889	-6.0011108	-10.026156	1.056845	8.8217184	0.92180685	-2.8812515	5.0034432	-3.6736657	2.7374622	10.704016	3.4995475	-0.26854205	6.4199371	-0.49678468	-6.0499691	2.6007476	-5.3603515	-11.120721	-6.3738795	-9.1409037	1.1084063	8.962065	2.1915821	-2.5394507	4.8916488	-3.6823773	3.2907468	10.914267	3.67538	0.24792801	7.8690129	0.33855317	-6.0878179	3.2906357	-5.3259391	-9.5502725	-2.9209158	-8.9746019	1.4124128	10.076783	1.8080567	-2.3050909	5.4575753	-4.5015814	3.3355251	11.28231	3.6650239	0.20539067	7.5913902	-0.74500233	-8.7450004	2.0020171	-6.8565467	-8.9293974	-4.4613147	-8.625339	0.61570454	10.378433	1.1433818	-3.3861374	4.2868683	-3.2994104	3.8880386	11.336616	4.36859	0.67319777	7.8170638	0.44440962
-12.17054	12.309229	-5.5878981	1.7832668	-6.5719711	-10.444714	-3.9051394	-10.703626	0.99597179	8.4937465	1.4441192	-3.0108202	4.3461704	-3.8971292	2.1720291	9.6100383	3.1341393	-0.11634103	6.2624963	0.68776654	-5.0843742	3.0924907	-5.1919433	-10.151637	-4.4708144	-10.673717	0.75059298	8.383784	1.8927254	-2.3808638	4.9299826	-3.3046046	2.3668038	9.9894516	3.472658	0.017492403	6.7739371	-0.033542499	-5.361319	2.7365264	-4.6570809	-9.5005214	-5.3391526	-10.433542	1.4198077	8.4590895	1.473778	-2.6194817	4.5772202	-2.9414154	2.9598397	10.558954	3.5030382	0.29198452	7.7263932	-0.018964885	-5.7929624	2.6866411	-5.8842049	-9.5159796	-3.0979554	-9.5716323	1.5344999	8.3113703	1.8528952	-2.5639258	4.9397175	-4.6437002	3.1110989	10.838578	4.584911	-0.028240539	7.0327427	0.124782	-7.6423241	1.8812526	-5.817516	-12.190513	-3.7327925	-9.6486285	1.2008476	8.948402	1.0750242	-2.9957461	5.3230011	-3.4678987	2.9563839	10.570021	4.2791217	0.065360457	7.6109751	-0.23928698
-11.752831	12.190432	-6.3080182	0.98749484	-4.8321306	-10.956146	-2.3040834	-9.9424698	0.57398962	8.4079164	0.41309512	-2.8510239	4.2229517	-3.9290829	2.7355171	9.4847567	3.0637676	-0.7402721	5.6028213	0.42071573	-6.2295648	1.8498642	-5.1464774	-11.215743	-4.4893576	-9.7554479	0.42888062	8.7639113	0.83624496	-1.9932633	4.9880026	-3.2685006	2.7891876	9.7117482	3.1921088	-0.31391513	6.1222072	0.20266305	-6.1212353	1.9898565	-4.7079973	-11.207573	-5.5723668	-9.4651006	1.3227058	8.1246328	1.8376902	-1.9444763	4.829621	-3.219123	3.507697	10.080447	3.4207395	0.013317388	6.9140216	0.85470393	-5.9237251	2.3509092	-5.6972816	-9.6235356	-3.2564327	-8.0262201	1.5596274	9.0448304	1.5235426	-1.9054984	5.696046	-4.1859462	3.5747682	10.704518	3.688984	0.0059863031	6.6045059	0.16204189	-9.0911686	1.8868309	-6.7642564	-9.978067	-4.1138065	-8.3292552	0.16610029	10.045555	1.5815193	-2.3577408	4.8459587	-2.8438821	3.5617216	10.98992	4.0171894	0.53523168	7.5363037	0.83481728
-11.667429	12.168899	-6.0868498	1.4920212	-6.1441032	-11.492086	-2.3802715	-9.4620173	1.3057556	8.0492639	0.79089216	-2.5871671	4.1611207	-2.9136193	2.4772698	9.6962367	3.1547774	-0.64975468	5.9451484	0.32962942	-5.0779519	1.4716267	-4.6313137	-10.161297	-3.651069	-9.6911222	1.3437482	8.4954811	1.0410684	-1.9265667	5.0552342	-4.0302813	2.7400225	9.7353454	3.486933	-0.49917232	6.2311642	0.51931891	-6.3305867	1.8459117	-5.0993823	-10.663809	-4.855476	-9.4429824	1.0947342	9.266271	1.3505925	-2.2781853	5.2999804	-3.360595	2.7962075	10.141751	3.4078902	-0.094747669	7.0921214	0.0019263139	-7.2312106	1.8958107	-4.9452294	-9.2668106	-2.9585301	-9.1812966	1.0523362	8.9955057	1.0569185	-1.7088329	5.327323	-3.5140374	3.1103926	10.804561	3.1207029	0.1683711	7.0703551	0.19916214	-10.005958	1.8838891	-6.4992341	-11.366838	-3.2024216	-9.6064639	0.94550466	9.7397361	1.7145888	-2.2047391	5.2043075	-2.5230779	3.5483981	10.587295	3.7747344	-0.13056653	7.2408937	0.59542411
-11.6734	12.04352	-6.4122922	1.7529922	-5.6877681	-10.700202	-2.4209592	-10.84084	0.21290608	8.3476112	0.84601333	-2.0669757	4.4105707	-3.0448457	2.7415924	9.5222477	2.5681283	0.48331879	6.3347281	-0.48473435	-4.9829642	1.9088759	-5.0861883	-11.667182	-3.8594632	-10.791693	0.72884842	9.659406	1.5368568	-2.52484	4.8710048	-3.0439025	2.5423385	9.7728379	3.2842464	0.11161979	6.5458019	0.026602483	-5.0767782	2.9136426	-4.8512135	-11.014849	-4.4436387	-10.160976	1.0664402	9.458481	2.1657865	-1.9349851	4.9701964	-2.5146391	2.6599234	9.8143394	2.9217609	0.472388	7.3430118	0.69507185	-5.4778517	2.9501097	-6.0503145	-10.36984	-3.9880817	-10.460299	1.4888843	8.9223622	1.1105929	-1.6556852	4.9439033	-4.5089549	3.4983076	10.616511	3.6974548	0.16924739	7.5535143	0.29338859	-6.6936736	0.23702167	-5.7885885	-10.90971	-4.3390221	-9.9240135	1.1739884	8.8320085	0.24275435	-3.4976971	5.1445266	-3.2788079	3.7284334	10.580773	3.7783357	0.20862039	8.0036216	0.69052005
-11.773702	12.182108	-6.1492038	2.2170668	-6.2080852	-11.071069	-3.8520192	-10.492078	0.43223253	8.3241933	0.78840166	-2.9341566	3.7687179	-3.1541207	2.6317245	9.6731767	2.8720248	-1.0002735	5.4501467	0.6309573	-5.692407	2.052164	-5.153221	-10.110006	-4.7392932	-9.6611376	0.86720769	8.7856299	1.1181067	-2.2562679	4.9344451	-3.2229915	2.5213292	10.05864	3.1479994	-0.23399196	6.6962545	0.98710636	-5.6352955	2.6950034	-4.6873823	-10.233412	-6.2641394	-9.2728799	1.1132031	8.4579017	1.3158016	-2.7541888	5.0763455	-3.0443436	3.0357933	10.718407	3.5204858	0.18559595	7.29323	0.97753586	-6.0773713	2.3950757	-4.4842661	-9.3450879	-3.5210846	-9.0143998	1.0518787	8.9793601	1.2557683	-2.4244046	5.3414164	-4.1779618	3.1102251	11.043055	3.2747495	0.1995087	6.90869	1.4654256	-8.4243798	1.9429722	-7.6569768	-10.275301	-3.5366067	-9.0089584	-0.12748725	10.203735	1.3064526	-2.6256769	4.665364	-3.5531967	3.1759748	10.776448	3.4689886	0.25184917	7.4103388	1.5010191
-12.203666	12.453176	-6.1086872	2.2449268	-6.4639998	-10.403119	-2.6071385	-11.725958	-0.16075616	8.5831598	0.80896076	-3.1288068	3.9569643	-3.2381467	2.7403591	9.3571398	2.7908264	0.13718666	6.2210193	0.27985863	-5.6888495	2.9147187	-4.6223354	-11.126088	-4.8351982	-10.821072	0.74227643	9.5307241	1.4400369	-3.0458114	5.5094477	-2.804327	2.6364258	9.7984751	3.7246316	0.14159267	7.1779331	1.2639813	-5.9768209	3.1127432	-4.482615	-11.159395	-5.1823929	-10.592488	1.4893057	9.4648826	2.2172112	-3.0959061	5.4146194	-2.9048233	2.7475573	10.82492	3.5409654	0.35843193	7.6700161	0.8990641	-5.7947549	3.1674741	-7.0584536	-10.148014	-3.981109	-10.534532	1.7034762	10.175043	1.568738	-2.652542	5.5646966	-4.3793137	3.2391654	10.629733	3.8612177	0.16252511	7.5800716	1.1544492	-7.9407943	2.0201393	-7.0901731	-12.09018	-4.7706309	-10.250749	1.9896659	9.0633991	0.74340294	-4.215771	4.321908	-3.765278	3.7950787	11.088533	4.4443672	-0.19269403	7.6146624	1.4116148
-12.049601	12.394195	-6.6539601	2.8871532	-5.8123145	-8.9716953	-3.5528702	-10.704692	0.85418889	9.1470389	1.4007747	-3.0921553	3.9063474	-4.7255487	2.9802207	8.9494873	3.3825236	-0.89431075	6.0223141	0.77914389	-6.0524325	2.8500757	-5.5224965	-10.131143	-3.7887365	-10.804976	1.4125416	9.8558817	1.4272675	-2.3967681	4.4588258	-4.7584523	2.9567799	9.6807364	3.3287899	-0.69662437	6.7279521	0.23519764	-5.6683929	4.1728696	-5.9081544	-9.3467782	-5.9857588	-10.77309	0.99327465	9.3807966	1.821946	-2.9613511	4.4463919	-3.0404067	3.343487	9.9417869	4.2076783	-0.079458175	7.1207725	0.77886528	-5.8054944	2.957746	-5.9921949	-9.2118433	-4.1214149	-9.7246916	1.2827441	8.9842222	2.0639462	-2.8545672	4.7054181	-3.7916416	3.8519239	10.878406	3.7127578	-0.38812621	7.3464595	0.4790809	-7.7602422	2.3635747	-6.6779289	-11.574808	-4.3269988	-10.769308	1.1197704	10.314101	2.2950985	-2.8825412	3.6019536	-3.9370131	3.56913	10.967173	4.3056415	-0.29398806	7.3737377	0.81137332
-11.857578	12.240379	-5.950175	2.981599	-6.4030881	-11.770564	-3.2995507	-11.783833	-0.341431	7.4085606	1.5564963	-2.2912873	3.5516629	-2.6885057	2.102183	9.6903707	2.9960186	-0.66067462	6.2974301	0.10371059	-5.4265383	3.4553461	-4.8133919	-10.884786	-5.3654552	-10.253398	0.56008556	8.8879891	1.5479597	-2.6134705	4.5111515	-2.856921	2.1749144	10.67342	3.6690469	-0.66011804	6.4702442	0.52069787	-5.5903971	3.2054977	-4.36013	-10.77581	-5.5558946	-9.5899413	1.5701218	8.8992214	1.8776904	-2.2577137	4.7894075	-3.5826083	2.5188508	10.605077	3.3869355	-0.63215661	7.3944495	0.68804819	-6.3394323	3.8605959	-5.5394159	-9.3299076	-3.5295497	-10.691751	1.4218811	9.9521269	1.0070057	-2.0914962	5.1060121	-3.8185127	3.138769	11.311129	3.6116117	-0.6373244	7.5483261	0.054696813	-8.6137654	2.2211258	-6.794991	-9.5200064	-5.0873139	-9.7590433	1.6242983	9.5141281	0.75302557	-2.5401822	4.9154343	-2.6736823	3.3964633	11.347023	4.1113943	-0.23852023	7.5775463	1.0459531
-11.952345	12.296172	-5.8376848	1.0520509	-5.2292231	-10.322776	-1.7906274	-9.8844685	0.73106471	8.4087811	1.0320965	-3.0729869	3.972862	-3.4080607	2.4554488	9.2500077	3.625422	-0.48999375	5.6469346	0.082758126	-5.7943888	2.7194711	-5.1695642	-11.390277	-4.4244825	-9.7619543	1.5944079	8.8583965	1.3844192	-2.4699104	4.4937265	-4.643991	2.0923129	10.519305	4.1477727	-0.13464742	5.9573899	0.18955821	-5.570425	1.8148079	-5.5194424	-10.06984	-5.9354893	-9.5264431	1.3862353	8.343885	1.3123599	-2.9719255	5.114986	-2.6351705	2.5802606	9.6909941	4.1569043	0.38296703	6.9900588	0.57184194	-6.0241486	3.1031219	-5.8670798	-8.9856576	-4.6413116	-8.5678166	1.408844	8.8526806	2.0035455	-3.1627951	4.8689951	-4.3226518	2.9234455	11.112496	3.7715724	0.2471995	7.5083831	0.34228289	-6.7066079	1.6193645	-6.880906	-10.460523	-3.1648736	-8.2958753	0.79138378	9.2417808	1.9726725	-3.4258134	4.4451661	-3.7256156	3.4297837	10.605885	3.8319073	0.12326953	7.1665695	0.35561122
-11.730482	12.052276	-5.9712556	2.3790291	-6.0667353	-10.628077	-2.9911922	-10.180804	1.0947496	8.5815141	0.58877358	-2.4858942	3.8051252	-3.816547	1.5013858	9.9580137	3.1574315	0.39625278	5.3165562	0.26673772	-5.3191132	1.5061684	-4.046807	-10.431853	-4.3244972	-8.7718494	1.3463133	9.2864939	0.91447476	-2.3437992	4.9614252	-3.1615991	2.6012912	9.6296802	2.8336442	0.35910684	6.1344555	-0.086495622	-5.8604402	2.8299257	-4.7785038	-10.880055	-4.4390549	-9.3751608	1.5931872	9.3995786	1.8845027	-2.9089394	4.7651051	-3.0498043	2.6221263	10.604736	3.2809059	0.49536274	6.6346864	0.022427628	-6.1148039	1.8675248	-5.9082961	-9.7639516	-2.667678	-10.323008	1.8079606	9.0521014	1.8489522	-2.3113945	5.2596088	-4.0239553	3.1926228	10.391936	3.231059	0.12695184	6.4064836	-0.29763118	-7.4477692	2.0962698	-6.6399147	-11.150562	-4.6351467	-9.1316784	1.6023295	9.8103403	1.2836449	-3.0967977	4.3838252	-4.6348505	3.6448544	10.705454	4.2031109	0.53630634	7.2024063	0.66100638
-11.965122	12.378919	-6.1459427	1.5774853	-5.6791045	-11.265168	-1.9943187	-10.322381	0.27755871	8.7239727	0.99178095	-2.5412053	3.3789212	-2.9293093	2.5818054	9.6949812	2.2772897	-0.34280603	4.6332705	0.32871266	-5.8337433	2.1470856	-5.228619	-10.699025	-2.8855781	-10.338355	0.73350902	8.9586413	1.2945489	-2.1104751	4.0679492	-3.0361485	2.3398313	10.6617	3.3313896	-0.37553199	5.5763922	0.4130534	-5.8724963	2.7895832	-5.023639	-9.4972563	-4.7414598	-9.8174974	1.054282	8.6706553	1.6325482	-2.4270285	5.0278037	-3.2077814	2.4566198	10.940435	3.9335524	0.33798278	6.6579093	-0.027252039	-5.7190772	4.1234572	-5.9586326	-8.3997709	-3.0123695	-8.7129418	1.4010133	8.4526127	1.2905912	-2.7962471	4.8549122	-4.1856664	2.8343203	11.587743	3.6734927	-0.053665301	6.6705598	0.42007652	-7.2376163	2.2708479	-6.9219722	-11.39578	-4.0891097	-10.13379	1.2177496	10.174279	1.0881734	-2.3863242	4.3773645	-2.8856731	2.988663	11.248751	3.4605395	-0.27352556	6.3740841	0.50380173
-11.626557	11.956656	-6.0510638	2.5226602	-5.854231	-10.18053	-3.8799174	-10.985225	0.65584454	7.913214	0.44604494	-2.6911088	3.789121	-3.4925144	1.6338599	9.7182219	2.5060739	0.4872407	6.0587026	1.0490831	-4.760474	2.0023983	-4.1723742	-11.208963	-5.3693431	-9.3000627	0.99129988	8.8223846	0.96881543	-2.721362	4.1718303	-3.6657485	1.9068291	9.8628473	3.2093624	0.38711553	6.7579902	1.1601683	-4.8885705	2.7822464	-4.9150554	-11.329011	-5.7053567	-9.8693997	1.7760344	9.1767873	1.8280142	-3.0704803	4.5833742	-3.0731531	2.3285759	9.025186	4.0771622	0.37472454	6.9238693	1.5435084	-5.646126	2.4243025	-5.4213169	-10.105659	-3.096803	-8.90974	1.4482472	8.6183534	1.5939586	-2.1159424	5.2104684	-4.2768329	2.9433868	9.9673886	3.6803333	0.15584659	7.473514	0.61274628	-8.4113817	1.5612861	-5.9306673	-10.701853	-2.9435379	-8.750511	1.0375265	9.3341405	1.7201182	-2.7416694	4.1844267	-4.040528	3.3333174	10.360551	3.8747687	0.51761942	7.1325215	1.6511016
-11.880442	12.241141	-5.3474954	1.5874702	-5.5227561	-11.610819	-2.3958139	-10.338289	0.48374029	8.5773462	0.93348337	-2.9012534	3.8509744	-3.0865624	2.5886702	9.2459703	3.0119718	-0.23824738	5.9758761	0.50724814	-4.8966054	1.8851993	-5.9883232	-10.211868	-4.1675708	-9.9012774	0.49309187	8.8034548	1.4296218	-1.8780938	4.0056447	-3.1333576	2.6096141	9.6820081	3.7759999	0.15627116	6.238728	0.8800807	-5.7138523	3.0427553	-4.7110998	-10.81022	-5.71418	-9.7554246	0.67246517	9.1677938	1.5568257	-2.2078368	4.9496767	-2.3681617	2.6290118	11.471053	3.4623425	0.10974575	7.3124303	0.59672152	-5.649158	3.2493075	-6.1215896	-9.2107049	-3.322408	-9.7416494	1.4358372	9.2915279	1.8791414	-2.5561932	4.3188569	-4.1442472	3.2257548	10.919279	3.7274699	-0.27012522	6.5614918	1.0246944	-6.9545888	2.1727731	-7.3778451	-11.647887	-5.6946669	-10.648997	1.0242333	9.7208098	1.4256453	-2.1028075	3.6378878	-2.9551291	2.8398235	11.084314	4.4726626	-0.69613074	7.1396319	1.1488072
-11.990589	12.330477	-6.2131116	1.5649394	-6.0944192	-11.61249	-2.2526175	-9.5381818	0.79201894	8.2960805	0.99936582	-2.8716582	4.3072043	-2.7653094	2.2977202	9.7606418	3.6636464	-0.27888223	5.7526321	0.28271177	-5.3720929	2.0743338	-5.5172001	-10.589507	-3.5165729	-10.437344	1.3274282	9.1669828	1.6462504	-1.7995608	4.9133742	-3.1841007	2.4358938	10.043292	3.3962667	0.061684157	6.8487263	0.84949597	-5.5137177	2.5770176	-5.42746	-10.834742	-5.8287402	-10.195151	1.3106876	8.9228185	1.619011	-2.3970351	4.452773	-2.2008502	2.5478206	10.390873	3.7998987	0.28193385	6.8134666	0.57273027	-5.7806676	2.9664202	-5.7932403	-8.8854429	-3.7275044	-9.6668201	1.3626715	9.2048617	1.4582922	-2.9076331	4.6794379	-4.2155851	2.6847523	11.204912	3.643309	-0.32780468	6.3216412	-0.21066591	-7.451427	2.560047	-6.7215107	-11.976218	-5.4759028	-9.7863764	0.58284609	9.8393064	1.4550507	-2.676245	3.9537962	-1.8918892	3.285939	11.112143	3.6571671	-0.67837913	7.955689	0.916055
